day,state,SIR_beta_variante,SIR,SEIR,SEIR_beta_variante,SEIIR,SEIIR_beta_variante
2020-11-02,RR,57244,90561,83680,56974,302122,180121
2020-11-03,RR,57426,91896,85087,57147,302323,180467
2020-11-04,RR,57605,93231,86504,57318,302517,180806
2020-11-05,RR,57782,94567,87931,57487,302702,181137
2020-11-06,RR,57956,95903,89367,57654,302880,181461
2020-11-07,RR,58129,97238,90812,57819,303051,181777
2020-11-08,RR,58299,98571,92265,57982,303215,182087
2020-11-09,RR,58468,99903,93727,58143,303372,182389
2020-11-10,RR,58634,101232,95196,58302,303522,182685
2020-11-11,RR,58798,102559,96673,58459,303667,182973
2020-11-12,RR,58960,103882,98156,58615,303806,183256
2020-11-13,RR,59120,105201,99646,58768,303939,183532
2020-11-14,RR,59279,106517,101142,58920,304066,183801
2020-11-15,RR,59435,107827,102644,59069,304189,184065
2020-11-16,RR,59589,109132,104150,59217,304306,184322
2020-11-17,RR,59741,110432,105661,59363,304419,184573
2020-11-18,RR,59891,111725,107176,59507,304527,184819
2020-11-19,RR,60040,113012,108695,59650,304630,185059
2020-11-20,RR,60186,114293,110217,59791,304729,185293
2020-11-21,RR,60331,115565,111742,59930,304825,185523
2020-11-22,RR,60473,116831,113269,60067,304916,185746
2020-11-23,RR,60614,118088,114797,60202,305004,185965
2020-11-24,RR,60753,119336,116327,60336,305088,186178
2020-11-25,RR,60891,120576,117858,60469,305168,186387
2020-11-26,RR,61026,121806,119388,60599,305245,186590
2020-11-27,RR,61160,123028,120919,60728,305319,186789
2020-11-28,RR,61292,124239,122449,60855,305390,186983
2020-11-29,RR,61422,125440,123977,60981,305458,187173
2020-11-30,RR,61551,126630,125504,61106,305524,187358
2020-12-01,RR,61678,127810,127029,61228,305586,187539
2020-12-02,RR,61803,128979,128550,61349,305646,187715
2020-12-03,RR,61927,130137,130069,61469,305704,187888
2020-12-04,RR,62049,131283,131584,61587,305759,188056
2020-12-05,RR,62169,132417,133095,61704,305812,188220
2020-12-06,RR,62288,133539,134602,61819,305862,188381
2020-12-07,RR,62405,134650,136103,61933,305911,188537
2020-12-08,RR,62521,135748,137599,62045,305957,188690
2020-12-09,RR,62635,136833,139090,62156,306002,188839
2020-12-10,RR,62748,137906,140573,62265,306045,188985
2020-12-11,RR,62859,138966,142050,62373,306086,189127
2020-12-12,RR,62969,140012,143520,62480,306125,189266
2020-12-13,RR,63077,141046,144982,62586,306163,189401
2020-12-14,RR,63184,142067,146437,62690,306199,189534
2020-12-15,RR,63289,143074,147883,62792,306234,189663
2020-12-16,RR,63393,144068,149320,62894,306267,189789
2020-12-17,RR,63495,145049,150748,62994,306299,189912
2020-12-18,RR,63597,146016,152166,63093,306329,190032
2020-12-19,RR,63696,146970,153575,63190,306359,190149
2020-12-20,RR,63795,147910,154974,63287,306387,190263
2020-12-21,RR,63892,148836,156362,63382,306413,190375
2020-12-22,RR,63988,149748,157739,63476,306439,190483
2020-12-23,RR,64082,150647,159106,63569,306464,190590
2020-12-24,RR,64175,151533,160460,63660,306488,190693
2020-12-25,RR,64267,152405,161804,63751,306510,190794
2020-12-26,RR,64358,153263,163135,63840,306532,190893
2020-12-27,RR,64448,154107,164454,63928,306553,190989
2020-12-28,RR,64536,154938,165761,64015,306573,191083
2020-12-29,RR,64623,155756,167055,64101,306592,191175
2020-12-30,RR,64709,156560,168337,64185,306610,191265
2020-12-31,RR,64793,157350,169605,64269,306628,191352
2020-03-12,PR,0,0,0,0,0,0
2020-03-13,PR,0,7,8,2,31,2
2020-03-14,PR,0,15,16,3,64,5
2020-03-15,PR,1,22,26,5,102,8
2020-03-16,PR,2,30,36,7,145,11
2020-03-17,PR,3,39,46,8,193,15
2020-03-18,PR,5,47,57,10,247,20
2020-03-19,PR,9,56,68,12,305,25
2020-03-20,PR,16,65,79,14,366,31
2020-03-21,PR,23,74,91,16,432,38
2020-03-22,PR,30,83,103,19,501,46
2020-03-23,PR,38,93,116,21,574,55
2020-03-24,PR,46,103,129,24,649,65
2020-03-25,PR,54,114,142,27,728,77
2020-03-26,PR,63,124,156,30,810,90
2020-03-27,PR,73,136,170,33,896,106
2020-03-28,PR,83,147,185,37,984,124
2020-03-29,PR,94,159,199,41,1076,144
2020-03-30,PR,105,171,215,45,1172,167
2020-03-31,PR,117,183,231,49,1271,193
2020-04-01,PR,130,196,247,54,1374,224
2020-04-02,PR,143,209,264,59,1481,258
2020-04-03,PR,158,223,281,64,1592,298
2020-04-04,PR,173,237,298,70,1707,343
2020-04-05,PR,189,252,317,76,1826,395
2020-04-06,PR,205,267,335,82,1950,454
2020-04-07,PR,223,282,355,89,2078,522
2020-04-08,PR,242,298,374,97,2211,600
2020-04-09,PR,262,314,395,105,2349,689
2020-04-10,PR,283,331,416,113,2492,790
2020-04-11,PR,306,349,437,122,2641,907
2020-04-12,PR,329,367,460,132,2794,1039
2020-04-13,PR,354,385,483,142,2954,1185
2020-04-14,PR,381,404,506,154,3120,1343
2020-04-15,PR,409,424,530,165,3291,1513
2020-04-16,PR,438,444,555,178,3469,1695
2020-04-17,PR,470,465,581,192,3654,1888
2020-04-18,PR,503,487,607,206,3846,2093
2020-04-19,PR,538,509,634,222,4044,2311
2020-04-20,PR,575,532,662,239,4250,2543
2020-04-21,PR,614,555,691,256,4464,2789
2020-04-22,PR,656,579,721,275,4685,3049
2020-04-23,PR,699,604,751,296,4915,3326
2020-04-24,PR,746,630,782,317,5153,3619
2020-04-25,PR,795,657,815,341,5401,3931
2020-04-26,PR,847,684,848,366,5657,4262
2020-04-27,PR,902,712,882,392,5922,4611
2020-04-28,PR,960,741,917,421,6198,4983
2020-04-29,PR,1022,771,953,451,6484,5377
2020-04-30,PR,1087,802,990,484,6780,5796
2020-05-01,PR,1156,834,1028,519,7087,6239
2020-05-02,PR,1229,867,1068,556,7406,6710
2020-05-03,PR,1306,901,1108,596,7736,7209
2020-05-04,PR,1388,936,1150,638,8079,7739
2020-05-05,PR,1474,971,1193,684,8434,8301
2020-05-06,PR,1565,1008,1237,733,8803,8897
2020-05-07,PR,1662,1047,1282,785,9185,9530
2020-05-08,PR,1764,1086,1329,840,9581,10200
2020-05-09,PR,1873,1126,1377,900,9992,10912
2020-05-10,PR,1987,1168,1426,964,10418,11667
2020-05-11,PR,2108,1211,1477,1032,10860,12467
2020-05-12,PR,2236,1256,1530,1105,11318,13316
2020-05-13,PR,2372,1301,1584,1183,11793,14217
2020-05-14,PR,2515,1349,1639,1266,12285,15172
2020-05-15,PR,2667,1397,1696,1355,12796,16185
2020-05-16,PR,2827,1447,1755,1450,13326,17260
2020-05-17,PR,2997,1499,1815,1552,13875,18400
2020-05-18,PR,3177,1552,1877,1661,14444,19609
2020-05-19,PR,3366,1607,1941,1778,15034,20890
2020-05-20,PR,3567,1663,2007,1903,15646,22251
2020-05-21,PR,3780,1721,2074,2036,16281,23693
2020-05-22,PR,4005,1781,2144,2179,16939,25222
2020-05-23,PR,4243,1843,2216,2331,17621,26844
2020-05-24,PR,4495,1907,2289,2494,18329,28563
2020-05-25,PR,4761,1973,2365,2669,19062,30387
2020-05-26,PR,5043,2040,2443,2855,19822,32321
2020-05-27,PR,5341,2110,2523,3055,20611,34371
2020-05-28,PR,5656,2182,2606,3268,21428,36545
2020-05-29,PR,5989,2256,2691,3496,22275,38850
2020-05-30,PR,6342,2332,2778,3740,23153,41293
2020-05-31,PR,6715,2411,2868,4001,24064,43884
2020-06-01,PR,7110,2492,2961,4280,25008,46630
2020-06-02,PR,7527,2576,3056,4578,25986,49541
2020-06-03,PR,7969,2662,3154,4897,27001,52627
2020-06-04,PR,8436,2751,3255,5238,28052,55897
2020-06-05,PR,8930,2842,3358,5603,29142,59364
2020-06-06,PR,9453,2936,3465,5993,30272,63038
2020-06-07,PR,10006,3034,3575,6410,31443,66931
2020-06-08,PR,10591,3134,3688,6856,32657,71057
2020-06-09,PR,11209,3237,3804,7333,33915,75428
2020-06-10,PR,11864,3343,3924,7843,35220,80048
2020-06-11,PR,12556,3453,4047,8388,36571,84863
2020-06-12,PR,13287,3566,4173,8971,37972,89820
2020-06-13,PR,14061,3682,4303,9594,39424,94886
2020-06-14,PR,14880,3802,4437,10261,40929,100042
2020-06-15,PR,15746,3926,4575,10974,42489,105276
2020-06-16,PR,16659,4053,4717,11736,44105,110581
2020-06-17,PR,17587,4185,4863,12551,45779,115954
2020-06-18,PR,18522,4320,5013,13422,47515,121390
2020-06-19,PR,19462,4459,5168,14354,49313,126890
2020-06-20,PR,20409,4603,5327,15344,51177,132452
2020-06-21,PR,21361,4751,5490,16379,53107,138076
2020-06-22,PR,22320,4904,5658,17446,55108,143763
2020-06-23,PR,23286,5061,5832,18536,57180,149511
2020-06-24,PR,24257,5223,6010,19644,59328,155322
2020-06-25,PR,25235,5391,6193,20765,61552,161195
2020-06-26,PR,26219,5563,6382,21898,63857,167131
2020-06-27,PR,27210,5740,6576,23041,66244,173130
2020-06-28,PR,28207,5923,6775,24191,68717,179191
2020-06-29,PR,29210,6112,6981,25348,71278,185317
2020-06-30,PR,30220,6306,7192,26512,73931,191506
2020-07-01,PR,31236,6506,7409,27682,76679,197758
2020-07-02,PR,32258,6712,7633,28857,79525,204075
2020-07-03,PR,33288,6925,7863,30039,82472,210456
2020-07-04,PR,34323,7144,8100,31226,85523,216901
2020-07-05,PR,35366,7369,8343,32418,88683,223411
2020-07-06,PR,36415,7602,8594,33616,91955,229986
2020-07-07,PR,37470,7842,8852,34819,95343,236626
2020-07-08,PR,38533,8089,9117,36027,98850,243331
2020-07-09,PR,39601,8343,9390,37241,102480,250101
2020-07-10,PR,40677,8606,9671,38460,106239,256937
2020-07-11,PR,41759,8876,9959,39684,110129,263838
2020-07-12,PR,42849,9154,10257,40913,114155,270804
2020-07-13,PR,43945,9441,10562,42148,118322,277836
2020-07-14,PR,45047,9737,10877,43389,122634,284934
2020-07-15,PR,46157,10042,11201,44634,127096,292098
2020-07-16,PR,47273,10356,11533,45885,131712,299327
2020-07-17,PR,48397,10680,11876,47142,136488,306622
2020-07-18,PR,49527,11013,12228,48403,141429,313983
2020-07-19,PR,50664,11357,12591,49670,146540,321409
2020-07-20,PR,51808,11711,12964,50943,151826,328902
2020-07-21,PR,52959,12076,13347,52221,157293,336459
2020-07-22,PR,54117,12452,13742,53504,162947,344083
2020-07-23,PR,55282,12839,14148,54793,168792,351772
2020-07-24,PR,56455,13238,14566,56087,174836,359526
2020-07-25,PR,57634,13650,14996,57386,181083,367346
2020-07-26,PR,58820,14073,15438,58691,187540,375231
2020-07-27,PR,60014,14510,15893,60002,194214,383181
2020-07-28,PR,61215,14960,16360,61317,201111,391195
2020-07-29,PR,62423,15424,16842,62639,208237,399275
2020-07-30,PR,63638,15901,17337,63966,215599,407418
2020-07-31,PR,64860,16393,17846,65298,223203,415626
2020-08-01,PR,66090,16901,18370,66636,231057,423898
2020-08-02,PR,67326,17423,18909,67979,239168,432234
2020-08-03,PR,68571,17961,19464,69328,247542,440633
2020-08-04,PR,69822,18516,20034,70682,256188,449095
2020-08-05,PR,71081,19087,20621,72042,265111,457619
2020-08-06,PR,72347,19676,21224,73407,274321,466207
2020-08-07,PR,73621,20283,21845,74778,283823,474856
2020-08-08,PR,74901,20908,22484,76154,293626,483567
2020-08-09,PR,76190,21552,23141,77536,303738,492339
2020-08-10,PR,77486,22215,23817,78924,314166,501172
2020-08-11,PR,78789,22898,24512,80317,324918,510065
2020-08-12,PR,80100,23602,25227,81716,336001,519018
2020-08-13,PR,81418,24328,25963,83120,347425,528031
2020-08-14,PR,82744,25075,26719,84530,359196,537102
2020-08-15,PR,84077,25845,27497,85945,371323,546232
2020-08-16,PR,85418,26638,28298,87366,383813,555420
2020-08-17,PR,86766,27454,29121,88793,396675,564665
2020-08-18,PR,88122,28296,29968,90225,409916,573966
2020-08-19,PR,89486,29163,30839,91663,423544,583323
2020-08-20,PR,90857,30055,31735,93106,437568,592736
2020-08-21,PR,92236,30975,32656,94556,451994,602204
2020-08-22,PR,93623,31923,33604,96010,466830,611726
2020-08-23,PR,95017,32899,34578,97471,482084,621300
2020-08-24,PR,96419,33904,35581,98937,497763,630928
2020-08-25,PR,97829,34939,36612,100408,513875,640608
2020-08-26,PR,99246,36005,37672,101885,530425,650338
2020-08-27,PR,100672,37104,38763,103368,547422,660119
2020-08-28,PR,102105,38235,39884,104857,564872,669950
2020-08-29,PR,103545,39400,41038,106351,582780,679829
2020-08-30,PR,104994,40600,42224,107851,601153,689756
2020-08-31,PR,106450,41836,43444,109356,619997,699730
2020-09-01,PR,107914,43108,44698,110868,639317,709750
2020-09-02,PR,109386,44419,45988,112385,659117,719815
2020-09-03,PR,110866,45769,47315,113907,679403,729925
2020-09-04,PR,112354,47159,48679,115435,700179,740078
2020-09-05,PR,113849,48590,50082,116969,721449,750274
2020-09-06,PR,115353,50064,51524,118509,743214,760511
2020-09-07,PR,116864,51581,53008,120054,765480,770788
2020-09-08,PR,118383,53144,54533,121605,788246,781105
2020-09-09,PR,119910,54753,56101,123161,811516,791461
2020-09-10,PR,121445,56409,57714,124724,835290,801854
2020-09-11,PR,122988,58115,59372,126291,859568,812283
2020-09-12,PR,124539,59871,61076,127865,884351,822747
2020-09-13,PR,126098,61679,62829,129444,909637,833246
2020-09-14,PR,127664,63540,64631,131029,935424,843778
2020-09-15,PR,129239,65456,66484,132620,961710,854342
2020-09-16,PR,130822,67429,68388,134216,988492,864936
2020-09-17,PR,132412,69459,70347,135818,1015767,875560
2020-09-18,PR,134011,71549,72360,137426,1043528,886213
2020-09-19,PR,135618,73700,74429,139039,1071771,896893
2020-09-20,PR,137232,75914,76556,140658,1100490,907599
2020-09-21,PR,138855,78193,78743,142283,1129677,918331
2020-09-22,PR,140485,80538,80991,143913,1159324,929086
2020-09-23,PR,142124,82952,83301,145549,1189422,939863
2020-09-24,PR,143771,85435,85676,147191,1219962,950662
2020-09-25,PR,145425,87991,88117,148839,1250933,961482
2020-09-26,PR,147088,90621,90626,150492,1282323,972319
2020-09-27,PR,148758,93327,93205,152150,1314120,983175
2020-09-28,PR,150437,96112,95855,153815,1346311,994047
2020-09-29,PR,152124,98976,98578,155485,1378882,1004934
2020-09-30,PR,153818,101923,101377,157160,1411818,1015835
2020-10-01,PR,155521,104955,104253,158842,1445103,1026748
2020-10-02,PR,157232,108074,107209,160529,1478722,1037672
2020-10-03,PR,158950,111282,110246,162221,1512657,1048607
2020-10-04,PR,160677,114582,113366,163919,1546890,1059550
2020-10-05,PR,162411,117975,116572,165623,1581403,1070500
2020-10-06,PR,164154,121465,119867,167333,1616176,1081457
2020-10-07,PR,165905,125055,123251,169048,1651190,1092418
2020-10-08,PR,167663,128745,126728,170769,1686424,1103382
2020-10-09,PR,169430,132540,130300,172495,1721858,1114349
2020-10-10,PR,171205,136442,133970,174227,1757470,1125317
2020-10-11,PR,172987,140454,137739,175964,1793239,1136284
2020-10-12,PR,174778,144577,141611,177708,1829142,1147249
2020-10-13,PR,176576,148816,145587,179456,1865157,1158211
2020-10-14,PR,178383,153174,149672,181211,1901261,1169169
2020-10-15,PR,180197,157652,153866,182970,1937431,1180121
2020-10-16,PR,182019,162254,158174,184736,1973645,1191065
2020-10-17,PR,183850,166983,162597,186507,2009878,1202002
2020-10-18,PR,185688,171843,167140,188283,2046109,1212929
2020-10-19,PR,187534,176836,171804,190065,2082313,1223845
2020-10-20,PR,189388,181965,176592,191853,2118468,1234749
2020-10-21,PR,191250,187234,181509,193646,2154551,1245639
2020-10-22,PR,193119,192646,186556,195445,2190539,1256515
2020-10-23,PR,194997,198205,191737,197249,2226410,1267375
2020-10-24,PR,196882,203913,197055,199059,2262142,1278217
2020-10-25,PR,198775,209775,202514,200874,2297712,1289041
2020-10-26,PR,200676,215793,208116,202694,2333100,1299846
2020-10-27,PR,202585,221971,213866,204520,2368284,1310629
2020-10-28,PR,204501,228314,219766,206352,2403245,1321390
2020-10-29,PR,206426,234823,225820,208189,2437963,1332128
2020-10-30,PR,208358,241504,232032,210031,2472417,1342842
2020-10-31,PR,210297,248359,238405,211879,2506591,1353529
2020-11-01,PR,212245,255393,244943,213732,2540466,1364190
2020-11-02,PR,214200,262609,251649,215591,2574024,1374822
2020-11-03,PR,216163,270011,258528,217454,2607250,1385426
2020-11-04,PR,218133,277603,265584,219324,2640127,1395999
2020-11-05,PR,220111,285388,272819,221198,2672641,1406540
2020-11-06,PR,222097,293371,280239,223078,2704778,1417049
2020-11-07,PR,224090,301554,287846,224964,2736524,1427525
2020-11-08,PR,226090,309943,295646,226854,2767867,1437966
2020-11-09,PR,228099,318541,303641,228750,2798796,1448370
2020-11-10,PR,230114,327351,311837,230652,2829298,1458739
2020-11-11,PR,232137,336378,320237,232558,2859365,1469069
2020-11-12,PR,234168,345626,328846,234470,2888987,1479360
2020-11-13,PR,236206,355098,337668,236387,2918156,1489612
2020-11-14,PR,238251,364797,346707,238309,2946865,1499823
2020-11-15,PR,240304,374729,355967,240236,2975106,1509992
2020-11-16,PR,242364,384897,365454,242169,3002874,1520118
2020-11-17,PR,244431,395304,375170,244107,3030163,1530201
2020-11-18,PR,246506,405954,385121,246050,3056970,1540239
2020-11-19,PR,248588,416850,395310,247998,3083291,1550232
2020-11-20,PR,250677,427997,405743,249951,3109122,1560178
2020-11-21,PR,252773,439398,416424,251909,3134462,1570077
2020-11-22,PR,254876,451056,427357,253873,3159310,1579929
2020-11-23,PR,256986,462975,438547,255841,3183663,1589732
2020-11-24,PR,259104,475158,449998,257815,3207524,1599485
2020-11-25,PR,261228,487608,461715,259793,3230891,1609188
2020-11-26,PR,263360,500328,473701,261777,3253765,1618840
2020-11-27,PR,265498,513321,485962,263765,3276149,1628440
2020-11-28,PR,267643,526590,498501,265759,3298045,1637987
2020-11-29,PR,269795,540139,511324,267757,3319455,1647482
2020-11-30,PR,271954,553969,524435,269761,3340382,1656923
2020-12-01,PR,274120,568082,537837,271769,3360830,1666309
2020-12-02,PR,276293,582482,551535,273783,3380803,1675640
2020-12-03,PR,278472,597171,565533,275801,3400305,1684915
2020-12-04,PR,280658,612150,579836,277824,3419342,1694135
2020-12-05,PR,282850,627421,594446,279851,3437917,1703297
2020-12-06,PR,285049,642986,609370,281884,3456037,1712402
2020-12-07,PR,287255,658846,624609,283922,3473707,1721449
2020-12-08,PR,289467,675003,640169,285964,3490934,1730438
2020-12-09,PR,291685,691457,656052,288011,3507722,1739368
2020-12-10,PR,293910,708209,672263,290062,3524080,1748238
2020-12-11,PR,296141,725260,688804,292119,3540014,1757049
2020-12-12,PR,298379,742611,705679,294180,3555529,1765799
2020-12-13,PR,300623,760260,722892,296245,3570634,1774489
2020-12-14,PR,302873,778209,740445,298316,3585335,1783118
2020-12-15,PR,305129,796455,758342,300390,3599640,1791686
2020-12-16,PR,307391,815000,776585,302470,3613556,1800191
2020-12-17,PR,309659,833841,795176,304554,3627090,1808635
2020-12-18,PR,311933,852978,814118,306642,3640250,1817017
2020-12-19,PR,314214,872408,833413,308735,3653043,1825336
2020-12-20,PR,316500,892131,853064,310833,3665477,1833592
2020-12-21,PR,318792,912143,873072,312935,3677559,1841785
2020-12-22,PR,321089,932442,893438,315041,3689297,1849915
2020-12-23,PR,323393,953026,914163,317152,3700699,1857981
2020-12-24,PR,325702,973890,935250,319267,3711771,1865983
2020-12-25,PR,328017,995033,956699,321387,3722522,1873922
2020-12-26,PR,330337,1016449,978510,323510,3732958,1881796
2020-12-27,PR,332663,1038136,1000683,325638,3743088,1889606
2020-12-28,PR,334994,1060087,1023219,327771,3752918,1897352
2020-12-29,PR,337330,1082300,1046117,329907,3762456,1905033
2020-12-30,PR,339672,1104768,1069377,332048,3771708,1912650
2020-12-31,PR,342019,1127486,1092998,334193,3780683,1920203
2020-03-20,RO,0,0,0,0,0,0
2020-03-21,RO,0,7,8,1,31,15
2020-03-22,RO,0,15,16,1,64,29
2020-03-23,RO,0,22,26,2,102,42
2020-03-24,RO,0,30,36,3,146,57
2020-03-25,RO,0,38,46,3,195,72
2020-03-26,RO,1,47,57,4,249,89
2020-03-27,RO,1,55,68,5,308,107
2020-03-28,RO,1,64,79,7,371,127
2020-03-29,RO,2,73,90,8,439,149
2020-03-30,RO,4,82,102,10,511,172
2020-03-31,RO,6,92,115,12,586,198
2020-04-01,RO,9,102,127,14,666,225
2020-04-02,RO,15,112,140,16,749,254
2020-04-03,RO,23,122,153,19,836,286
2020-04-04,RO,32,133,167,23,927,319
2020-04-05,RO,41,144,181,27,1023,355
2020-04-06,RO,52,155,195,32,1122,394
2020-04-07,RO,63,167,210,37,1226,436
2020-04-08,RO,74,179,225,43,1335,480
2020-04-09,RO,87,191,240,51,1448,528
2020-04-10,RO,100,204,256,59,1567,579
2020-04-11,RO,115,217,272,68,1690,633
2020-04-12,RO,130,230,289,78,1819,692
2020-04-13,RO,146,244,306,89,1954,754
2020-04-14,RO,164,258,323,101,2094,821
2020-04-15,RO,183,272,341,113,2241,893
2020-04-16,RO,203,287,360,127,2394,969
2020-04-17,RO,224,303,379,141,2554,1051
2020-04-18,RO,247,318,398,156,2720,1139
2020-04-19,RO,271,334,418,172,2894,1233
2020-04-20,RO,297,351,438,189,3076,1334
2020-04-21,RO,325,368,459,207,3265,1442
2020-04-22,RO,355,386,481,227,3462,1557
2020-04-23,RO,387,404,503,247,3668,1681
2020-04-24,RO,421,423,525,269,3883,1813
2020-04-25,RO,457,442,548,292,4108,1954
2020-04-26,RO,496,461,572,317,4341,2106
2020-04-27,RO,537,482,596,343,4585,2268
2020-04-28,RO,582,502,621,371,4840,2442
2020-04-29,RO,629,524,647,401,5106,2627
2020-04-30,RO,680,546,673,432,5383,2826
2020-05-01,RO,734,568,700,466,5672,3039
2020-05-02,RO,791,592,728,502,5973,3267
2020-05-03,RO,853,615,756,539,6288,3514
2020-05-04,RO,919,640,785,580,6615,3783
2020-05-05,RO,990,665,815,623,6957,4074
2020-05-06,RO,1065,691,846,668,7314,4392
2020-05-07,RO,1145,718,877,717,7686,4737
2020-05-08,RO,1231,745,909,768,8074,5114
2020-05-09,RO,1323,774,942,823,8478,5523
2020-05-10,RO,1421,803,976,881,8900,5970
2020-05-11,RO,1526,832,1011,943,9339,6456
2020-05-12,RO,1638,863,1047,1008,9798,6985
2020-05-13,RO,1758,895,1083,1078,10275,7561
