day,state,suscetivel,exposto,infectado,recuperado
2020-12-19,SC,0.9395152921202491,0.0015288527190081619,0.0038038636181471183,0.0551520733880861
2020-12-20,SC,0.9390680121266454,0.0015328828135247091,0.00381517972661409,0.05558400717870631
2020-12-21,SC,0.9386196239733618,0.0015368614528509237,0.003826378738593088,0.0560172176806847
2020-12-22,SC,0.938170143662749,0.0015407879909168096,0.003837459084223329,0.05645169110760134
2020-12-23,SC,0.9377195869344979,0.0015446617927015864,0.0038484191604634226,0.05688741395782758
2020-12-24,SC,0.9372679694442027,0.0015484822297117241,0.0038592573513120325,0.05732437282026408
2020-12-25,SC,0.9368153075816844,0.0015522487079602152,0.0038699720824139196,0.05776255347343195
2020-12-26,SC,0.9363616176878556,0.0015559606311614834,0.0038805617766396886,0.058201941749833744
2020-12-27,SC,0.9359069165200501,0.0015596174726147933,0.0038910248430600747,0.058642523009765586
2020-12-28,SC,0.9354512191182814,0.0015632184829818382,0.003901359699525931,0.05908428454470131
2020-12-29,SC,0.9349945438369198,0.0015667633426055287,0.0039115647469428515,0.05952720991902242
2020-12-30,SC,0.9345369070765502,0.001570251478535371,0.0039216383962055144,0.05997128489419948
2020-12-31,SC,0.9340783257028747,0.0015736823507077062,0.00393157909335388,0.06041649469855428
2020-03-16,CE,0.9999973157426912,2.8076969514784117e-06,2.684257308775606e-06,0.0
2020-03-17,CE,0.99999611784452,3.2833984443223346e-06,3.0784851424432946e-06,3.2796884478383035e-07
2020-03-18,CE,0.999994742350306,3.817107600444852e-06,3.5436773973922e-06,7.045616475958511e-07
2020-03-19,CE,0.9999931598947553,4.423691467988354e-06,4.086292272818512e-06,1.1378184554437492e-06
2020-03-20,CE,0.9999913307376623,5.121043839176003e-06,4.71729546336301e-06,1.6386199867571394e-06
2020-03-21,CE,0.9999892269697415,5.920062527809224e-06,5.4460568535460876e-06,2.2146078287708126e-06
2020-03-22,CE,0.9999867962526757,6.842567522593849e-06,6.288764603260832e-06,2.8801121500036757e-06
2020-03-23,CE,0.999983984523873,7.909692995480797e-06,7.2635446025525296e-06,3.649935480412528e-06
2020-03-24,CE,0.9999807341395717,9.142889529733841e-06,8.39080678061973e-06,4.539861069472078e-06
2020-03-25,CE,0.9999769815221019,1.056612962788804e-05,9.692748182315376e-06,5.56729703935973e-06
2020-03-26,CE,0.9999726424777919,1.2210199116494123e-05,1.1199723132140331e-05,6.755296910938091e-06
2020-03-27,CE,0.999967636261119,1.410514577951446e-05,1.294032000227088e-05,8.125970050654618e-06
2020-03-28,CE,0.9999618467762166,1.6295494049202925e-05,1.4954320170118766e-05,9.711106515548859e-06
2020-03-29,CE,0.9999551641430936,1.8823237371187216e-05,1.7279522316165754e-05,1.1540794170444659e-05
2020-03-30,CE,0.9999474463815083,2.1743714656974947e-05,1.99636884886645e-05,1.3653912297427889e-05
2020-03-31,CE,0.9999385270749761,2.512094013304845e-05,2.3063648801588856e-05,1.609603304074908e-05
2020-04-01,CE,0.9999282228191453,2.9022767294695098e-05,2.664472823915695e-05,1.8917382272453233e-05
2020-04-02,CE,0.9999163151519016,3.3531162998229675e-05,3.078359285621585e-05,2.2177789195496888e-05
2020-04-03,CE,0.9999025646340746,3.873658813272112e-05,3.556364498535712e-05,2.594282975880783e-05
2020-04-04,CE,0.9998866798570406,4.475012308476704e-05,4.108539870923028e-05,3.0292318116920305e-05
2020-04-05,CE,0.9998683299386306,5.169705854608013e-05,4.746381447251543e-05,3.531688530227979e-05
2020-04-06,CE,0.9998471325541621,5.972244283231594e-05,5.483144109440364e-05,4.112125886265136e-05
2020-04-07,CE,0.9998226431218098,6.899405373409062e-05,6.334328974864557e-05,4.782723165892288e-05
2020-04-08,CE,0.999794350742743,7.97049341884193e-05,7.317724563174232e-05,5.5574774388249265e-05
2020-04-09,CE,0.9997616648131832,9.207813679434412e-05,8.453903183557683e-05,6.452571513840827e-05
2020-04-10,CE,0.9997239129023383,0.00010636815229933815,9.766232364224769e-05,7.486431867144129e-05
