day,state,suscetivel,infectado,recuperado
2020-07-11,ES,0.9882300500097856,0.001266127184995952,0.010503822805218286
2020-07-12,ES,0.9880343793773254,0.0012827450438339532,0.010682875578840515
2020-07-13,ES,0.987836183444631,0.001299541231012017,0.010864275324356834
2020-07-14,ES,0.9876354362623653,0.001316516526837878,0.01104804721079667
2020-07-15,ES,0.9874321117534027,0.0013336716833938244,0.011234216563203293
2020-07-16,ES,0.9872261837128293,0.0013510074245366983,0.011422808862633822
2020-07-17,ES,0.9870176258079427,0.001368524445897896,0.011613849746159215
2020-07-18,ES,0.9868064116016235,0.001386223412769838,0.011807364985606575
2020-07-19,ES,0.9865925153065122,0.0014041048919035126,0.012003379801584285
2020-07-20,ES,0.9863759109557171,0.0014221694265038028,0.012201919617779021
2020-07-21,ES,0.9861565722378985,0.0014404175511433328,0.012403010210958012
2020-07-22,ES,0.9859344727748013,0.0014588497666643628,0.012606677458534294
2020-07-23,ES,0.9857095861212544,0.0014774665401787869,0.012812947338566718
2020-07-24,ES,0.9854818857651718,0.001496268305068135,0.01302184592975995
2020-07-25,ES,0.9852513451400354,0.00151525545852446,0.013233399401440077
2020-07-26,ES,0.985017938194392,0.0015344282493657284,0.013447633556242232
2020-07-27,ES,0.9847816388117112,0.0015537868923174499,0.013664574295971323
2020-07-28,ES,0.9845424206224483,0.0015733316050341587,0.013884247772517396
2020-07-29,ES,0.9843002572372257,0.0015930625621653784,0.014106680200608892
2020-07-30,ES,0.9840551222468317,0.0016129798953556228,0.014331897857812652
2020-07-31,ES,0.9838069892222217,0.0016330836932443953,0.014559927084533915
2020-08-01,ES,0.983555831722711,0.001653373999424272,0.014790794277864698
2020-08-02,ES,0.9833016238793367,0.001673850670392989,0.015024525450270294
2020-08-03,ES,0.983044339882337,0.0016945135283968342,0.015261146589266195
2020-08-04,ES,0.982783953671308,0.001715362457084418,0.015500683871607584
2020-08-05,ES,0.9825204391630079,0.0017363973285739996,0.015743163508417913
2020-08-06,ES,0.9822578685632276,0.0017536034045701676,0.015988528032202035
2020-08-07,ES,0.9820018886114439,0.0017625759325776513,0.016235535455978178
2020-08-08,ES,0.9817446710296116,0.0017715269757287411,0.016483801994659302
2020-08-09,ES,0.9814862200244576,0.0017804554181865397,0.016733324557355427
2020-08-10,ES,0.9812265401384224,0.001789360128994208,0.016984099732583087
2020-08-11,ES,0.9809656363653471,0.0017982399599501936,0.017236123674702453
2020-08-12,ES,0.9807035133380506,0.0018070937765931783,0.017489392885355875
2020-08-13,ES,0.9804401756648279,0.0018159204453943919,0.017743903889777403
2020-08-14,ES,0.9801756279539735,0.001824718832825064,0.01799965321320109
2020-08-15,ES,0.9799098748138212,0.0018334878053550985,0.018256637380823407
2020-08-16,ES,0.9796429222335488,0.001842226182412978,0.018514851584037942
2020-08-17,ES,0.9793747767450156,0.001850932764939576,0.01877429049004442
2020-08-18,ES,0.9791054438117658,0.0018596063902702265,0.019034949797963656
2020-08-19,ES,0.9788349288973429,0.0018682458957402627,0.019296825206916442
2020-08-20,ES,0.9785632374652911,0.0018768501186850186,0.01955991241602359
2020-08-21,ES,0.9782903750989699,0.0018854178933914697,0.019824207007638307
2020-08-22,ES,0.9780163495495535,0.0018939479989930489,0.02008970245145313
2020-08-23,ES,0.9777411678901352,0.0019024392318749215,0.02035639287798953
2020-08-24,ES,0.9774648365527909,0.0019108904047310251,0.020624273042477725
2020-08-25,ES,0.9771873619695964,0.0019193003302552967,0.020893337700147934
2020-08-26,ES,0.9769087505726276,0.0019276678211416732,0.021163581606230372
2020-08-27,ES,0.976629014256353,0.0019359916059643633,0.02143499413768238
2020-08-28,ES,0.9763481492420742,0.0019442706546611331,0.02170758010326427
2020-08-29,ES,0.9760661725103517,0.001952503617481423,0.02198132387216663
2020-08-30,ES,0.9757830908469548,0.0019606893016723558,0.022256219851372588
2020-08-31,ES,0.975498911208263,0.0019688265118537,0.02253226227988293
2020-09-01,ES,0.9752136407212657,0.0019769140500178715,0.02280944522871611
