day,state,suscetivel,infectado,recuperado
2020-09-19,ES,0.9688110882996277,0.00525236765490641,0.025936544045466383
2020-09-20,ES,0.9679121003393988,0.005391140361980932,0.026696759298620816
2020-09-21,ES,0.966990299291378,0.005532701352990488,0.027476999355632
2020-09-22,ES,0.9660452826724285,0.005677055190362903,0.028277662137209104
2020-09-23,ES,0.965076652596308,0.005824202496935115,0.029099144906757374
2020-09-24,ES,0.9640840102201778,0.005974141700997667,0.02994184807882509
2020-09-25,ES,0.963066960149194,0.006126867699088131,0.03080617215171835
2020-09-26,ES,0.9620251195650844,0.006282369247847126,0.031692511187069033
2020-09-27,ES,0.9609581069089935,0.006440632197465317,0.03260126089354166
2020-09-28,ES,0.9598655403211379,0.006601639833520953,0.03353281984534158
2020-09-29,ES,0.958747063352696,0.006765366253861858,0.03448757039344261
2020-09-30,ES,0.9576023128166367,0.006931784615609276,0.03546590256775459
2020-10-01,ES,0.9564309387400598,0.007100862016922385,0.03646819924301826
2020-10-02,ES,0.9552325983137492,0.007272561092004739,0.03749484059424659
2020-10-03,ES,0.9540069673207101,0.007446837410287719,0.03854619526900267
2020-10-04,ES,0.952753730969598,0.007623641518280059,0.03962262751212236
2020-10-05,ES,0.9514725865741239,0.007802918311030257,0.04072449511484631
2020-10-06,ES,0.9501632459933209,0.007984606581408794,0.041852147425270776
2020-10-07,ES,0.9488254358832059,0.008168639544224327,0.043005924572570256
2020-10-08,ES,0.9474589005307964,0.008354943518375376,0.04418615595082878
2020-10-09,ES,0.9460634029602898,0.008543437841448558,0.04539315919826221
2020-10-10,ES,0.9446387248671549,0.008734035180870306,0.04662723995197529
2020-10-11,ES,0.9431846637608106,0.008926642910895951,0.047888693328294
2020-10-12,ES,0.9417010396783093,0.009121160726116259,0.04917779959557492
2020-10-13,ES,0.9401876946765705,0.009317481094561826,0.050494824228868244
2020-10-14,ES,0.9386444936928282,0.009515489487077658,0.0518400168200947
2020-10-15,ES,0.9370713256432316,0.009715064794258235,0.05321360956251071
2020-10-16,ES,0.935468104470762,0.00991607829343706,0.05461581723580152
2020-10-17,ES,0.9338347702360166,0.010118393842022698,0.05604683592196128
2020-10-18,ES,0.93217129006666,0.010321868284076644,0.057506841649264034
2020-10-19,ES,0.9304776591029036,0.010526351850875592,0.05899598904622142
2020-10-20,ES,0.9287539018303509,0.010731687074488759,0.060514411095161015
2020-10-21,ES,0.9270000730381328,0.010937709139755898,0.06206221782211191
2020-10-22,ES,0.9252162580328226,0.01114424669019944,0.06363949527697868
2020-10-23,ES,0.9234025733840447,0.011351122096824904,0.06524630451913105
2020-10-24,ES,0.9215591690327917,0.011558150364179754,0.06688268060302927
2020-10-25,ES,0.9196862287648248,0.011765139669091044,0.0685486315660849
