day,state,suscetivel,exposto,infectado,recuperado
2020-12-24,GO,0.8172568499459003,0.009286243299348912,0.020455904505721198,0.15300812642657866
2020-12-25,GO,0.814100065649217,0.009338757937319092,0.020625694305424512,0.1559426062855885
2020-12-26,GO,0.8109300552955386,0.009387603638572757,0.02078861136781152,0.15890085387562614
2020-12-27,GO,0.8077481319713211,0.00943270409497389,0.020944417210804568,0.16188187090044945
2020-12-28,GO,0.8045556286802416,0.00947398666041145,0.021092883935061202,0.1648846249018348
2020-12-29,GO,0.8013538953691797,0.009511382410908242,0.02123379483573596,0.16790805156172514
2020-12-30,GO,0.7981442961482036,0.009544834501051607,0.021366939769511203,0.17095105375878256
2020-12-31,GO,0.7949282052389368,0.009574292530048194,0.02149211730046138,0.17401250910810256
2020-03-16,CE,0.9999945247949042,5.475205095707679e-06,5.475205095707679e-06,0.0
2020-03-17,CE,0.9999933597227545,4.915040941425365e-06,6.3531370779233836e-06,8.473043218098055e-07
2020-03-18,CE,0.9999920471016738,4.640046330033152e-06,6.986141602224047e-06,1.8019154896037664e-06
2020-03-19,CE,0.999990622693355,4.54278331879923e-06,7.471902471733581e-06,2.837825950144798e-06
2020-03-20,CE,0.9999891136588752,4.539594152159137e-06,7.88666908754289e-06,3.935282980801182e-06
2020-03-21,CE,0.9999875291028394,4.599152967840724e-06,8.259283852163887e-06,5.087665436340887e-06
2020-03-22,CE,0.9999858728583159,4.704939143763844e-06,8.605221705474271e-06,6.292185930671757e-06
2020-03-23,CE,0.9999841493579076,4.838068104216254e-06,8.942158002778365e-06,7.545621081207047e-06
2020-03-24,CE,0.9999823597006264,4.989843010578751e-06,9.278489603256124e-06,8.84717185553513e-06
2020-03-25,CE,0.9999805034267725,5.155584275839219e-06,9.619021216295433e-06,1.0197172831219843e-05
2020-03-26,CE,0.9999785795267945,5.331877995006405e-06,9.967441815187118e-06,1.159635849108419e-05
2020-03-27,CE,0.9999765862968176,5.517089729409925e-06,1.0325850256629213e-05,1.3045968292097915e-05
2020-03-28,CE,0.9999745216093564,5.710546651686834e-06,1.0695499296803943e-05,1.4547549790905386e-05
2020-03-29,CE,0.999972383122384,5.911946489759246e-06,1.1077329624233674e-05,1.6102806597725277e-05
2020-03-30,CE,0.9999701677846402,6.12122863156558e-06,1.1472233591749552e-05,1.771395823217881e-05
2020-03-31,CE,0.9999678738547777,6.338412796890292e-06,1.1880666147851503e-05,1.9382271373259095e-05
2020-04-01,CE,0.9999654978002352,6.5635830585435795e-06,1.2303506121078521e-05,2.1110315680858765e-05
2020-04-02,CE,0.9999630384954591,6.796771640863016e-06,1.2741028087990493e-05,2.2898909907798362e-05
2020-04-03,CE,0.9999604896757194,7.0384080400171556e-06,1.319451012323953e-05,2.4752611213163306e-05
2020-04-04,CE,0.9999578522908068,7.2884260480453485e-06,1.366375949478647e-05,2.667072874613363e-05
2020-04-05,CE,0.9999551216634626,7.547143709248251e-06,1.414973289840214e-05,2.865666502559947e-05
2020-04-06,CE,0.9999522941292964,7.814811177849552e-06,1.4653178923515469e-05,3.0713085697947384e-05
2020-04-07,CE,0.9999493660513877,8.09167676688877e-06,1.5174840515695202e-05,3.284263642552431e-05
2020-04-08,CE,0.9999463337928152,8.377988789405432e-06,1.5715460620510085e-05,3.50479628706772e-05
2020-04-09,CE,0.9999431937051736,8.67402394552405e-06,1.6275756924717006e-05,3.733171905193305e-05
2020-04-10,CE,0.9999399414127907,8.981856581691693e-06,1.685484757041147e-05,3.9697088152978016e-05
2020-04-11,CE,0.999936572468768,9.303446534141108e-06,1.7451984500937976e-05,4.2147305292817985e-05
2020-04-12,CE,0.9999330837568579,9.636491407199131e-06,1.8070319076128222e-05,4.468463775461805e-05
2020-04-13,CE,0.9999294714829718,9.980075377386996e-06,1.8711800845765165e-05,4.731184590084593e-05
2020-04-14,CE,0.9999257311885188,1.0334541374231653e-05,1.9377301727685372e-05,5.003217347523784e-05
2020-04-15,CE,0.9999218578492289,1.0701690799482536e-05,2.0066389361227817e-05,5.28492757063315e-05
