day,state,suscetivel,exposto,infectadoA,infectadoS,recuperado
2020-12-09,BA,0.8489332109184714,0.0011106217712555054,0.001000524682142876,0.00023302632885677138,0.14872352155186208
2020-12-10,BA,0.8485936525224055,0.0010951729902213567,0.0009868160385512349,0.00022983297427683514,0.1490954307271337
2020-12-11,BA,0.848258889931521,0.0010798765210580632,0.0009732361905850216,0.00022666963963515233,0.14946223296978936
2020-12-12,BA,0.8479288733148603,0.001064733091192635,0.0009597856605900055,0.00022353644504489138,0.14982397674090076
2020-12-13,BA,0.8476035530333222,0.0010497430090087403,0.0009464651147841616,0.00022043354555096762,0.15018071054992246
2020-12-14,BA,0.8472828793712124,0.0010349066023731689,0.0009332750833640711,0.00021736106412300121,0.150532483131516
2020-12-15,BA,0.8469668026207925,0.001020224143250331,0.0009202160122746186,0.00021431910403634487,0.15087934337223485
2020-12-16,BA,0.8466552731249872,0.0010056958332330986,0.0009072882756651172,0.00021130775184288007,0.15122134026686027
2020-12-17,BA,0.8463482413085055,0.0009913218059409271,0.0008944921774598011,0.00020832707773619,0.15155852288294613
2020-12-18,BA,0.846045656507869,0.0009771020408173767,0.0008818280991746199,0.00020537717048743832,0.15189094143424012
2020-12-19,BA,0.8457474693590606,0.0009630365393614878,0.0008692962145543312,0.00020245806998325466,0.15221864506962882
2020-12-20,BA,0.8454536305979252,0.0009491252367397205,0.0008568966409968755,0.0001995698030143979,0.15254168297391232
2020-12-21,BA,0.8451640908890186,0.0009353679892631537,0.0008446294657527009,0.00019671238946286187,0.15286010451909132
2020-12-22,BA,0.8448788010721827,0.0009217645926789665,0.0008324947212612889,0.00019388583646568348,0.1531739590299999
2020-12-23,BA,0.84459771218954,0.0009083147842641054,0.0008204923872241841,0.00019109013889890915,0.15348329575266131
2020-12-24,BA,0.8443207740305407,0.000895018353516665,0.0008086222706282566,0.00018832525074830342,0.15378816534715464
2020-12-25,BA,0.8440479375841852,0.0008818749665276132,0.0007968842075551823,0.00018559113323764052,0.15408861736108298
2020-12-26,BA,0.843779154670551,0.0008688841970544723,0.0007852780326846917,0.0001828877475436073,0.1543847006047549
2020-12-27,BA,0.8435143768158941,0.000856045613026204,0.00077380348650032,0.00018021503265051216,0.15467646430451742
2020-12-28,BA,0.8432535557900208,0.0008433587412361561,0.0007624602593960046,0.00017757291586076911,0.15496395754607492
2020-12-29,BA,0.8429966436270012,0.0008308230698958715,0.0007512479932319762,0.00017496131315550785,0.155247229249304
2020-12-30,BA,0.842743591824415,0.0008184378608159638,0.0007401664304805622,0.00017238016479166138,0.15552632897208532
2020-12-31,BA,0.8424943523206347,0.0008062023736417424,0.0007292152439194103,0.00016982939463107996,0.15580130591976157
2020-03-12,SC,0.9999926156404274,3.825324951733636e-06,2.0317655006518757e-06,5.35259407191264e-06,0.0
2020-03-13,SC,0.9999861992268395,8.513936839597516e-06,2.7848853955112817e-06,4.106981696457797e-06,2.2202941807966347e-06
2020-03-14,SC,0.9999805451342504,1.1428374236598646e-05,4.074227032832036e-06,3.3325953481046252e-06,4.444994083915382e-06
2020-03-15,SC,0.9999750760991492,1.3498336387737484e-05,5.501141900766816e-06,2.853447468119554e-06,6.896300046072858e-06
2020-03-16,SC,0.9999694950264231,1.5177602538875572e-05,6.918451868936854e-06,2.569869172216231e-06,9.664374948609302e-06
2020-03-17,SC,0.9999636232076407,1.6716641687091372e-05,8.275926463507231e-06,2.4186375233153e-06,1.27909116371842e-05
2020-03-18,SC,0.9999573561202055,1.8236518293361777e-05,9.579912902267787e-06,2.3616979190209716e-06,1.6291075631615314e-05
2020-03-19,SC,0.9999506152624325,1.9809625125893195e-05,1.0849270844034755e-05,2.373812407953209e-06,2.0177354141509344e-05
2020-03-20,SC,0.9999433384951242,2.1477540058856306e-05,1.2107737047485186e-05,2.4389286988061392e-06,2.446262402238349e-05
2020-03-21,SC,0.999935470633601,2.3266852687137624e-05,1.3378946569274868e-05,2.546488097128112e-06,2.9162403997187144e-05
2020-03-22,SC,0.9999269515189312,2.5198814983398924e-05,1.468698914182907e-05,2.688986640700288e-06,3.429901525457809e-05
2020-03-23,SC,0.9999177295957464,2.7287626502052227e-05,1.605039628205347e-05,2.862501897317737e-06,3.9895204523736715e-05
2020-03-24,SC,0.9999077459324509,2.9548474628288554e-05,1.7487390966719418e-05,3.0640352822799415e-06,4.5979491623435885e-05
2020-03-25,SC,0.999896939267403,3.199595091826915e-05,1.9013755899401102e-05,3.2920915292130477e-06,5.25842592016993e-05
2020-03-26,SC,0.9998852462582366,3.4644465729113365e-05,2.064281887259464e-05,3.546457100227467e-06,5.9745325013074415e-05
2020-03-27,SC,0.9998725794009423,3.751428647385807e-05,2.239436310317846e-05,3.826203741411478e-06,6.75110706907611e-05
2020-03-28,SC,0.9998588586224055,4.062328930415894e-05,2.4281281687331172e-05,4.132577017578875e-06,7.592955453700679e-05
2020-03-29,SC,0.9998440024461219,4.398970550452289e-05,2.631705259649526e-05,4.466701809327422e-06,8.50494189192313e-05
2020-03-30,SC,0.999827914021598,4.7634845349881944e-05,2.8515605901689932e-05,4.830795065999032e-06,9.493005703603035e-05
2020-03-31,SC,0.9998104953738889,5.158027275877041e-05,3.089093950307093e-05,5.22712893124551e-06,0.00010563160986961604
2020-04-01,SC,0.9997916331606668,5.5851650890801256e-05,3.3459604066052786e-05,5.657887153412159e-06,0.00011722302217453674
2020-04-02,SC,0.9997712102104692,6.0475647817185935e-05,3.623866361063238e-05,6.125281206617216e-06,0.00012977552184790318
2020-04-03,SC,0.999749097759287,6.548391788515112e-05,3.924465782578026e-05,6.631462689258136e-06,0.0001433675272644586
2020-04-04,SC,0.99972622917316,6.988029418983916e-05,4.245732594429012e-05,7.172662708318495e-06,0.0001580858689491604
2020-04-05,SC,0.9997036127066923,7.308951906027311e-05,4.550139982677643e-05,7.683380842764593e-06,0.00017393831852963786
2020-04-06,SC,0.9996794697466368,7.686998418830148e-05,4.844639840883288e-05,8.17645159240955e-06,0.0001908627441254102
2020-04-07,SC,0.9996538166889641,8.106855986704246e-05,5.141811344915745e-05,8.67407552043952e-06,0.0002088478871509802
2020-04-08,SC,0.9996266211300886,8.562504263826258e-05,5.447614864242132e-05,9.186581431944652e-06,0.00022791642215055257
2020-04-09,SC,0.999597819511089,9.050033029414803e-05,5.7670153705338633e-05,9.722485566727036e-06,0.00024811284429661237
2020-04-10,SC,0.9995673401056437,9.568733821246382e-05,6.1024616875674e-05,1.0285888826006684e-05,0.0002694873753940072
2020-04-11,SC,0.9995350872803306,0.00010118943355627692,6.456120904005868e-05,1.0880374712874164e-05,0.0002921070273120564
2020-04-12,SC,0.9995009707582775,0.00010701676413739548,6.829439619968467e-05,1.1508306177744873e-05,0.00031603510015947543
2020-04-13,SC,0.9994648870050421,0.000113183099529406,7.223889440529502e-05,1.2172093002567922e-05,0.00034134423297250765
2020-04-14,SC,0.9994267325850682,0.00011970433440320348,7.640752711793782e-05,1.2873840020020596e-05,0.00036810703834259744
2020-04-15,SC,0.999386392426793,0.00012659939901446294,8.081343940987075e-05,1.3615716584312905e-05,0.00039640434315037443
2020-04-16,SC,0.9993437185274502,0.00013389213277448727,8.547398740069133e-05,1.4400584346183567e-05,0.0004263400929805063
2020-04-17,SC,0.999298581853084,0.00014160475595295703,9.040296391849901e-05,1.5230748054749587e-05,0.00045800500394183724
