day,state,suscetivel,exposto,infectadoS,infectadoA,recuperado
2020-04-29,AM,0.9963050029255738,0.0005688444263251955,6.329241077340198e-05,0.00045223660582470546,0.002622687530598631
2020-04-30,AM,0.9960772132273419,0.0006016097825365166,6.694501694933761e-05,0.0004783381730389456,0.002787957699229107
2020-05-01,AM,0.9958363399442388,0.0006362315973385145,7.08053907336182e-05,0.0005059248184565786,0.0029627621483282367
2020-05-02,AM,0.9955816431274118,0.0006728117972624411,7.488505023316877e-05,0.000535078910831385,0.0031476450133568964
2020-05-03,AM,0.9953123446087868,0.0007114569774254229,7.919608969720587e-05,0.000565886928096387,0.0033431792950898093
2020-05-04,AM,0.9950276275937249,0.0007522785709170402,8.375118658627111e-05,0.0005984395125166878,0.0035499670353507846
2020-05-05,AM,0.9947266323538265,0.0007953935342242143,8.856364766165693e-05,0.0006328318168200766,0.0037686425465632218
2020-05-06,AM,0.9944084469262912,0.0008409254610017166,9.36474994893814e-05,0.0006691641769297836,0.003999879835383655
2020-05-07,AM,0.9940721183781254,0.0008890031483964337,9.90173758247996e-05,0.0007075412739760853,0.004244383722772959
2020-05-08,AM,0.9937166379062139,0.0009397625289679028,0.00010468864122433215,0.0007480730799665925,0.004502901742722899
2020-05-09,AM,0.9933409458029796,0.0009933460231558704,0.00011067735248226074,0.0007908745595295137,0.0047762201609483435
2020-05-10,AM,0.9929439306071642,0.0010499022819849349,0.00011700030162261227,0.0008360659461408797,0.00506516476218298
2020-05-11,AM,0.9925244168412063,0.001109586990976496,0.00012367519083664598,0.0008837739721680836,0.005370610903908106
2020-05-12,AM,0.9920811774516712,0.0011725621801414467,0.00013072044233909585,0.0009341305428992633,0.005693473282044606
2020-05-13,AM,0.9916129174346004,0.0012389960000681428,0.00013815555383532831,0.0009872751395829538,0.006034719771008801
2020-05-14,AM,0.991118280097941,0.0013090629425139368,0.00014600095003464603,0.0010433538219871983,0.006395366086618801
2020-05-15,AM,0.9905958444921082,0.0013829443807752855,0.00015427794425243,0.0011025190059686992,0.006776478075990985
2020-05-16,AM,0.9900441126281376,0.001460829292837271,0.000163008858473923,0.0011649303356666024,0.007179182783980203
2020-05-17,AM,0.9894615234410346,0.001542913532694391,0.0001722168911256647,0.001230753725220457,0.00760465630902063
2020-05-18,AM,0.9888464318032688,0.00162940874023376,0.00018192529802663795,0.0013001563585848096,0.008054141698981616
2020-05-19,AM,0.988197111104961,0.0017205363597372699,0.00019215806789354097,0.001373310910699386,0.008528947455804455
2020-05-20,AM,0.9875117649027588,0.001816514437947947,0.00020294135084859203,0.0014504044500083801,0.009030438757531867
2020-05-21,AM,0.986788516610644,0.0019175616737576718,0.00021430305649683623,0.0015316360294918212,0.009560046528705186
2020-05-22,AM,0.9860254065814807,0.0020239132566000117,0.0002262708667496036,0.0016172041060280708,0.010119269088237126
2020-05-23,AM,0.9852203571266204,0.0021358224872888324,0.0002388726887140349,0.0017073097152171019,0.010709701881255201
2020-05-24,AM,0.9843712443769569,0.0022535395782247096,0.00025213772582457816,0.0018021625231412735,0.011332979694948047
2020-05-25,AM,0.9834758338255458,0.0023773118089215404,0.00026609768750052805,0.0019019890832940348,0.01199083149383354
2020-05-26,AM,0.9825317992276341,0.0025074044115678848,0.00028078365967491517,0.00200701282324184,0.012685063776976802
2020-05-27,AM,0.9815367221213172,0.0026440852223071527,0.00029622790765397014,0.0021174654169626534,0.013417563230854706
2020-05-28,AM,0.9804880887933612,0.002787626105226698,0.00031246359680041835,0.002233585002618459,0.014190300401088825
2020-05-29,AM,0.9793832896388841,0.00293830381869148,0.000329524524968208,0.0023556144498493355,0.015005331466702429
2020-05-30,AM,0.9782196190883795,0.0030963977456869678,0.0003474451692719377,0.0024838015869761616,0.015864800308781023
2020-05-31,AM,0.9769942774205798,0.003262189349252218,0.0003662605184725944,0.002618398059457961,0.01677093855133308
2020-06-01,AM,0.9757043735152313,0.003435961919289598,0.00038600615437872025,0.0027596598616548324,0.01772606244854108
2020-06-02,AM,0.9743469222715367,0.0036179957529212043,0.000406717834711832,0.00290784446376178,0.018732583576163954
2020-06-03,AM,0.9729188314564499,0.003808571772838743,0.0004284318574352777,0.003063213366142553,0.019793015446229086
2020-06-04,AM,0.9714169317031243,0.004007965131057025,0.0004511842612603648,0.003226026427792181,0.020909956375861648
2020-06-05,AM,0.969837972346709,0.00421644597705863,0.00047501093237872603,0.0033965426274102043,0.022086092015538992
2020-06-06,AM,0.9681786158249367,0.0044342781695215685,0.0004999474781619333,0.0035750192272261533,0.02332420319924917
2020-06-07,AM,0.9664354540526613,0.0046617130414391954,0.0005260284879111619,0.0037617065951026417,0.024627161721981247
2020-06-08,AM,0.9646049997306884,0.0048989938706691365,0.0005532881761284647,0.003956852654186946,0.02599792946742258
2020-06-09,AM,0.9626837196136712,0.0051463406271639095,0.0005817591196438243,0.004160693904027457,0.027439550634589135
2020-06-10,AM,0.9606680099941298,0.0054039610664680165,0.0006114731421688826,0.004373461718260713,0.028955157978068014
2020-06-11,AM,0.9585542391633067,0.0056720310686648725,0.0006424604677159277,0.004595375846361953,0.030547957353045968
2020-06-12,AM,0.9563387481915376,0.005950698475042482,0.000674749104339658,0.004826640446910283,0.03222122768126538
2020-06-13,AM,0.9540178500426195,0.006240094894730278,0.0007083632920754128,0.005067434178191058,0.03397832149147931
2020-06-14,AM,0.9515878551037609,0.006540320374969499,0.0007433238276181097,0.005317911829276273,0.03582265276347082
2020-06-15,AM,0.9490450855292548,0.006851436612764293,0.0007796481102590885,0.005578204299847543,0.037757689346969825
2020-06-16,AM,0.9463859022910113,0.007173449951448077,0.000817351989205288,0.005848430022001083,0.03978692964542986
2020-06-17,AM,0.9436067444440758,0.007506293262304455,0.0008564447925517127,0.006128661159506403,0.04191392024065722
2020-06-18,AM,0.9407040758061889,0.00784989327656076,0.0008969330748614557,0.006418951166659247,0.04414221057482528
2020-06-19,AM,0.937674478873727,0.008204115556314256,0.0009388127252159383,0.006719280113053385,0.046475376630785034
2020-06-20,AM,0.9345146638345436,0.008568741088833612,0.000982077370181975,0.007029609314161143,0.04891697229137527
2020-06-21,AM,0.9312214844016821,0.008943493181353426,0.001026712508489731,0.007349843436102671,0.05147053037146768
2020-06-22,AM,0.9277919721095859,0.009328021410335004,0.0010726962160454636,0.00767983436351837,0.054139539799610885
2020-06-23,AM,0.9242233632806486,0.009721898686541691,0.0011199984845148784,0.008019376549888673,0.05692742689750169
2020-06-24,AM,0.9205131337341841,0.01012461641081972,0.0011685804246697991,0.008368201342791558,0.059837531986630374
2020-06-25,AM,0.9166590241857581,0.010535580123417898,0.0012183938311658093,0.008725973786820749,0.06287309197193304
2020-06-26,AM,0.912659088236866,0.010954102592393034,0.0012693803850094844,0.00909228680931399,0.06603720587551297
2020-06-27,AM,0.9085117140722224,0.011379405277550776,0.0013214711889367305,0.009466657931541698,0.06933281542884386
2020-06-28,AM,0.9042156521045407,0.011810617183443268,0.0013745864695624975,0.00984852708165185,0.07276268105989724
2020-06-29,AM,0.8997700609550037,0.012246769078620295,0.0014286348755286626,0.010237251474974146,0.07632934751496881
2020-06-30,AM,0.8951745398890919,0.01268679189199861,0.0014835134886831958,0.010632105332177899,0.0800351132971439
2020-07-01,AM,0.8904291569828343,0.013129519174718357,0.001539107436422364,0.011032277144452056,0.08388200316066843
2020-07-02,AM,0.8855344767244565,0.013573687067288221,0.0015952896455443733,0.01143686780887985,0.08787174265292665
2020-07-03,AM,0.8804915872853531,0.014017941811080362,0.001651920650203329,0.011844889328717169,0.09200572482374163
2020-07-04,AM,0.8753021520613841,0.014460842191101367,0.0017088481912419043,0.012255261792457048,0.09628495966291128
2020-07-05,AM,0.8699684040679928,0.01490086415398716,0.001765908277529765,0.01266682065852926,0.10071006674105665
2020-07-06,AM,0.864493168547364,0.015336406686039052,0.0018229254786008811,0.013078318694521468,0.10528124449257023
2020-07-07,AM,0.8588798920901086,0.01576579462924931,0.001879714255103694,0.013488434489994486,0.10999822843463956
2020-07-08,AM,0.8531326529398456,0.016187284749022042,0.0019360800756880825,0.013895779916527979,0.11486026621801201
2020-07-09,AM,0.8472561546501666,0.01659909667461163,0.0019918182110493653,0.01429889318214376,0.11986610118112435
2020-07-10,AM,0.8412557277162379,0.01699942987196416,0.002046714211070516,0.01469624245506768,0.12501394964475543
2020-07-11,AM,0.8351373416309943,0.017386442119805577,0.0021005495955016217,0.015086262894872603,0.13030146765792153
2020-07-12,AM,0.828907559338673,0.01775831880140614,0.0021530972176386372,0.015467328794739194,0.13572575974663856
2020-07-13,AM,0.822573553945267,0.018113235760312,0.0022041290206853766,0.015837803083557346,0.14128334208927382
2020-07-14,AM,0.8161430678523155,0.018449403157447926,0.0022534148042265786,0.01619603124951267,0.14697014683559279
2020-07-15,AM,0.8096243827492563,0.018765081334453242,0.0023007244233140705,0.016540356734249473,0.1527815186578224
2020-07-16,AM,0.8030262844699412,0.01905859595846504,0.0023458302933598006,0.016869138364092106,0.1587122148132374
2020-07-17,AM,0.7963580206682703,0.019328359936938003,0.00238850925773643,0.017180763962830557,0.16475641007332015
2020-07-18,AM,0.789629239892754,0.01957288669507721,0.0024285447845334607,0.017473665942629658,0.17090772658410106
2020-07-19,AM,0.7828499458209979,0.019790809796525862,0.0024657291198689024,0.017746336773190024,0.17715924238851283
2020-07-20,AM,0.7760304425089373,0.01998089954375676,0.0024998659061818006,0.017997347609792026,0.1835035083304275
2020-07-21,AM,0.7691812709905369,0.02014207802189122,0.002530771704566825,0.018225359507668026,0.1899325836744324
2020-07-22,AM,0.7623131500185535,0.0202734371465694,0.0025582785759685044,0.018429141973788272,0.19643805618421575
2020-07-23,AM,0.7554368834472416,0.02037423259489117,0.002582236236381112,0.018607588378045964,0.20301112324253556
2020-07-24,AM,0.7485633125785548,0.02044390639542071,0.0026025135473259605,0.018759726828919555,0.2096426045488742
2020-07-25,AM,0.7417032374852223,0.020482096778472774,0.0026189992557508453,0.01888472654101147,0.21632300383863792
2020-07-26,AM,0.7348673563486637,0.020488638731966335,0.002631603498938166,0.01898190869149212,0.2230425566280349
2020-07-27,AM,0.7280661929215332,0.02046356188077278,0.002640259844546349,0.01905076087542029,0.2297912883768227
2020-07-28,AM,0.7213100424873942,0.02040708436211263,0.0026449260035201474,0.01909094220611644,0.23655906883995184
2020-07-29,AM,0.7146088777410415,0.02031961606625568,0.0026455849642198536,0.019102292172146314,0.2433356929554318
2020-07-30,AM,0.7079723366962396,0.020201758432509636,0.00264224196120191,0.019084810645804494,0.2501109161633395
2020-07-31,AM,0.7014096381239617,0.020054298678432562,0.0026349257362321002,0.01903866723720062,0.2568745341232681
2020-08-01,AM,0.6949295440783464,0.019878196646411755,0.0026236876733705264,0.01896419570305211,0.26361643979791444
2020-08-02,AM,0.6885403287541368,0.019674550613690008,0.002608604130597196,0.01886190816188734,0.27032667223878376
2020-08-03,AM,0.6822497407433806,0.01944458238927711,0.00258977574032072,0.01873249033637224,0.2769954746897445
2020-08-04,AM,0.6760649644267863,0.019189655184683813,0.002567321257758836,0.018576761889557036,0.28361336114030916
2020-08-05,AM,0.6699925922840303,0.018911247073091598,0.002541377786878171,0.018395677319374568,0.29017116943572063
2020-08-06,AM,0.6640386196405179,0.018610936490957766,0.002512098184058688,0.01819030828356349,0.2966601012999973
2020-08-07,AM,0.6582084356220101,0.018290364152578148,0.002479652567418592,0.01796185154413899,0.30307176001294944
2020-08-08,AM,0.6525068165159335,0.017951226236575607,0.0024442245678849865,0.017711603957312385,0.3093981926213889
2020-08-09,AM,0.6469379258881578,0.01759525949472165,0.002406009059167267,0.017440946587439343,0.3156319228696092
2020-08-10,AM,0.6415053220606478,0.01722422220631525,0.0023652103037653093,0.017151331265030833,0.32176597806333607
2020-08-11,AM,0.6362119684893309,0.016839880312783398,0.002322039487482062,0.016844263276769425,0.3277939123327295
2020-08-12,AM,0.6310602506191421,0.016443990076524792,0.002276712931672417,0.016521288241949355,0.33370982202980665
2020-08-13,AM,0.6260519949426656,0.016038284854509543,0.0022294499490735334,0.016183976791771026,0.3395083573610755
2020-08-14,AM,0.6211884906050895,0.015624462967846297,0.002180470951180422,0.015833910917565697,0.3451847284574133
2020-08-15,AM,0.6164705162276714,0.015204174843910049,0.0021299955075749924,0.015472669852508255,0.3507347074674305
2020-08-16,AM,0.6118983670462855,0.014779013245617246,0.0020782407227317714,0.015101818216733868,0.3561546246677267
2020-08-17,AM,0.6074718845020699,0.014350504719579087,0.002025419571422138,0.014722893904776426,0.36144136120124754
2020-08-18,AM,0.6031904889382845,0.013920101993684476,0.0019717393987475854,0.014337397070099137,0.36659233649827944
2020-08-19,AM,0.5990532097620792,0.013489177965094875,0.0019174008139306359,0.01394678187586133,0.37160549348212907
2020-08-20,AM,0.5950587073636695,0.013059023469531215,0.0018625969222095722,0.013552450811860527,0.3764792853318243
2020-08-21,AM,0.5912053209678918,0.012630840174184704,0.0018075115960224887,0.013155741870871004,0.38121264929012516
2020-08-22,AM,0.587491095782416,0.0122057416352622,0.0017523190703642756,0.012757925462575568,0.3858049819484771
2020-08-23,AM,0.5839138004024169,0.011784751658556756,0.0016971835643622196,0.01236020149451437,0.3902561267792448
2020-08-24,AM,0.5804709795716431,0.011368802269298216,0.0016422585807555439,0.01196369371417039,0.3945663297632278
2020-08-25,AM,0.5771599712498988,0.010958736260887492,0.0015876868722167917,0.011569449319636603,0.39873622019645527
2020-08-26,AM,0.5739779233155878,0.010555307425950887,0.0015336002460580045,0.011178437395776883,0.4027667955157215
2020-08-27,AM,0.570921842705549,0.010159185912347815,0.001480119294152633,0.010791546702247284,0.40665936928479834
2020-08-28,AM,0.5679886030564882,0.00977095838015138,0.0014273533179095783,0.010409585045345778,0.41041556409920016
2020-08-29,AM,0.5651749682669467,0.009391135725797254,0.001375400626586238,0.010033281336483365,0.41403727794328155
2020-08-30,AM,0.5624776388273863,0.009020156521289116,0.0013243482359679081,0.009663283037425049,0.41752663727702666
2020-08-31,AM,0.5598932473797229,0.008658385322573356,0.001274273315105347,0.009300166224299935,0.4208859916573935
2020-09-01,AM,0.5574183748495551,0.008306115488070833,0.001225243900037317,0.008944440455866764,0.42411788920556504
2020-09-02,AM,0.5550495862101654,0.007963574353055126,0.0011773188845517653,0.008596548229330066,0.4272250362219927
2020-09-03,AM,0.5527834359339358,0.007630925774807874,0.0011305491422017296,0.008256872612696921,0.4302102804354529
2020-09-04,AM,0.5506164821909685,0.007308290284383187,0.0010849752880484004,0.007925723330503212,0.43307659280519173
2020-09-05,AM,0.5485452870106852,0.006995758481688239,0.0010406271682673145,0.007603334453985532,0.43582705678446887
2020-09-06,AM,0.5465664522516082,0.006693355652270968,0.0009975301922329198,0.007289904308593534,0.4384648214943896
2020-09-07,AM,0.5446766182824664,0.0064010662237174625,0.0009557028810581202,0.006985580605236149,0.4409930959066169
2020-09-08,AM,0.5428724717746332,0.006118840386576772,0.0009151570030948089,0.00669046179894428,0.443415132935846
2020-09-09,AM,0.5411507552435013,0.005846593748381403,0.0008758987424530109,0.00640460485059389,0.4457342113141654
2020-09-10,AM,0.5395082722573219,0.005584214423586921,0.0008379286960210262,0.006128025740089891,0.4479536227820753
2020-09-11,AM,0.5379418955557058,0.005331563987217961,0.0008012426375536557,0.005860704624770852,0.4500766570938467
2020-09-12,AM,0.5364485679228943,0.005088482331628169,0.0007658321242739786,0.0056025903627085925,0.4521065911575899
2020-09-13,AM,0.5350253082176589,0.004854790172344362,0.0007316847808387663,0.005353602572069843,0.454046678156183
2020-09-14,AM,0.5336692136955791,0.004630291728826066,0.0006987848490104436,0.0051136355851096205,0.4559001380405697
2020-09-15,AM,0.532377463941242,0.004414777254963452,0.0006671136238009186,0.004882561615305811,0.4576701474637828
2020-09-16,AM,0.5311473222470698,0.0042080240313927715,0.0006366494665648921,0.0046602308869290255,0.4593598372671386
2020-09-17,AM,0.5299761371920308,0.004009802842581558,0.0006073685376945651,0.004446477102682115,0.46097227822410614
2020-09-18,AM,0.5288613462773951,0.003819874919005997,0.0005792448838792156,0.0042411179233819,0.4625104798954329
2020-09-19,AM,0.5278004670665468,0.00363799685289206,0.0005522514847111212,0.0040439626750851275,0.46397738581986014
2020-09-20,AM,0.5267911052580472,0.0034639204911460037,0.0005263599798690874,0.003854810197198009,0.46537586797283503
2020-09-21,AM,0.5258309517968147,0.0032973945477967,0.0005015408733157284,0.0036734504561479644,0.46670872622502013
2020-09-22,AM,0.5249177805338503,0.0031381701717920684,0.0004777636123972684,0.003499665633544596,0.4679786839475111
2020-09-23,AM,0.5240494488425824,0.002985998383784011,0.00045499678366676765,0.0033332312784420696,0.46918838861061996
2020-09-24,AM,0.5232238957609099,0.00284063200706083,0.00043320878395855164,0.003173921207776716,0.47034040613938927
2020-09-25,AM,0.522439142084671,0.002701822751875657,0.0004123682096430903,0.0030215097014654863,0.47143722115144004
2020-09-26,AM,0.5216932877835494,0.0025693246327610445,0.0003924436601092091,0.002875770560889838,0.47248123726178587
2020-09-27,AM,0.5209845087784761,0.0024428977476185815,0.0003734034707718848,0.002736475720171454,0.47347477818205713
2020-09-28,AM,0.5203110477854107,0.0023223082878356875,0.0003552157965871201,0.0026033959555692323,0.47442009607369257
2020-09-29,AM,0.5196712498175418,0.0022073271397241986,0.00033784951966814287,0.0024763065910169716,0.47531933083114414
2020-09-30,AM,0.5190634913405497,0.0020977258422777596,0.00032127404452777743,0.0023549863034193408,0.4761745863683206
2020-10-01,AM,0.5184862433850287,0.001993282560427844,0.0003054594919065333,0.0022392185253386826,0.4769878599363935
2020-10-02,AM,0.517938034571921,0.001893784408214024,0.00029037591540284077,0.002128786675671481,0.4777610823278859
2020-10-03,AM,0.5174174595523451,0.001799023604013791,0.00027599414957620385,0.0020234794670375158,0.47849610712612267
2020-10-04,AM,0.5169231749569909,0.0017087970801259998,0.0002622859093389539,0.0019230916004825457,0.4791947143521568
2020-10-05,AM,0.5164538972551422,0.0016229083911399162,0.0002492236145402722,0.001827422807746654,0.47985861183052614
2020-10-06,AM,0.5160084024088524,0.0015411661066046514,0.00023678049095281564,0.0017362783575840532,0.4804894365351012
2020-10-07,AM,0.5155855200307331,0.001463386538437587,0.00022493037875867902,0.0016494680386876727,0.48108875891247804
2020-10-08,AM,0.5151841349244763,0.0013893942369329509,0.0002136477357404236,0.0015668062191653601,0.48165808078278
2020-10-09,AM,0.5148031964001437,0.0013190205048187952,0.00020290789704571798,0.001488113473941775,0.4821988256231451
2020-10-10,AM,0.5144416797668689,0.0012521025903161516,0.00019268665075364711,0.0014132140955085033,0.4827123807956478
2020-10-11,AM,0.5140986193281959,0.0011884847676535129,0.0001829605838111883,0.0013419380949567042,0.48320006112447783
2020-10-12,AM,0.5137730946298967,0.0011280111433811506,0.0001737081042659505,0.001274127516426107,0.4836631225051252
2020-10-13,AM,0.5134642318821131,0.0010705283981611725,0.00016490898997600895,0.001209633666210058,0.4841027609626347
2020-10-14,AM,0.5131711977050609,0.0010158994457040832,0.00015654218006282437,0.0011483034632154819,0.48452012110505177
2020-10-15,AM,0.5128931909892639,0.0009639974809253468,0.00014858661574348976,0.0010899845500245459,0.48491630426313775
2020-10-16,AM,0.5126294587514203,0.0009146859531392474,0.00014102447068003164,0.0010345454384599758,0.4852923492853955
2020-10-17,AM,0.5123792805881959,0.0008678436069279722,0.00013383711987915075,0.0009818505619857193,0.4856492520221062
2020-10-18,AM,0.5121419716245286,0.0008233512287919444,0.00012700714919571681,0.0009317725846535207,0.4859879613119252
2020-10-19,AM,0.5119168792811042,0.0007810971339269105,0.00012051747390131086,0.0008841869912157476,0.48630938301894683
2020-10-20,AM,0.5117033842078441,0.0007409726958070153,0.00011435203094286838,0.000838976330155486,0.4866143786343455
2020-10-21,AM,0.5115008975197126,0.000702874291393487,0.00010849540678557239,0.0007960279064769876,0.4869037687747263
2020-10-22,AM,0.5113088588788867,0.0006667033285037666,0.00010293276760132458,0.0007552333231215862,0.48717833560098167
2020-10-23,AM,0.5111267361138873,0.0006323655403496992,9.764995811004013e-05,0.0007164890843406169,0.48743882320240745
2020-10-24,AM,0.5109540228634363,0.0005997707623767082,9.26334413617076e-05,0.0006796961796184914,0.48768594065230186
2020-10-25,AM,0.5107902384077754,0.0005688330827118825,8.787029047484566e-05,0.0006447600489516181,0.4879203620691812
2020-10-26,AM,0.5106349251558846,0.0005394703862795151,8.334812447278234e-05,0.0006115901104124707,0.48814273012204557
2020-10-27,AM,0.5104876493615975,0.0005116046051084656,7.905513649554495e-05,0.0005800999712203938,0.4883536548246729
2020-10-28,AM,0.5103479976950175,0.0004851612689651755,7.498002465578958e-05,0.0005502069289201952,0.4885537179815363
2020-10-29,AM,0.5102155850794945,0.0004600705665752136,7.111216342692982e-05,0.000521833210879922,0.48874346287871834
2020-10-30,AM,0.5100900362774675,0.0004362643192446835,6.74412317286601e-05,0.0004949032666240384,0.48892341880402995
2020-10-31,AM,0.5099709983016485,0.00041367808192089146,6.395746009453488e-05,0.00046934556947526954,0.48909408448595565
2020-11-01,AM,0.5098581362286871,0.0003922503972723479,6.0651564848023964e-05,0.0004450921109040869,0.4892559335973833
2020-11-02,AM,0.5097511313136134,0.00037192247020456637,5.751471352578306e-05,0.00042207814411093184,0.48940941725764026
2020-11-03,AM,0.5096496832124359,0.00035263869545259916,5.453853734732165e-05,0.00040024231169747174,0.4895549611421616
2020-11-04,AM,0.5095535038983277,0.000334346152488375,5.171494379033612e-05,0.0003795253310386089,0.4896929735734499
2020-11-05,AM,0.5094623223396416,0.00031699487181618155,4.903628032756649e-05,0.0003598711291758577,0.48982383927813355
2020-11-06,AM,0.5093758792558888,0.00030053724597245624,4.64951805067943e-05,0.0003412257861528449,0.4899479264305739
2020-11-07,AM,0.509293928831679,0.0002849282558483856,4.408461080861659e-05,0.0003235378552810107,0.49006558434547776
2020-11-08,AM,0.5092162409580114,0.0002701257413476905,4.179793457597667e-05,0.0003067588007714346,0.49017714046438815
2020-11-09,AM,0.509142594504845,0.00025608896426188715,3.962880144045524e-05,0.0002908421602641383,0.4902829094682833
2020-11-10,AM,0.5090727782206314,0.00024277881977647622,3.7571159589051606e-05,0.00027574364206312115,0.4903831920570348
2020-11-11,AM,0.5090065952525482,0.0002301588993067392,3.561931740575706e-05,0.000261421613750318,0.49047826881608375
2020-11-12,AM,0.5089438604726015,0.00021818911379039319,3.376870538264871e-05,0.00024784164735694057,0.4905684039599632
2020-11-13,AM,0.5088843936887258,0.00020683457586284076,3.201432254290724e-05,0.00023496682462950387,0.4906538544873336
2020-11-14,AM,0.5088280226337196,0.00019607112557804083,3.0350103297622415e-05,0.00022275407044082215,0.4907348659660586
2020-11-15,AM,0.5087745884407443,0.0001858642691900299,2.8772104457128668e-05,0.00021117365888558508,0.4908116654258176
2020-11-16,AM,0.508723937973257,0.00017618731321692038,2.7275619925508146e-05,0.00020019145012526113,0.49088447154257
2020-11-17,AM,0.5086759267639775,0.000167012582118384,2.585653902735548e-05,0.00018977721484656843,0.49095349079912476
2020-11-18,AM,0.5086304179513498,0.00015831350177954385,2.4511006298233012e-05,0.00017990253865241538,0.4910189189010147
2020-11-19,AM,0.5085872813013412,0.00015006601466445639,2.3235176574532987e-05,0.00017053931081677362,0.4910809420956976
2020-11-20,AM,0.5085463934924513,0.00014224686490647045,2.2025465669648177e-05,0.00016166124791268025,0.49113973682815437
2020-11-21,AM,0.5085076376430083,0.00013483382383110726,2.0878495016577268e-05,0.00015324354328490693,0.4911954703939536
2020-11-22,AM,0.5084709028519058,0.00012780595569391473,1.9791031379901913e-05,0.00014526248740872184,0.4912483015727064
2020-11-23,AM,0.5084360840417831,0.00012114340217493061,1.876000877139314e-05,0.00013769559519491933,0.49129838085117034
2020-11-24,AM,0.5084030813227012,0.00011482725101892216,1.7782512706213212e-05,0.00013052148821805242,0.49134585132445024
2020-11-25,AM,0.5083717997030043,0.00010883947446120382,1.6855771928350163e-05,0.00012371983286672402,0.49139084911683417
2020-11-26,AM,0.5083421500965634,0.00010316312445389069,1.597718726189285e-05,0.00011727155259068332,0.4914335019382247
2020-11-27,AM,0.5083140462208212,9.778181022562608e-05,1.5144239611579817e-05,0.00011115816110178715,0.4914739334673344
2020-11-28,AM,0.508287408491309,9.268035539759226e-05,1.4354605418555334e-05,0.00010536259933116424,0.49151225784763825
2020-11-29,AM,0.5082621628384564,8.784460217918128e-05,1.3606120777876402e-05,9.986897634389104e-05,0.4915485813613373
2020-11-30,AM,0.5082382352544259,8.32605403905584e-05,1.2896609448105426e-05,9.466133578487893e-05,0.4915830101590451
2020-12-01,AM,0.5082155563910283,7.891503979852369e-05,1.2224028296634692e-05,8.972469852885051e-05,0.49161564374144223
2020-12-02,AM,0.5081940618523679,7.479589713777072e-05,1.1586476510039753e-05,8.504512875205761e-05,0.49164657454432675
2020-12-03,AM,0.5081736894837131,7.08914299415063e-05,1.0982106897833041e-05,8.060910095846289e-05,0.4916758917775836
2020-12-04,AM,0.5081543802248198,6.719060081050414e-05,1.0409154218285242e-05,7.64037017395242e-05,0.4917036802175064
2020-12-05,AM,0.5081360791098445,6.368316302985751e-05,9.865968370229669e-06,7.24168661935099e-05,0.49173001879165634
2020-12-06,AM,0.5081187303713589,6.035865454751529e-05,9.350885432470838e-06,6.863641522289441e-05,0.4917549875725327
2020-12-07,AM,0.508102292911444,5.7209159785926604e-05,8.86270114824882e-06,6.50534937023144e-05,0.49177864563301404
2020-12-08,AM,0.5080867110845141,5.42241987683943e-05,8.399761208287994e-06,6.16559847280108e-05,0.4918010728698758
2020-12-09,AM,0.5080719432748348,5.139537853994621e-05,7.96089739123191e-06,5.843523231321913e-05,0.49182232911601537
2020-12-10,AM,0.5080579477211579,4.871285335297391e-05,7.545132786819256e-06,5.5383730419121164e-05,0.4918424744613778
2020-12-11,AM,0.5080446838953302,4.616818122562095e-05,7.15136677375915e-06,5.249327626854293e-05,0.49186156717949653
2020-12-12,AM,0.5080321137595978,4.3754972955250426e-05,6.778356284195419e-06,4.975490888486041e-05,0.49187966190137256
2020-12-13,AM,0.5080202001668453,4.1467156879772324e-05,6.4248644090551936e-06,4.715973600115673e-05,0.49189681197495927
2020-12-14,AM,0.5080088742384954,3.929351564475689e-05,6.088589721328285e-06,4.469121528340317e-05,0.4919131163399496
2020-12-15,AM,0.5079982022613676,3.724730387308729e-05,5.771413488408262e-06,4.2363259624902774e-05,0.49192847966074044
2020-12-16,AM,0.5079880612521989,3.5304335265902266e-05,5.469790513520834e-06,4.0149726507606975e-05,0.49194307879460863
2020-12-17,AM,0.5079784447109803,3.346068825544139e-05,5.183892236741983e-06,3.805139513364351e-05,0.49195692321248846
2020-12-18,AM,0.5079693313105615,3.1712001884494524e-05,4.913125401378783e-06,3.606386192795277e-05,0.4919700435993191
2020-12-19,AM,0.5079606941331304,3.0054599337946548e-05,4.656492816221332e-06,3.418007241592301e-05,0.4919824786013941
2020-12-20,AM,0.5079525047812992,2.8483330168380332e-05,4.413114997430849e-06,3.2393622588695774e-05,0.49199426905004084
2020-12-21,AM,0.5079447454608804,2.6994669971545272e-05,4.1824810509980105e-06,3.0700741533947026e-05,0.4920054405456576
2020-12-22,AM,0.5079374008893007,2.5585532223060477e-05,3.964160291850919e-06,2.909823942890153e-05,0.49201601507784987
2020-12-23,AM,0.5079304203578123,2.42461184728339e-05,3.7566621439604557e-06,2.7575160301872e-05,0.49202606560036344
2020-12-24,AM,0.5079238184253853,2.2979244557735487e-05,3.560414142438339e-06,2.6134647100149378e-05,0.49203557116790886
2020-12-25,AM,0.5079175680722494,2.1779736536186363e-05,3.374615136936829e-06,2.4770819921421202e-05,0.4920445706552505
2020-12-26,AM,0.5079116443743413,2.0642811641243916e-05,3.1985276164296212e-06,2.3478264076918086e-05,0.49205309992141855
