day,state,suscetivel,infectado,recuperado
2020-04-11,CE,0.9997134013391817,8.956703048743828e-05,0.00019703163033064577
2020-04-12,CE,0.99969042566619,9.417260280794402e-05,0.0002154017310018672
2020-04-13,CE,0.9996662692137475,9.901441211172595e-05,0.0002347163741406249
2020-04-14,CE,0.9996408714762401,0.00010410451551398917,0.0002550240082457417
2020-04-15,CE,0.999614168887801,0.00010945557508613833,0.00027637553711277893
2020-04-16,CE,0.9995860946398303,0.00011508089311335512,0.00029882446705625614
2020-04-17,CE,0.999556578514137,0.00012099444443514869,0.0003224270414277042
2020-04-18,CE,0.999525546724997,0.00012721090709934938,0.00034724236790341194
2020-04-19,CE,0.9994929217508924,0.0001337456947264653,0.00037333255438095817
2020-04-20,CE,0.9994586221326205,0.00014061499551309072,0.00040076287186619045
2020-04-21,CE,0.9994225622791886,0.00014783580948435633,0.0004296019113269019
2020-04-22,CE,0.9993846522684937,0.00015542598656784545,0.00045992174493820646
2020-04-23,CE,0.9993447976305724,0.0001634042683157631,0.0004917981011116249
2020-04-24,CE,0.9993028991145437,0.00017179033207298001,0.0005253105533830449
2020-04-25,CE,0.9992588524563331,0.00018060483527098845,0.000560542708395721
2020-04-26,CE,0.9992125481363178,0.00018986946151030925,0.0005975824021717014
2020-04-27,CE,0.9991638711086968,0.00019960697128506452,0.0006365219200180408
2020-04-28,CE,0.9991127005421612,0.0002098412512801052,0.0006774582065585532
2020-04-29,CE,0.9990589095306762,0.00022059736842397173,0.0007204931008995467
2020-04-30,CE,0.9990023647908515,0.00023190162624349772,0.0007657335829047123
2020-05-01,CE,0.9989429263647607,0.00024378162075209316,0.0008132920144870801
2020-05-02,CE,0.9988804472803909,0.0002562663026971689,0.0008632864169117531
2020-05-03,CE,0.9988147732199422,0.00026938603917547687,0.000915840740882164
2020-05-04,CE,0.9987457421686039,0.00028317267828950463,0.0009710851531063365
2020-05-05,CE,0.9986731840296431,0.00029765961859085105,0.0010291563517657607
2020-05-06,CE,0.9985969202540635,0.00031288187742551645,0.0010901978685105983
2020-05-07,CE,0.9985167634265572,0.0003288761649502932,0.0011543604084921623
2020-05-08,CE,0.9984325168417258,0.0003456809600298619,0.001221802198243891
2020-05-09,CE,0.9983439740768565,0.00036333658735420403,0.0012926893357888766
2020-05-10,CE,0.9982509185155927,0.00038188529998065094,0.0013671961844263106
2020-05-11,CE,0.9981531228837374,0.00040137136219648724,0.0014455057540657677
2020-05-12,CE,0.9980503487567103,0.0004218411358679833,0.001527810107421265
2020-05-13,CE,0.9979423460270893,0.0004433431702083569,0.00161431080270185
2020-05-14,CE,0.9978288523672051,0.0004659282940498894,0.0017052193387445285
2020-05-15,CE,0.9977095926720446,0.0004896497110805012,0.0018007576168743756
2020-05-16,CE,0.9975842784821127,0.0005145630955482591,0.0019011584223385955
2020-05-17,CE,0.9974526073851072,0.0005407266909013455,0.0020066659239910325
2020-05-18,CE,0.9973142623718199,0.0005682014155510155,0.002117536212628726
2020-05-19,CE,0.9971689111946654,0.0005970509654477292,0.002234037839886395
2020-05-20,CE,0.997016205708394,0.0006273419170225107,0.002356452374583086
2020-05-21,CE,0.996855781156242,0.0006591438404735817,0.0024850750032840794
2020-05-22,CE,0.9966872554551932,0.0006925294084586132,0.002620215136347707
2020-05-23,CE,0.9965102284636985,0.0007275745026150415,0.0027621970336859803
2020-05-24,CE,0.9963242812048049,0.0007643583306250934,0.002911360464569656
