date,state,newCases,mortes,TOTAL,totalCasesPred,residuo_quadratico,res_quad_padronizado,suscetivel,infectado,recuperado
2020-05-29,AL,563.0,406.0,8619.0,8630.02951770361,121.65026077423757,0.014094524937577098,3328726.9704822963,3564.416177665448,5065.613340038162
2020-05-30,AL,604.0,424.0,9223.0,9212.613152306536,107.88660500721853,0.01170947848838327,3328144.3868476935,3790.599603952703,5422.013548353835
2020-05-31,AL,1065.0,443.0,10288.0,9832.044461624844,207895.4529749782,21.14253157161306,3327524.9555383753,4031.020406426805,5801.0240551980405
2020-06-01,AL,549.0,461.0,10837.0,10490.627027328377,119974.23619737678,11.435236487617253,3326866.372972672,4286.559653090014,6204.067374238364
2020-06-02,AL,722.0,482.0,11559.0,11190.80495423843,135567.5917233642,12.11311243161217,3326166.1950457618,4558.150961557797,6632.653992680633
2020-06-03,AL,848.0,506.0,12407.0,11935.170853922573,222622.7430881541,18.65110225152263,3325421.829146078,4846.7833485936535,7088.38750532892
2020-06-04,AL,690.0,531.0,13097.0,12726.474467893473,137289.16994282493,10.786835227142099,3324630.525532107,5153.50424250224,7572.970225391234
2020-06-05,AL,842.0,557.0,13939.0,13567.63159140817,137914.49490002863,10.164215453189682,3323789.368408592,5479.422601835018,8088.208989573153
2020-06-06,AL,879.0,582.0,14818.0,14461.73332417445,126925.94430378689,8.77606891165104,3322895.266675825,5825.712133902658,8636.021190271793
2020-06-07,AL,889.0,601.0,15707.0,15412.056035477404,86991.9422083062,5.644042427930596,3321944.9439645223,6193.614667489464,9218.441367987942
2020-06-08,AL,633.0,622.0,16340.0,16422.07141058334,6735.716435139084,0.4101374381650962,3320934.9285894167,6584.4436196387205,9837.627790944618
2020-06-09,AL,853.0,640.0,17193.0,17495.457327523545,91480.43497268512,5.228511878732039,3319861.5426724763,6999.587567828886,10495.869759694657
2020-06-10,AL,983.0,660.0,18176.0,18636.10888661416,211700.18754132354,11.359068020114115,3318720.8911133856,7440.513967420939,11195.594919193221
2020-06-11,AL,1024.0,681.0,19200.0,19848.150079040337,420098.5249599951,21.16455985707908,3317508.8499209597,7908.772906290059,11939.377172750275
2020-06-12,AL,831.0,701.0,20031.0,21075.059808314432,1090060.8833375692,51.72033545414137,3316281.9401916857,8345.462323238813,12729.597485075612
2020-06-13,AL,856.0,723.0,20887.0,21883.6404238389,993292.1344297831,45.38763786805433,3315473.359576161,8345.021687971477,13538.618735867414
2020-06-14,AL,1312.0,744.0,22199.0,22691.97195787418,243021.3512503011,10.709101994283992,3314665.028042126,8344.383949542846,14347.588008331322
2020-06-15,AL,763.0,768.0,22962.0,23500.03510671566,289481.7760585305,12.317830884640829,3313856.9648932847,8343.549217643074,15156.485889072565
2020-06-16,AL,670.0,793.0,23632.0,24307.81092308155,456720.4037563365,18.788265917304667,3313049.1890769186,8342.517619027629,15965.293304053897
2020-06-17,AL,1235.0,811.0,24867.0,25115.28047434946,61643.19394319278,2.454312214189008,3312241.7195256506,8341.289299149952,16773.991175199488
2020-06-18,AL,766.0,831.0,25633.0,25922.424861263968,83766.7503176669,3.231314950318745,3311434.575138736,8339.864421853805,17582.560439410143
2020-06-19,AL,1273.0,848.0,26906.0,26729.225221455672,31249.322329396207,1.1690631886001903,3310627.7747785444,8338.243169405685,18390.98205204996
2020-06-20,AL,792.0,866.0,27698.0,27535.66272864716,26353.389670285807,0.9570291770639889,3309821.3372713528,8336.425742495307,19199.23698615181
2020-06-21,AL,959.0,884.0,28657.0,28341.718593549802,99402.36525321503,3.507157047236706,3309015.28140645,8334.412360219832,20007.30623332991
2020-06-22,AL,738.0,903.0,29395.0,29147.374066316108,61318.603032819316,2.103671473863757,3308209.6259336835,8332.203260023001,20815.17080629302
2020-06-23,AL,853.0,920.0,30248.0,29952.610438382926,87254.99311232711,2.9130042033436307,3307404.389561617,8329.798697652197,21622.81174073063
2020-06-24,AL,982.0,938.0,31230.0,30757.409047552363,223342.20833536505,7.261175569584209,3306599.590952447,8327.198946870732,22430.210100681525
2020-06-25,AL,835.0,958.0,32065.0,31561.751278745567,253259.2754442219,8.023992370233177,3305795.248721254,8324.404299497275,23237.34697924817
2020-06-26,AL,799.0,975.0,32864.0,32365.618563260738,248384.05648629143,7.674081121598271,3304991.381436739,8321.41506555837,24044.20349770222
2020-06-27,AL,657.0,993.0,33521.0,33168.99238231528,123909.36290807305,3.735586112890874,3304188.0076176845,8318.231573117066,24850.760809198033
2020-06-28,AL,791.0,1012.0,34312.0,33971.85426901327,115699.11830849882,3.405634315925827,3303385.1457309867,8314.854168220567,25657.000100792506
2020-06-29,AL,805.0,1032.0,35117.0,34774.18580614779,117521.57150654022,3.3794663862231316,3302582.814193852,8311.28321463011,26462.90259151749
2020-06-30,AL,845.0,1052.0,35962.0,35575.96862678666,149020.22110497978,4.188671122271483,3301781.0313732135,8307.519093696357,27268.449533090108
2020-07-01,AL,857.0,1072.0,36819.0,36377.18442313914,195201.0039568972,5.365880872073851,3300979.8155768607,8303.56220466787,28073.62221847107
2020-07-02,AL,509.0,1091.0,37328.0,37177.81494497862,22555.550751774488,0.6066775066702561,3300179.185055021,8299.412964453411,28878.401980525017
2020-07-03,AL,1076.0,1113.0,38404.0,37977.8420013621,181610.6398030605,4.781889869010411,3299379.1579986378,8295.071807556627,29682.770193805267
2020-07-04,AL,851.0,1134.0,39255.0,38777.24746110595,228247.48841970932,5.8859670914380136,3298579.7525388943,8290.539185797135,30486.708275308607
2020-07-05,AL,680.0,1153.0,39935.0,39576.01325284503,128871.48463290872,3.2562205694904143,3297780.986747155,8285.815567960712,31290.197684884104
2020-07-06,AL,634.0,1172.0,40569.0,40374.12137039785,37977.68027561193,0.9406208324975174,3296982.878629602,8280.901440351707,32093.21993004594
2020-07-07,AL,955.0,1192.0,41524.0,41171.55387295196,124218.27247116229,3.0170164535935347,3296185.446127048,8275.797306464701,32895.756566487056
2020-07-08,AL,798.0,1213.0,42322.0,41968.29288663683,125108.72204370561,2.980958539893358,3295388.7071133633,8270.503686892132,33697.7891997445
2020-07-09,AL,869.0,1230.0,43191.0,42764.32060563232,182055.305577972,4.257078001514965,3294592.6793943676,8265.02111909719,34499.29948653493
2020-07-10,AL,768.0,1246.0,43959.0,43559.61929227635,159504.9497018426,3.6616777330831956,3293797.3807077236,8259.350156911645,35300.2691353645
2020-07-11,AL,674.0,1264.0,44633.0,44354.17128114731,77745.4544570315,1.7527934671751877,3293002.8287188527,8253.491371126283,36100.67991002082
2020-07-12,AL,697.0,1281.0,45330.0,45147.95897985626,33138.93301497382,0.733991076732448,3292209.041020144,8247.44534917689,36900.51363067917
2020-07-13,AL,966.0,1297.0,46296.0,45940.96487051211,126049.94317048484,2.7436776708562176,3291416.035129488,8241.212695015227,37699.75217549668
2020-07-14,AL,709.0,1314.0,47005.0,46733.17151093881,73890.72746528967,1.5810856398298296,3290623.828489061,8234.79402892651,38498.37748201209
2020-07-15,AL,859.0,1331.0,47864.0,47524.56153424708,115218.47203269803,2.424347410386119,3289832.438465753,8228.189986961414,39296.37154728546
2020-07-16,AL,870.0,1348.0,48734.0,48315.11765301779,175462.42061332383,3.631550487425486,3289041.882346982,8221.40122144837,40093.716431569206
2020-07-17,AL,519.0,1365.0,49253.0,49104.82266024133,21956.52401795723,0.4471266914694088,3288252.1773397587,8214.428400745945,40890.39425949517
2020-07-18,AL,330.0,1381.0,49583.0,49893.659430590415,96509.2818147606,1.9342607588897733,3287463.3405694095,8207.27220907333,41686.38722151688
2020-07-19,AL,496.0,1397.0,50079.0,50681.61092132883,363139.9225047803,7.164980570327319,3286675.389078671,8199.93334628134,42481.67757504729
2020-07-20,AL,228.0,1413.0,50307.0,51468.660168170325,1349454.3463135078,26.218442902174672,3285888.3398318295,8192.412526657406,43276.24764151272
2020-07-21,AL,644.0,1428.0,50951.0,52254.79029537088,1699869.1343032958,32.52977564199006,3285102.209704629,8184.710480453302,44070.07981491737
2020-07-22,AL,729.0,1443.0,51680.0,53039.98451574084,1849557.8830548518,34.87035355661551,3284317.015484259,8176.827953484605,44863.156562256045
2020-07-23,AL,849.0,1457.0,52529.0,53824.226130796145,1677610.7298971533,31.167741419618615,3283532.773869204,8168.7657067567825,45655.46042403916
2020-07-24,AL,1184.0,1471.0,53713.0,54607.49853223735,800127.6241747678,14.652071484851827,3282749.5014677625,8160.52451634528,46446.97401589187
2020-07-25,AL,1017.0,1486.0,54730.0,55389.7852034288,435316.514663584,7.859006025367502,3281967.2147965715,8152.105173275626,47237.68003015297
2020-07-26,AL,646.0,1500.0,55376.0,56171.0697208777,632135.8610565411,11.253561853740855,3281185.930279122,8143.508483403519,48027.56123747398
2020-07-27,AL,828.0,1514.0,56204.0,56951.33575571327,558510.7317675236,9.806634343552727,3280405.6642442867,8134.73526729493,48816.60048841814
2020-07-28,AL,938.0,1527.0,57142.0,57730.56707516581,346411.2019692372,6.000377601359997,3279626.432924834,8125.786360106198,49604.780715059416
2020-07-29,AL,982.0,1540.0,58124.0,58508.74754248191,148030.67144587153,2.530017264873542,3278848.252457518,8116.662611190142,50392.08493129159
2020-07-30,AL,855.0,1554.0,58979.0,59285.86109338515,94163.73063353119,1.5882731670548396,3278071.138906615,8107.364879593246,51178.496213791725
2020-07-31,AL,746.0,1567.0,59725.0,60061.891771104136,113496.06543768146,1.8896203977358892,3277295.1082288963,8097.894039813115,51963.99773129084
2020-08-01,AL,1267.0,1581.0,60992.0,60836.82372621028,24079.67594726291,0.39580107361547284,3276520.1762737897,8088.250981391026,52748.57274481907
2020-08-02,AL,1248.0,1594.0,62240.0,61610.64121051116,396092.4859068587,6.428857893161983,3275746.3587894887,8078.436607463091,53532.20460304788
2020-08-03,AL,538.0,1607.0,62778.0,62383.32857839997,155765.53102779083,2.496869559668921,3274973.6714216,8068.451834617641,54314.876743782144
2020-08-04,AL,573.0,1621.0,63351.0,63154.870288204904,38466.86384882751,0.6090782008590522,3274202.129711795,8058.297592752604,55096.57269545212
2020-08-05,AL,843.0,1633.0,64194.0,63925.25090353866,72226.07684878605,1.1298343924121468,3273431.749096461,8047.974824932878,55877.2760786056
2020-08-06,AL,899.0,1643.0,65093.0,64694.45509464777,158838.04158221922,2.4551653798530872,3272662.5449053524,8037.484487247706,56656.97060739988
2020-08-07,AL,823.0,1654.0,65916.0,65462.467639762086,205691.60178297295,3.1420822819052323,3271894.532360238,8026.827548668064,57435.64009109383
2020-08-08,AL,832.0,1665.0,66748.0,66229.27342537744,269077.2592196546,4.062753259245224,3271127.7265746226,8016.004990761163,58213.26843461611
2020-08-09,AL,865.0,1677.0,67613.0,66994.85741454715,382100.25595033367,5.7033415302983546,3270362.142585453,8005.017803120408,58989.83961142657
2020-08-10,AL,624.0,1694.0,68237.0,67759.2046865849,228288.3615214365,3.36906245453879,3269597.7953134156,7993.866988359428,59765.337698225296
2020-08-11,AL,698.0,1700.0,68935.0,68522.30044392718,170320.9235827065,2.485591360592455,3268834.699556073,7982.553562707797,60539.7468812192
2020-08-12,AL,,,,69284.130000694,,,3268072.8699993063,7971.078554155623,61313.05144653821
2020-08-13,AL,,,,70044.67878386258,,,3267312.3212161376,7959.443002287397,62085.23578157501
2020-08-14,AL,,,,70803.93233444108,,,3266553.067665559,7947.647958115843,62856.28437632505
2020-08-15,AL,,,,71561.8763086424,,,3265795.1236913577,7935.694483915771,63626.18182472645
2020-08-16,AL,,,,72318.49647905794,,,3265038.5035209423,7923.583653057924,64394.91282599983
2020-08-17,AL,,,,73073.77873583128,,,3264283.2212641686,7911.316549842822,65162.46218598828
2020-08-18,AL,,,,73827.70908742327,,,3263529.290912577,7898.894269295525,65928.81481812758
2020-03-08,MG,1.0,0.0,1.0,1.0000251471966815,6.323815009356327e-10,3.1618677486230863e-10,21168789.999974854,1.0000251471966815,0.0
2020-03-09,MG,0.0,0.0,1.0,1.637214831429422,0.4060427413936266,0.1539665015358432,21168789.362785168,1.4067765410541955,0.23043829037522656
2020-03-10,MG,0.0,0.0,1.0,2.5335385335230707,2.35174043380009,0.6655482631613802,21168788.466461465,1.9789466761100554,0.5545918574130154
2020-03-11,MG,0.0,0.0,1.0,3.7942808764734814,7.808005616625407,1.6286082976366472,21168787.20571912,2.783744199759024,1.0105366767144572
2020-03-12,MG,1.0,0.0,2.0,5.567762427588604,12.728928739712927,1.9380921402156188,21168785.43223757,3.915849828304392,1.6519125992842116
