reproductionNumber,reproductionNumberLow,reproductionNumberHigh,date,state
1.26,0.72,1.73,2020-04-21,DF
1.2,0.7000000000000001,1.6600000000000001,2020-04-22,DF
1.19,0.71,1.6400000000000001,2020-04-23,DF
1.24,0.77,1.67,2020-04-24,DF
1.29,0.8300000000000001,1.7,2020-04-25,DF
1.34,0.9,1.73,2020-04-26,DF
1.3900000000000001,0.98,1.77,2020-04-27,DF
1.43,1.01,1.77,2020-04-28,DF
1.44,1.05,1.77,2020-04-29,DF
1.43,1.07,1.75,2020-04-30,DF
1.41,1.06,1.71,2020-05-01,DF
1.36,1.04,1.6600000000000001,2020-05-02,DF
1.34,1.02,1.62,2020-05-03,DF
1.36,1.04,1.62,2020-05-04,DF
1.4000000000000001,1.1,1.6600000000000001,2020-05-05,DF
1.44,1.17,1.7,2020-05-06,DF
1.44,1.16,1.67,2020-05-07,DF
1.4000000000000001,1.1400000000000001,1.6300000000000001,2020-05-08,DF
1.35,1.1,1.57,2020-05-09,DF
1.3,1.05,1.51,2020-05-10,DF
1.3,1.05,1.5,2020-05-11,DF
1.34,1.09,1.53,2020-05-12,DF
1.4000000000000001,1.17,1.59,2020-05-13,DF
1.43,1.2,1.61,2020-05-14,DF
1.44,1.22,1.61,2020-05-15,DF
1.4000000000000001,1.19,1.57,2020-05-16,DF
1.37,1.16,1.53,2020-05-17,DF
1.33,1.1300000000000001,1.49,2020-05-18,DF
1.31,1.12,1.47,2020-05-19,DF
1.3,1.12,1.46,2020-05-20,DF
1.31,1.1300000000000001,1.46,2020-05-21,DF
1.29,1.11,1.44,2020-05-22,DF
1.26,1.09,1.41,2020-05-23,DF
1.25,1.07,1.3900000000000001,2020-05-24,DF
1.25,1.09,1.4000000000000001,2020-05-25,DF
1.26,1.09,1.4000000000000001,2020-05-26,DF
1.3,1.1400000000000001,1.44,2020-05-27,DF
1.3,1.1500000000000001,1.44,2020-05-28,DF
1.32,1.1500000000000001,1.44,2020-05-29,DF
1.32,1.17,1.45,2020-05-30,DF
1.32,1.16,1.44,2020-05-31,DF
1.33,1.18,1.45,2020-06-01,DF
1.3800000000000001,1.24,1.5,2020-06-02,DF
1.44,1.29,1.55,2020-06-03,DF
1.47,1.33,1.58,2020-06-04,DF
1.43,1.3,1.54,2020-06-05,DF
1.37,1.24,1.47,2020-06-06,DF
1.3,1.17,1.4000000000000001,2020-06-07,DF
1.24,1.11,1.34,2020-06-08,DF
1.21,1.09,1.31,2020-06-09,DF
1.17,1.05,1.27,2020-06-10,DF
1.1500000000000001,1.03,1.25,2020-06-11,DF
1.11,0.99,1.21,2020-06-12,DF
1.09,0.97,1.19,2020-06-13,DF
1.12,1.0,1.22,2020-06-14,DF
1.2,1.07,1.29,2020-06-15,DF
1.3,1.18,1.4000000000000001,2020-06-16,DF
1.36,1.24,1.45,2020-06-17,DF
1.33,1.21,1.42,2020-06-18,DF
1.26,1.1500000000000001,1.35,2020-06-19,DF
1.1500000000000001,1.04,1.24,2020-06-20,DF
1.08,0.97,1.17,2020-06-21,DF
1.06,0.9500000000000001,1.1500000000000001,2020-06-22,DF
1.09,0.98,1.18,2020-06-23,DF
1.16,1.05,1.25,2020-06-24,DF
1.22,1.11,1.31,2020-06-25,DF
1.25,1.1500000000000001,1.34,2020-06-26,DF
1.24,1.1400000000000001,1.33,2020-06-27,DF
1.2,1.09,1.28,2020-06-28,DF
1.16,1.05,1.24,2020-06-29,DF
1.1,0.99,1.18,2020-06-30,DF
1.06,0.9500000000000001,1.1400000000000001,2020-07-01,DF
1.03,0.92,1.11,2020-07-02,DF
1.04,0.93,1.12,2020-07-03,DF
1.08,0.97,1.16,2020-07-04,DF
1.12,1.01,1.2,2020-07-05,DF
1.11,1.01,1.19,2020-07-06,DF
1.06,0.96,1.1400000000000001,2020-07-07,DF
0.98,0.89,1.07,2020-07-08,DF
0.93,0.84,1.02,2020-07-09,DF
0.9,0.79,0.98,2020-07-10,DF
0.91,0.8,0.99,2020-07-11,DF
0.9400000000000001,0.8300000000000001,1.02,2020-07-12,DF
0.97,0.87,1.06,2020-07-13,DF
1.0,0.89,1.08,2020-07-14,DF
1.02,0.92,1.11,2020-07-15,DF
1.01,0.9,1.09,2020-07-16,DF
1.01,0.9,1.09,2020-07-17,DF
1.0,0.89,1.08,2020-07-18,DF
0.98,0.88,1.07,2020-07-19,DF
0.99,0.88,1.07,2020-07-20,DF
1.04,0.93,1.12,2020-07-21,DF
1.07,0.96,1.1500000000000001,2020-07-22,DF
1.1,0.99,1.18,2020-07-23,DF
1.11,1.01,1.19,2020-07-24,DF
1.1,1.01,1.19,2020-07-25,DF
1.08,0.98,1.16,2020-07-26,DF
1.06,0.96,1.1400000000000001,2020-07-27,DF
1.03,0.93,1.11,2020-07-28,DF
1.0,0.9,1.08,2020-07-29,DF
0.98,0.89,1.07,2020-07-30,DF
0.98,0.88,1.06,2020-07-31,DF
0.98,0.88,1.06,2020-08-01,DF
1.0,0.9,1.08,2020-08-02,DF
1.01,0.91,1.09,2020-08-03,DF
1.01,0.92,1.1,2020-08-04,DF
1.02,0.92,1.1,2020-08-05,DF
0.99,0.89,1.07,2020-08-06,DF
1.0,0.9,1.08,2020-08-07,DF
0.99,0.89,1.07,2020-08-08,DF
0.99,0.89,1.07,2020-08-09,DF
0.99,0.89,1.07,2020-08-10,DF
0.99,0.89,1.07,2020-08-11,DF
0.98,0.89,1.07,2020-08-12,DF
0.98,0.87,1.06,2020-08-13,DF
0.97,0.86,1.05,2020-08-14,DF
0.97,0.86,1.05,2020-08-15,DF
0.96,0.85,1.04,2020-08-16,DF
0.96,0.85,1.04,2020-08-17,DF
0.9500000000000001,0.84,1.03,2020-08-18,DF
0.9500000000000001,0.85,1.04,2020-08-19,DF
0.97,0.86,1.05,2020-08-20,DF
0.96,0.85,1.04,2020-08-21,DF
1.01,0.91,1.1,2020-08-22,DF
1.04,0.93,1.12,2020-08-23,DF
1.06,0.9500000000000001,1.1400000000000001,2020-08-24,DF
1.04,0.93,1.12,2020-08-25,DF
1.0,0.89,1.08,2020-08-26,DF
0.93,0.8200000000000001,1.01,2020-08-27,DF
0.87,0.76,0.9500000000000001,2020-08-28,DF
0.8200000000000001,0.71,0.9,2020-08-29,DF
0.8200000000000001,0.72,0.91,2020-08-30,DF
0.8300000000000001,0.71,0.91,2020-08-31,DF
0.84,0.73,0.93,2020-09-01,DF
0.86,0.75,0.9500000000000001,2020-09-02,DF
0.87,0.76,0.96,2020-09-03,DF
0.88,0.77,0.97,2020-09-04,DF
0.87,0.77,0.97,2020-09-05,DF
0.86,0.74,0.9500000000000001,2020-09-06,DF
0.84,0.72,0.93,2020-09-07,DF
0.8300000000000001,0.71,0.92,2020-09-08,DF
0.8200000000000001,0.71,0.92,2020-09-09,DF
0.84,0.73,0.9400000000000001,2020-09-10,DF
0.87,0.76,0.97,2020-09-11,DF
0.9,0.77,0.99,2020-09-12,DF
0.92,0.79,1.01,2020-09-13,DF
0.93,0.8,1.02,2020-09-14,DF
0.93,0.8,1.02,2020-09-15,DF
0.9400000000000001,0.81,1.03,2020-09-16,DF
0.9400000000000001,0.81,1.03,2020-09-17,DF
0.93,0.81,1.03,2020-09-18,DF
0.92,0.79,1.01,2020-09-19,DF
0.88,0.76,0.98,2020-09-20,DF
0.87,0.74,0.96,2020-09-21,DF
0.86,0.75,0.97,2020-09-22,DF
0.87,0.76,0.98,2020-09-23,DF
0.9,0.77,1.0,2020-09-24,DF
0.93,0.79,1.02,2020-09-25,DF
0.9400000000000001,0.81,1.04,2020-09-26,DF
0.96,0.8300000000000001,1.06,2020-09-27,DF
0.97,0.84,1.07,2020-09-28,DF
0.98,0.84,1.07,2020-09-29,DF
0.98,0.85,1.08,2020-09-30,DF
0.96,0.8300000000000001,1.06,2020-10-01,DF
0.93,0.8,1.03,2020-10-02,DF
0.91,0.78,1.01,2020-10-03,DF
0.89,0.76,0.99,2020-10-04,DF
0.88,0.76,0.99,2020-10-05,DF
0.88,0.76,0.99,2020-10-06,DF
0.9,0.77,1.01,2020-10-07,DF
0.91,0.77,1.01,2020-10-08,DF
0.9,0.76,1.0,2020-10-09,DF
0.89,0.75,0.99,2020-10-10,DF
0.89,0.76,1.0,2020-10-11,DF
0.91,0.78,1.02,2020-10-12,DF
0.9500000000000001,0.8200000000000001,1.06,2020-10-13,DF
0.98,0.85,1.09,2020-10-14,DF
1.01,0.87,1.11,2020-10-15,DF
1.01,0.88,1.12,2020-10-16,DF
0.99,0.86,1.1,2020-10-17,DF
0.98,0.85,1.09,2020-10-18,DF
0.97,0.84,1.08,2020-10-19,DF
0.96,0.8300000000000001,1.07,2020-10-20,DF
0.9500000000000001,0.8200000000000001,1.06,2020-10-21,DF
0.9400000000000001,0.81,1.05,2020-10-22,DF
0.93,0.8,1.04,2020-10-23,DF
0.9400000000000001,0.81,1.05,2020-10-24,DF
0.9500000000000001,0.8300000000000001,1.07,2020-10-25,DF
0.97,0.85,1.09,2020-10-26,DF
0.99,0.86,1.1,2020-10-27,DF
0.98,0.86,1.1,2020-10-28,DF
0.9500000000000001,0.8300000000000001,1.07,2020-10-29,DF
0.9,0.75,1.0,2020-10-30,DF
0.85,0.71,0.96,2020-10-31,DF
0.8200000000000001,0.68,0.93,2020-11-01,DF
0.8,0.65,0.91,2020-11-02,DF
0.8200000000000001,0.67,0.93,2020-11-03,DF
0.84,0.7000000000000001,0.96,2020-11-04,DF
0.88,0.74,1.0,2020-11-05,DF
0.91,0.75,1.02,2020-11-06,DF
0.92,0.77,1.04,2020-11-07,DF
0.9400000000000001,0.79,1.06,2020-11-08,DF
0.97,0.8200000000000001,1.09,2020-11-09,DF
0.99,0.8300000000000001,1.1,2020-11-10,DF
1.01,0.88,1.1400000000000001,2020-11-11,DF
1.02,0.88,1.1400000000000001,2020-11-12,DF
1.01,0.87,1.1300000000000001,2020-11-13,DF
1.0,0.86,1.12,2020-11-14,DF
0.98,0.84,1.1,2020-11-15,DF
0.99,0.84,1.1,2020-11-16,DF
1.01,0.86,1.12,2020-11-17,DF
1.03,0.88,1.1400000000000001,2020-11-18,DF
1.03,0.89,1.1500000000000001,2020-11-19,DF
1.04,0.89,1.1500000000000001,2020-11-20,DF
1.02,0.87,1.1300000000000001,2020-11-21,DF
1.03,0.89,1.1500000000000001,2020-11-22,DF
1.06,0.93,1.18,2020-11-23,DF
1.11,0.97,1.22,2020-11-24,DF
1.1300000000000001,0.99,1.24,2020-11-25,DF
1.1300000000000001,0.99,1.24,2020-11-26,DF
1.1,0.96,1.21,2020-11-27,DF
1.08,0.9500000000000001,1.19,2020-11-28,DF
1.04,0.91,1.1500000000000001,2020-11-29,DF
3.0,0.65,7.86,2020-04-07,ES
2.05,0.8,3.37,2020-04-08,ES
1.87,0.86,2.85,2020-04-09,ES
1.73,0.86,2.5300000000000002,2020-04-10,ES
1.7,0.9400000000000001,2.4,2020-04-11,ES
1.85,1.1500000000000001,2.45,2020-04-12,ES
2.06,1.47,2.6,2020-04-13,ES
2.05,1.52,2.5100000000000002,2020-04-14,ES
2.0100000000000002,1.55,2.42,2020-04-15,ES
1.85,1.42,2.21,2020-04-16,ES
1.6600000000000001,1.28,2.0,2020-04-17,ES
1.49,1.12,1.8,2020-04-18,ES
1.34,0.99,1.6400000000000001,2020-04-19,ES
1.26,0.92,1.55,2020-04-20,ES
1.29,0.9500000000000001,1.56,2020-04-21,ES
1.28,0.96,1.55,2020-04-22,ES
1.31,1.0,1.57,2020-04-23,ES
1.32,1.03,1.58,2020-04-24,ES
1.33,1.05,1.58,2020-04-25,ES
1.3900000000000001,1.12,1.6300000000000001,2020-04-26,ES
1.43,1.17,1.6600000000000001,2020-04-27,ES
1.46,1.21,1.68,2020-04-28,ES
1.47,1.23,1.68,2020-04-29,ES
1.42,1.19,1.62,2020-04-30,ES
1.34,1.11,1.53,2020-05-01,ES
1.27,1.05,1.46,2020-05-02,ES
1.21,1.0,1.4000000000000001,2020-05-03,ES
1.21,1.01,1.4000000000000001,2020-05-04,ES
1.22,1.01,1.4000000000000001,2020-05-05,ES
1.23,1.03,1.41,2020-05-06,ES
1.24,1.03,1.41,2020-05-07,ES
1.23,1.03,1.4000000000000001,2020-05-08,ES
1.21,1.03,1.3900000000000001,2020-05-09,ES
1.21,1.01,1.37,2020-05-10,ES
1.23,1.04,1.3900000000000001,2020-05-11,ES
1.26,1.07,1.42,2020-05-12,ES
1.3,1.11,1.45,2020-05-13,ES
1.3,1.12,1.45,2020-05-14,ES
1.28,1.1,1.43,2020-05-15,ES
1.27,1.09,1.41,2020-05-16,ES
1.29,1.12,1.43,2020-05-17,ES
1.31,1.1300000000000001,1.44,2020-05-18,ES
1.35,1.18,1.48,2020-05-19,ES
1.35,1.19,1.48,2020-05-20,ES
1.3,1.1300000000000001,1.42,2020-05-21,ES
1.22,1.07,1.35,2020-05-22,ES
1.1500000000000001,0.99,1.27,2020-05-23,ES
1.1,0.9500000000000001,1.23,2020-05-24,ES
1.1300000000000001,0.97,1.25,2020-05-25,ES
1.18,1.02,1.3,2020-05-26,ES
1.23,1.09,1.36,2020-05-27,ES
1.24,1.09,1.36,2020-05-28,ES
1.21,1.05,1.32,2020-05-29,ES
1.18,1.04,1.3,2020-05-30,ES
1.18,1.03,1.29,2020-05-31,ES
1.2,1.06,1.32,2020-06-01,ES
1.26,1.1300000000000001,1.3800000000000001,2020-06-02,ES
1.31,1.17,1.42,2020-06-03,ES
1.31,1.18,1.42,2020-06-04,ES
1.28,1.1500000000000001,1.3900000000000001,2020-06-05,ES
1.26,1.1400000000000001,1.37,2020-06-06,ES
1.26,1.1300000000000001,1.36,2020-06-07,ES
1.27,1.1400000000000001,1.37,2020-06-08,ES
1.27,1.1500000000000001,1.37,2020-06-09,ES
1.24,1.11,1.33,2020-06-10,ES
1.16,1.04,1.26,2020-06-11,ES
1.08,0.96,1.18,2020-06-12,ES
1.04,0.91,1.1300000000000001,2020-06-13,ES
1.05,0.93,1.1500000000000001,2020-06-14,ES
1.11,0.99,1.21,2020-06-15,ES
1.18,1.06,1.28,2020-06-16,ES
1.22,1.09,1.31,2020-06-17,ES
1.19,1.07,1.28,2020-06-18,ES
1.12,1.01,1.22,2020-06-19,ES
1.05,0.93,1.1400000000000001,2020-06-20,ES
1.02,0.9,1.11,2020-06-21,ES
1.04,0.93,1.1400000000000001,2020-06-22,ES
1.09,0.97,1.18,2020-06-23,ES
1.1,0.98,1.19,2020-06-24,ES
1.12,1.0,1.21,2020-06-25,ES
1.08,0.97,1.18,2020-06-26,ES
1.09,0.97,1.18,2020-06-27,ES
1.12,1.0,1.21,2020-06-28,ES
1.1500000000000001,1.05,1.25,2020-06-29,ES
1.18,1.07,1.27,2020-06-30,ES
1.18,1.06,1.26,2020-07-01,ES
1.08,0.96,1.16,2020-07-02,ES
1.0,0.88,1.08,2020-07-03,ES
0.96,0.84,1.04,2020-07-04,ES
0.97,0.86,1.06,2020-07-05,ES
1.03,0.92,1.12,2020-07-06,ES
1.09,0.98,1.18,2020-07-07,ES
1.09,0.98,1.18,2020-07-08,ES
1.04,0.92,1.12,2020-07-09,ES
0.9400000000000001,0.8300000000000001,1.03,2020-07-10,ES
0.86,0.75,0.9500000000000001,2020-07-11,ES
0.8300000000000001,0.72,0.92,2020-07-12,ES
0.88,0.76,0.97,2020-07-13,ES
0.9400000000000001,0.8300000000000001,1.04,2020-07-14,ES
0.99,0.87,1.08,2020-07-15,ES
0.99,0.87,1.08,2020-07-16,ES
0.9400000000000001,0.8200000000000001,1.03,2020-07-17,ES
0.88,0.76,0.97,2020-07-18,ES
0.85,0.74,0.9500000000000001,2020-07-19,ES
0.84,0.73,0.9400000000000001,2020-07-20,ES
0.88,0.76,0.98,2020-07-21,ES
0.92,0.8,1.02,2020-07-22,ES
0.93,0.81,1.03,2020-07-23,ES
0.91,0.79,1.01,2020-07-24,ES
0.92,0.79,1.01,2020-07-25,ES
0.93,0.81,1.03,2020-07-26,ES
0.98,0.86,1.08,2020-07-27,ES
1.03,0.91,1.1300000000000001,2020-07-28,ES
1.06,0.93,1.1500000000000001,2020-07-29,ES
1.03,0.91,1.1300000000000001,2020-07-30,ES
0.98,0.85,1.07,2020-07-31,ES
0.92,0.79,1.01,2020-08-01,ES
0.89,0.77,0.99,2020-08-02,ES
0.92,0.8,1.02,2020-08-03,ES
0.98,0.86,1.08,2020-08-04,ES
1.06,0.9400000000000001,1.16,2020-08-05,ES
1.09,0.96,1.18,2020-08-06,ES
1.08,0.96,1.18,2020-08-07,ES
1.07,0.96,1.17,2020-08-08,ES
1.06,0.9500000000000001,1.16,2020-08-09,ES
1.06,0.9500000000000001,1.16,2020-08-10,ES
1.07,0.9500000000000001,1.16,2020-08-11,ES
1.05,0.9400000000000001,1.1500000000000001,2020-08-12,ES
1.02,0.9,1.11,2020-08-13,ES
0.98,0.86,1.07,2020-08-14,ES
0.9400000000000001,0.8300000000000001,1.04,2020-08-15,ES
0.9500000000000001,0.84,1.05,2020-08-16,ES
0.97,0.86,1.07,2020-08-17,ES
0.99,0.86,1.08,2020-08-18,ES
0.98,0.86,1.08,2020-08-19,ES
0.93,0.81,1.03,2020-08-20,ES
0.86,0.73,0.9500000000000001,2020-08-21,ES
0.8,0.68,0.9,2020-08-22,ES
0.77,0.64,0.87,2020-08-23,ES
0.78,0.65,0.88,2020-08-24,ES
0.8200000000000001,0.7000000000000001,0.93,2020-08-25,ES
0.86,0.72,0.96,2020-08-26,ES
0.88,0.75,0.99,2020-08-27,ES
0.88,0.75,0.99,2020-08-28,ES
0.89,0.75,0.99,2020-08-29,ES
0.9,0.77,1.01,2020-08-30,ES
0.9400000000000001,0.81,1.05,2020-08-31,ES
0.99,0.85,1.09,2020-09-01,ES
1.01,0.88,1.12,2020-09-02,ES
1.0,0.86,1.1,2020-09-03,ES
0.9400000000000001,0.8,1.04,2020-09-04,ES
0.89,0.75,0.99,2020-09-05,ES
0.85,0.72,0.96,2020-09-06,ES
0.87,0.74,0.98,2020-09-07,ES
0.91,0.78,1.02,2020-09-08,ES
0.96,0.8200000000000001,1.07,2020-09-09,ES
0.97,0.8300000000000001,1.08,2020-09-10,ES
0.9500000000000001,0.8300000000000001,1.07,2020-09-11,ES
0.92,0.78,1.03,2020-09-12,ES
0.92,0.78,1.03,2020-09-13,ES
0.9400000000000001,0.8,1.05,2020-09-14,ES
0.99,0.85,1.1,2020-09-15,ES
1.02,0.88,1.1300000000000001,2020-09-16,ES
1.03,0.88,1.1300000000000001,2020-09-17,ES
1.01,0.89,1.1300000000000001,2020-09-18,ES
1.0,0.88,1.12,2020-09-19,ES
1.01,0.88,1.12,2020-09-20,ES
1.02,0.89,1.1300000000000001,2020-09-21,ES
1.04,0.91,1.1500000000000001,2020-09-22,ES
1.05,0.91,1.1500000000000001,2020-09-23,ES
1.03,0.89,1.1300000000000001,2020-09-24,ES
0.99,0.86,1.1,2020-09-25,ES
0.97,0.84,1.08,2020-09-26,ES
0.97,0.84,1.08,2020-09-27,ES
1.0,0.87,1.11,2020-09-28,ES
1.03,0.9,1.1400000000000001,2020-09-29,ES
1.05,0.92,1.16,2020-09-30,ES
1.05,0.91,1.1500000000000001,2020-10-01,ES
1.03,0.89,1.1300000000000001,2020-10-02,ES
1.0,0.87,1.11,2020-10-03,ES
1.0,0.86,1.1,2020-10-04,ES
1.01,0.87,1.11,2020-10-05,ES
1.02,0.89,1.1300000000000001,2020-10-06,ES
1.01,0.88,1.12,2020-10-07,ES
0.99,0.85,1.09,2020-10-08,ES
0.96,0.8300000000000001,1.07,2020-10-09,ES
0.9500000000000001,0.8200000000000001,1.06,2020-10-10,ES
0.98,0.84,1.08,2020-10-11,ES
1.02,0.89,1.1300000000000001,2020-10-12,ES
1.06,0.92,1.16,2020-10-13,ES
1.08,0.9500000000000001,1.19,2020-10-14,ES
1.06,0.93,1.17,2020-10-15,ES
1.04,0.9,1.1400000000000001,2020-10-16,ES
1.02,0.89,1.1300000000000001,2020-10-17,ES
1.04,0.92,1.1500000000000001,2020-10-18,ES
1.05,0.93,1.16,2020-10-19,ES
1.09,0.96,1.19,2020-10-20,ES
1.08,0.9500000000000001,1.18,2020-10-21,ES
1.06,0.93,1.16,2020-10-22,ES
1.03,0.9,1.1300000000000001,2020-10-23,ES
1.01,0.88,1.11,2020-10-24,ES
1.0,0.87,1.1,2020-10-25,ES
1.03,0.91,1.1400000000000001,2020-10-26,ES
1.04,0.91,1.1400000000000001,2020-10-27,ES
1.06,0.93,1.16,2020-10-28,ES
1.03,0.9,1.1300000000000001,2020-10-29,ES
0.98,0.85,1.08,2020-10-30,ES
0.96,0.8300000000000001,1.06,2020-10-31,ES
0.96,0.8300000000000001,1.06,2020-11-01,ES
0.99,0.86,1.09,2020-11-02,ES
1.05,0.92,1.1500000000000001,2020-11-03,ES
1.06,0.93,1.16,2020-11-04,ES
1.08,0.9500000000000001,1.18,2020-11-05,ES
1.05,0.92,1.1500000000000001,2020-11-06,ES
1.05,0.91,1.1400000000000001,2020-11-07,ES
1.06,0.93,1.16,2020-11-08,ES
1.1,0.99,1.21,2020-11-09,ES
1.1500000000000001,1.03,1.25,2020-11-10,ES
1.16,1.03,1.25,2020-11-11,ES
1.12,0.99,1.21,2020-11-12,ES
1.09,0.97,1.19,2020-11-13,ES
1.07,0.96,1.17,2020-11-14,ES
1.1,0.98,1.19,2020-11-15,ES
1.12,1.0,1.21,2020-11-16,ES
1.1400000000000001,1.03,1.24,2020-11-17,ES
1.1300000000000001,1.01,1.22,2020-11-18,ES
1.07,0.9500000000000001,1.16,2020-11-19,ES
1.01,0.89,1.1,2020-11-20,ES
0.99,0.87,1.08,2020-11-21,ES
1.01,0.9,1.11,2020-11-22,ES
1.09,0.98,1.19,2020-11-23,ES
1.17,1.05,1.26,2020-11-24,ES
1.23,1.1300000000000001,1.33,2020-11-25,ES
1.21,1.1,1.3,2020-11-26,ES
1.1500000000000001,1.04,1.24,2020-11-27,ES
1.07,0.96,1.16,2020-11-28,ES
1.0,0.89,1.09,2020-11-29,ES
3.0,0.65,7.86,2020-04-24,GO
2.2,0.91,3.48,2020-04-25,GO
2.02,1.04,2.98,2020-04-26,GO
1.9100000000000001,1.08,2.68,2020-04-27,GO
1.7,0.99,2.36,2020-04-28,GO
1.56,0.93,2.15,2020-04-29,GO
1.3800000000000001,0.79,1.9100000000000001,2020-04-30,GO
1.25,0.7000000000000001,1.74,2020-05-01,GO
1.16,0.64,1.6300000000000001,2020-05-02,GO
1.17,0.68,1.6300000000000001,2020-05-03,GO
1.18,0.7000000000000001,1.62,2020-05-04,GO
1.23,0.76,1.6500000000000001,2020-05-05,GO
1.21,0.75,1.61,2020-05-06,GO
1.16,0.71,1.54,2020-05-07,GO
1.08,0.66,1.46,2020-05-08,GO
1.01,0.59,1.3800000000000001,2020-05-09,GO
1.02,0.6,1.3800000000000001,2020-05-10,GO
1.17,0.76,1.53,2020-05-11,GO
1.35,0.96,1.7,2020-05-12,GO
1.49,1.1300000000000001,1.83,2020-05-13,GO
1.52,1.18,1.84,2020-05-14,GO
1.46,1.12,1.75,2020-05-15,GO
1.36,1.04,1.6400000000000001,2020-05-16,GO
1.3,0.98,1.56,2020-05-17,GO
1.26,0.96,1.52,2020-05-18,GO
1.3,1.0,1.55,2020-05-19,GO
1.33,1.04,1.57,2020-05-20,GO
1.32,1.04,1.55,2020-05-21,GO
1.26,0.99,1.49,2020-05-22,GO
1.22,0.9500000000000001,1.44,2020-05-23,GO
1.2,0.93,1.41,2020-05-24,GO
1.22,0.96,1.43,2020-05-25,GO
1.3,1.04,1.5,2020-05-26,GO
1.36,1.12,1.56,2020-05-27,GO
1.3800000000000001,1.1400000000000001,1.57,2020-05-28,GO
1.37,1.1500000000000001,1.56,2020-05-29,GO
1.36,1.1400000000000001,1.54,2020-05-30,GO
1.34,1.1300000000000001,1.52,2020-05-31,GO
1.37,1.16,1.54,2020-06-01,GO
1.3900000000000001,1.19,1.56,2020-06-02,GO
1.4000000000000001,1.22,1.57,2020-06-03,GO
1.35,1.17,1.51,2020-06-04,GO
1.3,1.11,1.45,2020-06-05,GO
1.27,1.09,1.42,2020-06-06,GO
1.28,1.11,1.43,2020-06-07,GO
1.3,1.12,1.44,2020-06-08,GO
1.29,1.12,1.43,2020-06-09,GO
1.25,1.07,1.3800000000000001,2020-06-10,GO
1.1500000000000001,0.99,1.29,2020-06-11,GO
1.22,1.05,1.35,2020-06-12,GO
1.36,1.21,1.5,2020-06-13,GO
1.57,1.42,1.7,2020-06-14,GO
1.7,1.55,1.82,2020-06-15,GO
1.68,1.55,1.8,2020-06-16,GO
1.56,1.43,1.67,2020-06-17,GO
1.4000000000000001,1.28,1.51,2020-06-18,GO
1.25,1.12,1.35,2020-06-19,GO
1.19,1.06,1.29,2020-06-20,GO
1.19,1.06,1.29,2020-06-21,GO
1.21,1.07,1.3,2020-06-22,GO
1.22,1.09,1.32,2020-06-23,GO
1.2,1.08,1.3,2020-06-24,GO
1.1400000000000001,1.02,1.24,2020-06-25,GO
1.07,0.9500000000000001,1.17,2020-06-26,GO
1.04,0.93,1.1500000000000001,2020-06-27,GO
1.06,0.9400000000000001,1.16,2020-06-28,GO
1.08,0.96,1.18,2020-06-29,GO
1.11,0.99,1.21,2020-06-30,GO
1.11,0.99,1.21,2020-07-01,GO
1.04,0.92,1.1400000000000001,2020-07-02,GO
1.01,0.89,1.11,2020-07-03,GO
1.03,0.91,1.1300000000000001,2020-07-04,GO
1.09,0.97,1.19,2020-07-05,GO
1.19,1.07,1.29,2020-07-06,GO
1.22,1.09,1.31,2020-07-07,GO
1.19,1.07,1.28,2020-07-08,GO
1.11,0.99,1.2,2020-07-09,GO
0.98,0.86,1.07,2020-07-10,GO
0.88,0.77,0.98,2020-07-11,GO
0.86,0.74,0.96,2020-07-12,GO
0.89,0.77,0.99,2020-07-13,GO
0.92,0.8,1.02,2020-07-14,GO
0.92,0.79,1.02,2020-07-15,GO
0.85,0.72,0.9500000000000001,2020-07-16,GO
0.76,0.63,0.86,2020-07-17,GO
0.84,0.72,0.9500000000000001,2020-07-18,GO
1.1,0.96,1.2,2020-07-19,GO
1.46,1.33,1.56,2020-07-20,GO
1.75,1.62,1.84,2020-07-21,GO
1.76,1.6500000000000001,1.85,2020-07-22,GO
1.58,1.48,1.67,2020-07-23,GO
1.3900000000000001,1.29,1.47,2020-07-24,GO
1.2,1.1,1.28,2020-07-25,GO
1.1300000000000001,1.03,1.21,2020-07-26,GO
1.16,1.06,1.24,2020-07-27,GO
1.2,1.09,1.27,2020-07-28,GO
1.18,1.07,1.25,2020-07-29,GO
1.08,0.97,1.1500000000000001,2020-07-30,GO
0.89,0.78,0.96,2020-07-31,GO
0.8200000000000001,0.72,0.9,2020-08-01,GO
0.86,0.75,0.9400000000000001,2020-08-02,GO
1.04,0.93,1.12,2020-08-03,GO
1.24,1.1300000000000001,1.32,2020-08-04,GO
1.32,1.22,1.4000000000000001,2020-08-05,GO
1.21,1.1,1.28,2020-08-06,GO
1.08,0.99,1.16,2020-08-07,GO
0.9400000000000001,0.8300000000000001,1.01,2020-08-08,GO
0.96,0.86,1.04,2020-08-09,GO
1.08,0.98,1.16,2020-08-10,GO
1.2,1.09,1.27,2020-08-11,GO
1.2,1.1,1.27,2020-08-12,GO
1.08,0.99,1.16,2020-08-13,GO
0.92,0.8200000000000001,0.99,2020-08-14,GO
0.8300000000000001,0.73,0.91,2020-08-15,GO
0.85,0.75,0.93,2020-08-16,GO
0.92,0.8200000000000001,1.0,2020-08-17,GO
1.03,0.92,1.1,2020-08-18,GO
1.06,0.96,1.1400000000000001,2020-08-19,GO
0.99,0.88,1.06,2020-08-20,GO
0.93,0.8200000000000001,1.0,2020-08-21,GO
0.92,0.8200000000000001,1.0,2020-08-22,GO
