date,state,newCases,mortes,TOTAL,totalCasesPred,residuo_quadratico,res_quad_padronizado,mortes_pred,sucetivel,exposto,Infectado_assintomatico,Infectado_sintomatico,Hospitalizado,UTI,recuperado
2020-05-22,MS,59,17,805,907.9815302852746,5312.79364485891,178.65443075616318,12.484281915256055,2773364.447818953,1064.6599187096947,614.1855418504654,171.20145736981473,12.227917839271559,7.7689306393796285,3739.0241327235176
2020-05-23,MS,53,17,858,962.8691217258809,5505.951903402395,179.02160245231406,13.20907461862226,2773023.1600550157,1131.509725443728,652.7938533395323,181.9576120196298,12.976192779956179,8.247994931039832,3962.1454918519557
2020-05-24,MS,165,17,1023,1021.2032894840697,6.1787455935460764,1.2299195681945614,13.978523124523749,2772660.469425364,1202.5295163046846,693.8134232676406,193.38720064624388,13.773698186804568,8.758296822385434,4199.289916284081
2020-05-25,MS,77,17,1100,1083.1980262732382,143.58301256567853,4.898212562951886,14.795526362924297,2772275.049354026,1277.975903696516,737.3930856987033,205.53144234196444,14.623253747875694,9.301614325863966,4451.32981980019
2020-05-26,MS,86,18,1186,1149.0802150931227,684.2657071946891,20.76556869979043,15.663143817157257,2771865.4950497085,1358.1192639148728,783.6909135939657,218.43420464040562,15.527859813361664,9.879851789129976,4719.189712722925
2020-05-27,MS,76,18,1262,1219.0929055321428,921.5109904999512,26.591957677076877,16.584646571953755,2771430.301810465,1443.2490509633835,832.875639884278,232.1423506246629,16.490751732211482,10.495062568912978,5003.860687190027
2020-05-28,MS,94,18,1356,1293.4935593531245,1953.6228336780446,54.31833249162873,17.563485378571674,2770967.877384277,1533.6702080461127,885.126277057885,246.70569091965032,17.515367431405963,11.149441417891138,5306.39214547155
2020-05-29,MS,62,19,1418,1372.5554112881152,1032.6839991599652,27.879704436559244,18.603319867441513,2770476.5310757314,1629.7072569172503,940.6316240962284,262.1767999463169,18.605378408662517,11.845329902946567,5627.899215130314
2020-05-30,MS,71,20,1489,1456.56772806663,525.9687564027522,13.784962259760238,19.708023895760903,2769954.471735093,1731.7050136629953,999.5902104143722,278.61099154297307,19.76469535157254,12.585217459878763,5969.564112579925
2020-05-31,MS,79,20,1568,1545.835623377115,246.0184708058049,6.328470971280564,20.881674843989014,2769399.811125525,1840.0261466783359,1062.2113581407348,296.06664809742347,20.997454114737874,13.371743591089349,6332.633849008935
2020-06-01,MS,78,20,1646,1640.6863700295019,16.382901243245353,0.8195118217275463,22.128647228432797,2768810.5250380957,1955.0585008458181,1128.7188896647376,314.6062303911393,22.308097483876068,14.207743463313909,6718.446852827342
2020-06-02,MS,156,20,1802,1741.4642349993694,1838.2528868178806,45.10065116271978,23.453538681438186,2768184.4843878625,2077.2098262298505,1199.347714481103,334.2953350455511,23.701312039234985,15.096209451799146,7128.411676209053
2020-06-03,MS,123,20,1925,1848.5294691096915,2935.6864813503275,70.31067667566153,24.86115912669267,2767519.4643432237,2206.9037003167605,1274.3444765551246,355.2027827429435,25.181998039852928,16.04026711318818,7564.0012728819875
2020-06-04,MS,72,21,1997,1962.2890060346708,616.7749558742203,16.3393042737607,26.35694032889315,2766812.96076743,2344.609591486075,1353.9901580354021,377.4068189232949,26.75567614443203,17.043427791818278,8026.876619860845
2020-06-05,MS,135,21,2132,2083.1366828984183,1217.9363052421197,30.634025828942633,27.946139382024274,2766062.5475541414,2490.784420455638,1438.5559551942915,400.9830066428137,28.42769553820534,18.10909617988238,8518.646132466207
2020-06-06,MS,121,21,2253,2211.5171015564074,897.6943826742075,25.027454712441315,29.63469177602753,2765265.4972886154,2645.9325926920374,1528.351462548954,426.0173033922194,30.204077938300703,19.241083817904897,9041.12149921996
2020-06-07,MS,71,22,2324,2347.8929591999636,329.8877769376237,13.695280319726814,31.428788604275926,2764418.958102995,2810.5924900942664,1623.6896397685562,452.59712106883177,32.091147141505594,20.443416269147217,9596.19929405883
2020-06-08,MS,131,22,2455,2492.751052929375,776.8116231606116,25.232569816692813,33.33495694940008,2763519.9174438687,2985.3426805739305,1724.8909052502256,480.8124804716212,34.09560894219308,21.720385062005633,10185.88553888276
2020-06-09,MS,142,24,2597,2646.612198972914,1295.211983893864,34.618794228026104,35.36017961388446,2762565.1679134583,3170.786480766396,1832.3045085237393,510.7610517157141,36.22458798644914,23.076526540020694,10812.318751396097
2020-06-10,MS,256,25,2853,2810.0241238725716,1001.7355512586935,30.030391857955788,37.51180137299661,2761551.348664713,3367.546105013395,1946.302611363712,542.5465592515084,38.485537894928115,24.51656801458473,11477.74215237646
2020-06-11,MS,148,28,3001,2983.568894224636,221.51386080236637,13.676246602538463,39.79763845236867,2760474.8919600914,3576.2789578744064,2067.279726487181,576.2789492194659,40.886373766307734,26.045525821116286,12184.540868288075
2020-06-12,MS,234,28,3235,3167.8634201428486,2354.8495594880683,55.42555378929126,42.22598903628368,2759332.0160794584,3797.68220891635,2195.6505047473493,612.0739250969235,43.4354942212996,27.66872617644651,12935.247072347276
2020-06-13,MS,198,31,3433,3363.560280153686,2506.2352375324485,55.64510961320576,44.805643148015136,2758118.723879799,4032.4901085219417,2331.8520950154752,650.0534930669913,46.14177925707035,29.39179865493659,13732.541202537275
2020-06-14,MS,118,33,3551,3571.3476363431237,312.80480790061296,18.64715972350819,47.545903583112974,2756830.7834423287,4281.493765044939,2476.330669419701,690.3430008486214,49.01466403337778,31.220759083352625,14579.26779565879
2020-06-15,MS,234,36,3785,3791.9571722165197,128.69876900634418,14.96048002004261,50.45666949066676,2755463.7073961277,4545.522131878948,2629.5640294824957,733.0763859170937,52.06414307662121,33.16196309050722,15478.447280936549
