date,state,newCases,mortes,TOTAL,totalCasesPred,residuo_quadratico,res_quad_padronizado,sucetivel,exposto,infectado,recuperado
2020-04-21,RS,14,27,918,1260.7135940062506,117452.60751668114,3306.604646390084,11375611.848021645,366.80935243531826,293.4217673819921,967.2918266242585
2020-04-22,RS,52,28,970,1335.392956265665,133512.01248856212,3652.1890775239167,11375522.387609884,381.62661718056575,305.2871352219201,1030.1058210437448
2020-04-23,RS,69,29,1039,1413.1035200304964,139953.443699208,3721.713926179868,11375429.2995835,397.04262814530597,317.6354559961942,1095.4680640343022
2020-04-24,RS,57,34,1096,1493.9624586636735,158374.11850563603,4096.086008287531,11375332.44428361,413.07996092518704,330.48575969221616,1163.4766989714574
2020-04-25,RS,70,35,1166,1578.0869039947183,169815.61644395223,4273.4104737082225,11375231.682178738,429.7611051789071,343.85712522111874,1234.2297787735997
2020-04-26,RS,42,38,1208,1665.600300931237,209398.0354123586,5129.28552267363,11375126.865625333,447.1103545949058,357.7692389188522,1307.8310620123848
2020-04-27,RS,48,45,1256,1756.6608804856187,250661.31724863496,5978.879135419518,11375017.80228096,465.16194336399013,372.24513413261616,1384.4157463530025
2020-04-28,RS,94,49,1350,1851.4095971539687,251411.58411810515,5841.397672953424,11374904.322002882,483.945168727225,387.3061819167291,1464.1034152372395
2020-04-29,RS,70,51,1420,1949.9832381794881,280882.23275121604,6359.1270164336465,11374786.260003129,503.48813708848365,402.97335236534326,1547.0098858141448
2020-04-30,RS,109,58,1529,2054.040124127598,275667.13194392365,6080.997641244187,11374661.610629149,524.1394642865926,419.49512754156933,1634.544996586029
2020-05-01,RS,90,62,1619,2159.8226524048864,292489.1413542566,6292.166201152985,11374534.91924421,545.1084803067422,436.3090088406086,1723.5136435642778
2020-05-02,RS,47,65,1666,2270.3823543889825,365278.0302967697,7664.404699597473,11374402.493786158,567.0380788531871,453.87121894740477,1816.5111354415776
2020-05-03,RS,24,67,1690,2385.7192300798856,484025.24710294884,9907.574557183185,11374264.334254997,589.9282599259277,472.1817578619578,1913.5374722179279
2020-05-04,RS,78,76,1768,2505.835507727236,544401.2364631079,10873.170148477231,11374120.437881328,613.7795664218669,491.2409063239175,2014.5946014033182
2020-05-05,RS,251,83,2019,2630.8375210544837,374345.1521700957,7296.971940225028,11373970.672507402,638.6179057834055,511.0620614373412,2119.7754596171426
2020-05-06,RS,81,90,2100,2760.8801615820084,436762.5879726616,8310.803526707377,11373814.861730823,664.4649057594901,531.6760648552803,2229.204096726728
2020-05-07,RS,82,91,2182,2896.157358930208,510020.7333141698,9475.49243222359,11373652.795359654,691.3369719237702,553.1290358833555,2343.0283230468526
2020-05-08,RS,311,95,2493,3036.950669124027,295882.3304404769,5368.199804878821,11373484.138246462,719.2879122848068,575.466858707331,2461.483810416696
2020-05-09,RS,49,97,2542,3183.3562784189403,411337.8758673933,7289.334413707406,11373308.771584304,748.3404227902083,598.7021611046551,2584.654117314285
2020-05-10,RS,34,100,2576,3335.67108866546,577100.1629541653,9990.667323981612,11373126.336387046,778.556817764295,622.8793920051988,2712.791696660261
2020-05-11,RS,232,105,2808,3494.165270342247,470822.7782238488,7963.859829791326,11372936.506805152,809.9929853601963,648.0395706429592,2846.1256996992875
2020-05-12,RS,109,111,2917,3659.075901705962,550676.643892717,9102.309763877434,11372738.994805353,842.7000647807398,674.2171670328711,2984.858734673091
2020-05-13,RS,80,120,2997,3830.646249472556,694966.0692596592,11227.185490662678,11372533.505282495,876.7300833131383,701.4478759361414,3129.1983735364147
2020-05-14,RS,104,126,3101,4009.134894612963,824708.9868136971,13023.30573440006,11372319.726457391,912.1364393786765,729.7709695728985,3279.3639250400643
2020-05-15,RS,594,132,3695,4194.837275176368,249837.3016557364,3856.9851100378264,11372097.307417106,948.9748351877436,759.2349888900171,3435.602286286351
2020-05-16,RS,39,138,3734,4388.033007330716,427759.1746780603,6456.763952708214,11371865.914047912,987.2999839879744,789.8844959868666,3598.148511343849
2020-05-17,RS,1,144,3735,4589.023007151669,729355.2967443796,10765.438146821954,11371625.188588576,1027.1689626052744,821.7686784254984,3767.254328726171
2020-05-18,RS,15,151,3750,4798.137455351388,1098592.1253104827,15858.236383135752,11371374.740914617,1068.6419683996232,854.9431686832885,3943.1942866680997
2020-05-19,RS,48,160,3798,5015.688073330675,1482764.243931772,20934.546413084754,11371114.201188095,1111.777357711264,889.4594441045374,4126.228629226138
2020-05-20,RS,1175,161,4973,5242.027080378776,72375.5699771285,999.5417674077825,11370843.147754256,1156.6448382029596,925.372937241854,4316.654143136922
2020-05-21,RS,500,166,5473,5477.513462663472,20.371345214553305,0.2752252924232002,11370561.150304867,1203.3160095556516,962.7397448480588,4514.773717815413
2020-05-22,RS,445,172,5918,5722.492547028511,38223.16416739911,505.23807864196107,11370267.795994386,1251.8586571550472,1001.6146191888054,4720.877927839705
2020-05-23,RS,418,176,6336,5977.359620757104,128622.92162348857,1663.5174168149288,11369962.607764786,1302.3548585281276,1042.056965667748,4935.3026550893555
2020-05-24,RS,134,180,6470,6242.520205558807,51747.056879007425,654.8938220172606,11369645.095404081,1354.889618955687,1084.1271428866835,5158.393062672124
2020-05-25,RS,89,197,6559,6518.36185174128,1651.4590938977335,20.453388961526006,11369314.791888412,1409.542712536442,1127.8838986795265,5390.477953061753
2020-05-26,RS,226,203,6785,6805.329552088395,413.29068811475935,5.009554822372945,11368971.163769435,1466.4029394060597,1173.3965106423261,5631.933041446069
2020-05-27,RS,263,209,7048,7103.882411687176,3122.843935974979,37.04860274726422,11368613.661279827,1525.5613171911325,1220.7368432929568,5883.145568394219
2020-05-28,RS,1186,213,8234,7414.457507580627,671649.8968809581,7799.629569698139,11368241.760160422,1587.10536651405,1269.972747958864,6144.484759621763
2020-05-29,RS,609,216,8843,7737.556630257133,1222005.0437084644,13891.304008852065,11367854.865038183,1651.1290570200106,1321.1865186834925,6416.37011157364
2020-05-30,RS,399,218,9242,8073.700282272846,1364924.2304413468,15189.565045266878,11367452.359977305,1717.7282231066015,1374.4646256606827,6699.235656612163
2020-05-31,RS,90,224,9332,8423.382580010328,825585.6159086885,8994.832428759744,11367033.65798008,1786.9961274471743,1429.8876091474615,6993.494970862866
2020-06-01,RS,164,232,9496,8787.1717306121809,502437.51548333064,5359.605102720127,11366598.08287834,1859.041170411251,1487.547032629981,7299.6246979822
2020-06-02,RS,423,245,9919,9165.656315068143,567526.7076267088,5927.626484287103,11366144.933983369,1933.9759150076302,1547.5374908169765,7618.118824251167
2020-06-03,RS,479,258,10398,9559.390646160911,703265.648346414,7192.528397910142,11365673.55184928,2011.9059228092192,1609.948479990637,7949.4421661702745
2020-06-04,RS,612,265,11010,9968.96604690048,1083751.691506015,10853.828340250488,11365183.230186343,2092.9466186917407,1674.8733502596485,8294.092696640831
2020-06-05,RS,573,276,11583,10395.080256069923,1411153.3180188995,13840.10514378507,11364673.128014412,2177.241787556529,1742.4165326677812,8652.663723402142
2020-06-06,RS,454,283,12037,10838.370390740549,1436712.9401934645,13799.646932390056,11364142.481082229,2264.919058492217,1812.6761457993512,9025.694244941198
2020-06-07,RS,98,286,12135,11299.475498806207,698101.1920951369,6567.045428800485,11363590.522963943,2356.106305836618,1885.7506913406012,9413.724807465605
2020-06-08,RS,115,291,12250,11779.165670107615,221684.9662052109,2042.4928405312519,11363016.326156644,2450.96154306376,1961.7555498545335,9817.410120253082
2020-06-09,RS,552,302,12802,12278.192398252953,274374.40364799264,2476.04590187593,11362418.986015953,2549.6385065867807,2040.8037066137517,10237.388691639202
2020-06-10,RS,817,316,13619,12797.27577900879,675230.6953636097,5968.654561105124,11361797.636491787,2652.2837114378235,2123.0041026873682,10674.271676321423
2020-06-11,RS,549,323,14168,13337.271385636424,690110.0307224264,5975.421772105323,11361151.257941201,2759.0618920855864,2208.4921012297664,11128.779284406659
2020-06-12,RS,216,337,14384,13898.942884164577,235280.40562257922,1995.6264542684034,11360478.934917854,2870.125423027128,2297.385140789175,11601.557743375402
2020-06-13,RS,243,344,14627,14483.245594892094,20665.328987927885,171.7095236827036,11359779.534694092,2985.6524530242446,2389.8380381180605,12093.407556774035
2020-06-14,RS,34,350,14661,15090.993128987444,184894.09097641258,1505.0458562945078,11359052.085024776,3105.8022487174153,2485.9778137008893,12605.015315286555
2020-06-15,RS,777,360,15438,15723.163702739559,81318.33736013561,648.4921333421021,11358295.425843067,3230.757420569932,2585.962497457053,13137.201205282507
