UF,city,date,ibgeID,mortes,newCases,TOTAL,totalCasesPred,residuo_quadratico,res_quad_padronizado,sucetivel,infectado,recuperado 
TO,Palmas/TO,2020-05-14,1721000,3.0,23.0,234.0,224.32502115852063,93.60521558307354,6.2358453715956195,356806.2604488417,47.903349035178735,176.4216721233419
TO,Palmas/TO,2020-05-15,1721000,3.0,15.0,249.0,235.4001490282704,184.9559464532548,12.029412727608468,356795.18532097194,50.30907482181787,185.09107420645253
TO,Palmas/TO,2020-05-16,1721000,3.0,0.0,249.0,247.02994247380775,3.881126656506726,0.2464369127124839,356783.5555275264,52.83499804388502,194.19494442992274
TO,Palmas/TO,2020-05-17,1721000,3.0,51.0,300.0,259.243060149852,1661.1281459485822,102.97067469492423,356771.3424098504,55.487295529988934,203.75576461986304
TO,Palmas/TO,2020-05-18,1721000,4.0,16.0,316.0,272.0685622768608,1929.9712204220577,116.7925070453004,356758.51690772333,58.272230698599444,213.79633157826134
TO,Palmas/TO,2020-05-19,1721000,4.0,17.0,333.0,285.53715900605545,2252.7212752164637,133.08128490719014,356745.04831099417,61.19642013437278,224.34073887168267
TO,Palmas/TO,2020-05-20,1721000,4.0,15.0,348.0,299.68109460364605,2334.7166187018033,134.64217338317704,356730.90437539655,64.26680571718042,235.4142888864656
TO,Palmas/TO,2020-05-21,1721000,4.0,24.0,372.0,314.53395187401344,3302.3466872182034,185.90865808322764,356716.0515181262,67.49061050610426,247.04334136790916
TO,Palmas/TO,2020-05-22,1721000,4.0,19.0,391.0,330.13123296341087,3705.00680055456,203.605233208972,356700.4542370368,70.87546975056122,259.2557632128496
TO,Palmas/TO,2020-05-23,1721000,4.0,0.0,391.0,346.5101264867501,1979.3488452249753,106.17899486475258,356684.07534351345,74.42937834280778,272.0807481439423
TO,Palmas/TO,2020-05-24,1721000,4.0,0.0,391.0,363.70972932653837,744.7588734308001,38.9979709802425,356666.8757406737,78.16073101131774,285.5489983152206
TO,Palmas/TO,2020-05-25,1721000,0.0,-385.0,6.0,381.77098994014915,141203.83688059967,7217.337096256024,356648.8144800601,82.07831199913939,299.6926779410098
TO,Palmas/TO,2020-05-26,1721000,6.0,419.0,425.0,400.7364939171888,588.7177274306164,29.372199609029778,356629.84897608304,86.19125602184765,314.54523789534113
TO,Palmas/TO,2020-05-27,1721000,6.0,0.0,425.0,420.6506225109628,18.917084542143375,0.9212507020547918,356609.9348474893,90.5090782466292,330.1415442643336
TO,Palmas/TO,2020-05-28,1721000,7.0,73.0,498.0,441.56106773397374,3185.3530753290997,151.41572309819716,356589.02440226625,95.04198509429965,346.5190826396741
TO,Palmas/TO,2020-05-29,1721000,7.0,34.0,532.0,463.5176813567132,4689.827966760669,217.5984449234656,356567.06778864353,99.80063812646588,363.7170432302473
TO,Palmas/TO,2020-05-30,1721000,7.0,46.0,578.0,486.57200339216655,8359.078563722005,378.5637516106158,356544.01346660807,104.79605732029195,381.7759460718746
TO,Palmas/TO,2020-05-31,1721000,7.0,23.0,601.0,510.7774472149956,8140.109031042902,359.8236048418793,356519.80802278523,110.03965976023554,400.73778745476005
TO,Palmas/TO,2020-06-01,1721000,8.0,10.0,611.0,536.1931320862393,5596.06748706684,241.44472275995594,356494.392337914,115.54403377545854,420.6490983107808
TO,Palmas/TO,2020-06-02,1721000,8.0,31.0,642.0,562.8781057833595,6260.274144429249,263.6335852342361,356467.70736421685,121.32177196020793,441.55633382315153
TO,Palmas/TO,2020-06-03,1721000,8.0,23.0,665.0,590.8948616945,5491.571523277278,225.72224414020297,356439.69060830574,127.38618159695842,463.50868009754157
TO,Palmas/TO,2020-06-04,1721000,8.0,0.0,665.0,620.308685070868,1997.3136300948547,80.12952226619774,356410.2767849294,133.75115081701583,486.55753425385217
TO,Palmas/TO,2020-06-05,1721000,8.0,60.0,725.0,651.1895877548386,5447.97695580067,213.32823069082926,356379.3958822454,140.4315318553613,510.7580558994773
TO,Palmas/TO,2020-06-06,1721000,8.0,38.0,763.0,683.609948354708,6302.780300242136,240.88544865693078,356346.9755216455,147.4426745660491,536.1672737886589
TO,Palmas/TO,2020-06-07,1721000,8.0,30.0,793.0,717.6453450255962,5678.324026311446,211.8179999360538,356312.94012497464,154.80059164087137,562.8447533847248
TO,Palmas/TO,2020-06-08,1721000,9.0,42.0,835.0,753.3749064810029,6662.655891985026,242.57931587682984,356277.2105635192,162.52202850299494,590.852877978008
TO,Palmas/TO,2020-06-09,1721000,10.0,45.0,880.0,790.8817240706283,7942.06710462364,282.2301406791469,356239.7037459296,170.62453730437193,620.2571867662564
TO,Palmas/TO,2020-06-10,1721000,10.0,28.0,908.0,830.253397902176,6044.5341377573795,209.65060398498753,356200.33207209804,179.12657273937427,651.1268251628017
TO,Palmas/TO,2020-06-11,1721000,10.0,14.0,922.0,871.5815346882606,2542.021644391069,86.05502496417809,356159.0039353119,188.0474172472689,683.5341174409917
TO,Palmas/TO,2020-06-12,1721000,10.0,0.0,922.0,914.9622176336475,49.530380636142624,1.6365635927186384,356115.62325236655,197.40726441835517,717.5549532152922
TO,Palmas/TO,2020-06-13,1721000,10.0,0.0,922.0,960.4962284391469,1481.9596040389806,47.7928108008733,356070.0892415611,207.22726205604332,753.2689663831036
TO,Palmas/TO,2020-06-14,1721000,12.0,75.0,997.0,1008.2888503281237,127.43814173077762,4.011360487018096,356022.2966196721,217.52944576824223,790.7594045598814
TO,Palmas/TO,2020-06-15,1721000,12.0,48.0,1045.0,1058.4499937811772,180.90233271370607,5.557813069354253,355972.13547621906,228.33675803914812,830.1132357420291
TO,Palmas/TO,2020-06-16,1721000,12.0,40.0,1085.0,1111.0949655269135,680.9472258508031,20.41937841285007,355919.49050447333,239.6732376896149,871.4217278372986
TO,Palmas/TO,2020-06-17,1721000,12.0,53.0,1138.0,1166.3443737111538,803.4035210775478,23.514417970605763,355864.2410962891,251.56398052456237,914.7803931865914
TO,Palmas/TO,2020-06-18,1721000,12.0,48.0,1186.0,1224.3243203339293,1468.7535290576295,41.95883258449407,355806.26114966633,264.0351745340598,960.2891457998694
TO,Palmas/TO,2020-06-19,1721000,12.0,0.0,1186.0,1285.1672757002675,9834.148569812867,274.21299824413137,355745.4181943,277.11421392079046,1008.0530617794769
TO,Palmas/TO,2020-06-20,1721000,15.0,116.0,1302.0,1349.0118865225174,2210.117474406057,60.15151389864979,355681.57358347776,290.82968998019106,1058.1821965423264
TO,Palmas/TO,2020-06-21,1721000,15.0,18.0,1320.0,1416.0028423512333,9216.545739515757,244.84025437316276,355614.582627649,305.21138871666994,1110.7914536345634
TO,Palmas/TO,2020-06-22,1721000,15.0,61.0,1381.0,1486.291331040133,11086.264392202864,287.46647821603847,355544.29413896013,320.2903564844642,1166.0009745556688
TO,Palmas/TO,2020-06-23,1721000,15.0,46.0,1427.0,1560.035320941483,17698.39661800337,447.9479551889011,355470.5501490588,336.09894402955996,1223.936376911923
TO,Palmas/TO,2020-06-24,1721000,15.0,77.0,1504.0,1637.4007814127913,17795.768481543317,439.64959136623514,355393.1846885875,352.6709373700051,1284.7298440427862
TO,Palmas/TO,2020-06-25,1721000,15.0,0.0,1504.0,1718.5609577357484,46036.40458448161,1110.1779829360594,355312.0245122645,370.0415086168837,1348.5194491188647
TO,Palmas/TO,2020-06-26,1721000,15.0,0.0,1504.0,1803.6965812696776,89818.04082473248,2114.2750258791457,355226.8888887306,388.24725334893304,1415.4493279207445
TO,Palmas/TO,2020-06-27,1721000,,,,1892.9963201603482,,,355137.5891498399,407.3262502499649,1485.6700699103833
TO,Palmas/TO,2020-06-28,1721000,,,,1986.657179488797,,,355043.9282905114,427.31810138753053,1559.3390781012665
TO,Palmas/TO,2020-06-29,1721000,,,,2084.8855710042467,,,354945.699898996,448.2639680968658,1636.6216029073807
TO,Palmas/TO,2020-06-30,1721000,,,,2187.8965474163356,,,354842.68892258394,470.20661891149007,1717.6899285048455
TO,Palmas/TO,2020-07-01,1721000,,,,2295.9143062266608,,,354734.67116377363,493.1904691613645,1802.7238370652963
TO,Palmas/TO,2020-07-02,1721000,,,,2409.172565075968,,,354621.4129049243,517.2616214143387,1891.9109436616293
TO,Palmas/TO,2020-07-03,1721000,,,,2527.915096625108,,,354502.6703733752,542.4678646426185,1985.4472319824897
TO,Palmas/TO,2020-07-04,1721000,,,,2652.3965626948097,,,354378.1889073054,568.8586232110997,2083.53793948371
TO,Palmas/TO,2020-07-05,1721000,,,,2782.8818797629287,,,354247.7035902373,596.4851521198925,2186.3967276430362
DF,Brasília/DF,2020-03-07,5300108,0.0,1.0,1.0,1.0,0.0,0.0,3052545.0,1.0,0.0
DF,Brasília/DF,2020-03-08,5300108,0.0,0.0,1.0,1.3322119655526876,0.1103647900563801,0.07226808253551721,3052544.667788034,1.2138279379149046,0.11838402763778298
DF,Brasília/DF,2020-03-09,5300108,0.0,0.0,1.0,1.7350532880285958,0.5403033362416498,0.32670422664545706,3052544.2649467117,1.4731163815928212,0.26193690643577455
DF,Brasília/DF,2020-03-10,5300108,0.0,0.0,1.0,2.2236706629870073,1.4973698914550622,0.8339764032596688,3052543.7763293367,1.7876144763684525,0.4360561866185548
DF,Brasília/DF,2020-03-11,5300108,0.0,1.0,2.0,2.8181524669657083,0.6693734592020745,0.3425641057419469,3052543.1818475327,2.1702520668744216,0.6479004000912865
DF,Brasília/DF,2020-03-12,5300108,0.0,0.0,2.0,3.5604139427604977,2.4348916727613616,1.1401907463950138,3052542.439586057,2.648007799526654,0.9124061432338437
DF,Brasília/DF,2020-03-13,5300108,0.0,0.0,2.0,4.462506341216621,6.063937480532068,2.5945302465469444,3052541.5374936587,3.2286384329528395,1.2338679082637811
DF,Brasília/DF,2020-03-14,5300108,0.0,6.0,8.0,5.531180254972629,6.095070933437015,2.384970047629037,3052540.468819745,3.9164889637184572,1.6146912912541715
DF,Brasília/DF,2020-03-15,5300108,0.0,6.0,14.0,6.844431495026662,51.202160629366375,18.28131998665046,3052539.155568505,4.761761136922641,2.08267035810402
DF,Brasília/DF,2020-03-16,5300108,0.0,5.0,19.0,8.425975048121641,111.81000368294613,36.4181196881932,3052537.574024952,5.779719022715161,2.6462560254064793
DF,Brasília/DF,2020-03-17,5300108,0.0,3.0,22.0,10.364295784268698,135.3896125959872,40.16188434371014,3052535.635704216,7.027315469145982,3.336980315122717
DF,Brasília/DF,2020-03-18,5300108,0.0,12.0,34.0,12.711348784776,453.2066705634583,122.39289410171084,3052533.2886512154,8.537991106808732,4.173357677967268
DF,Brasília/DF,2020-03-19,5300108,0.0,8.0,42.0,15.549519993730907,699.627892562041,171.97860209468573,3052530.4504800066,10.364773077246397,5.184746916484509
DF,Brasília/DF,2020-03-20,5300108,0.0,45.0,87.0,18.99121362391952,4625.19502434735,1034.4523004989605,3052527.0087863766,12.580009555620409,6.411204068299112
DF,Brasília/DF,2020-03-21,5300108,0.0,21.0,108.0,23.19308274758366,7192.213213858192,1462.2342365201223,3052522.806917253,15.28452877295042,7.908553974633239
DF,Brasília/DF,2020-03-22,5300108,0.0,9.0,117.0,28.263259155704795,7874.20917566761,1455.6119113083323,3052517.736740845,18.54792858368979,9.715330572015006
DF,Brasília/DF,2020-03-23,5300108,0.0,21.0,138.0,34.420608747886206,10728.690292158468,1802.6802396456737,3052511.5793912527,22.511079201930638,11.909529545955564
DF,Brasília/DF,2020-03-24,5300108,0.0,23.0,161.0,41.909483895099804,14182.551026131492,2165.0987498990066,3052504.0905161053,27.33125403884609,14.578229856253715
DF,Brasília/DF,2020-03-25,5300108,0.0,34.0,195.0,50.94512852118858,20751.80599677688,2879.2772521231886,3052495.054871479,33.14699087155191,17.798137649636672
DF,Brasília/DF,2020-03-26,5300108,0.0,6.0,201.0,59.097812833434155,20136.230722655087,2597.459862739572,3052486.9021871667,37.45585433293201,21.64195850050214
DF,Brasília/DF,2020-03-27,5300108,0.0,40.0,241.0,66.87150806846813,30320.73170234956,3680.4076773494703,3052479.128491931,41.034638106289364,25.836869962178767
DF,Brasília/DF,2020-03-28,5300108,0.0,19.0,260.0,75.386487871319,34082.14886048665,3899.5877533819394,3052470.6135121286,44.95467559393727,30.43181227738174
DF,Brasília/DF,2020-03-29,5300108,1.0,38.0,298.0,84.72169485392695,45487.635445981454,4913.01383604118,3052461.278305146,49.25230544426145,35.46938940966549
DF,Brasília/DF,2020-03-30,5300108,2.0,14.0,312.0,94.8879414487247,47137.6459683724,4813.776170197912,3052451.112058551,53.932505321690016,40.95543612703469
DF,Brasília/DF,2020-03-31,5300108,3.0,21.0,333.0,106.14242331947506,51464.36009736025,4971.9396068966225,3052439.85757668,59.1136636924565,47.02875962701856
DF,Brasília/DF,2020-04-01,5300108,4.0,37.0,370.0,118.39110620312492,63307.035437687155,5793.833208179448,3052427.608893797,64.75249579020752,53.6386104129174
DF,Brasília/DF,2020-04-02,5300108,5.0,30.0,400.0,131.78539861105514,71939.07239823058,6242.94735682394,3052414.2146013887,70.91869317141642,60.86670543963873
DF,Brasília/DF,2020-04-03,5300108,6.0,19.0,419.0,146.45953358034387,74278.30583624372,6116.818042712383,3052399.5404664194,77.674042112131,68.78549146821285
DF,Brasília/DF,2020-04-04,5300108,7.0,37.0,456.0,162.5430116907908,86117.00398751137,6733.996971364695,3052383.456988309,85.07814951082142,77.46486217996937
DF,Brasília/DF,2020-04-05,5300108,7.0,12.0,468.0,180.17424368571142,82843.66599789224,6154.7594034416115,3052365.8257563137,93.19471778558906,86.97952590012234
DF,Brasília/DF,2020-04-06,5300108,10.0,17.0,485.0,199.4881015842576,81517.04413696121,5757.104620436772,3052346.511898415,102.08582279467971,97.40227878957789
DF,Brasília/DF,2020-04-07,5300108,12.0,18.0,503.0,220.6343367950998,79730.36775714313,5355.564387741424,3052325.3656632043,111.82038650164448,108.81395029345533
DF,Brasília/DF,2020-04-08,5300108,12.0,6.0,509.0,243.811569434349,70324.9037058731,4494.622040497601,3052302.1884305654,122.48981465911744,121.32175477523154
DF,Brasília/DF,2020-04-09,5300108,13.0,18.0,527.0,269.19483699798855,66463.50207049369,4043.3812997878294,3052276.8051630016,134.17466299556096,135.02017400242758
DF,Brasília/DF,2020-04-10,5300108,14.0,29.0,556.0,297.0005052479322,67080.73828182639,3885.87953954339,3052248.999494752,146.97449858508588,150.02600666284636
DF,Brasília/DF,2020-04-11,5300108,14.0,36.0,592.0,327.44619847831893,69988.71389957302,3861.8543762462755,3052218.553801521,160.9894674424672,166.45673103585176
DF,Brasília/DF,2020-04-12,5300108,14.0,26.0,618.0,360.8009194731402,66151.36702386211,3477.7950918738234,3052185.1990805264,176.34335033448815,184.45756913865205
DF,Brasília/DF,2020-04-13,5300108,15.0,23.0,641.0,397.310732494126,59384.45909754942,2975.512648551027,3052148.6892675054,193.14937126590675,204.16136122821922
DF,Brasília/DF,2020-04-14,5300108,17.0,10.0,651.0,437.29677537721625,45669.06821417597,2181.413583083889,3052108.703224622,211.55528044639544,225.74149493082078
DF,Brasília/DF,2020-04-15,5300108,17.0,37.0,688.0,481.0920797073095,42810.887479846366,1949.7962585800951,3052064.907920292,231.71430033204697,249.37777937526255
DF,Brasília/DF,2020-04-16,5300108,20.0,39.0,727.0,529.0641756581061,39178.59055790506,1701.7062014879589,3052016.9358243416,253.7955146590323,275.26866099907386
DF,Brasília/DF,2020-04-17,5300108,24.0,29.0,756.0,581.6120308879008,30411.163771042466,1259.9210030233576,3051964.387969112,277.9824433437288,303.62958754417195
DF,Brasília/DF,2020-04-18,5300108,24.0,40.0,796.0,639.1709385608312,24595.354511890568,972.0869420477105,3051906.829061439,304.47531536310515,334.69562319772615
DF,Brasília/DF,2020-04-19,5300108,24.0,64.0,860.0,702.2153465813673,24895.99685443805,938.8265230012923,3051843.784653418,333.49235791597965,368.7229886653876
DF,Brasília/DF,2020-04-20,5300108,24.0,15.0,875.0,771.2826454450982,10757.289635867213,387.09247089834935,3051774.7173545547,365.28069837602845,406.00194706906973
DF,Brasília/DF,2020-04-21,5300108,24.0,38.0,913.0,846.9183577648938,4366.78344048857,149.96317812460094,3051699.081642235,400.091206166148,446.8271515987458
DF,Brasília/DF,2020-04-22,5300108,25.0,46.0,959.0,918.1823376454721,1666.0815600882438,54.95350815290264,3051627.817662354,427.0223704533901,491.159967192082
DF,Brasília/DF,2020-04-23,5300108,26.0,9.0,968.0,989.79715841505,475.11611497078655,15.094105628905696,3051556.202841585,451.7347141736312,538.0624442414189
DF,Brasília/DF,2020-04-24,5300108,26.0,44.0,1012.0,1065.5133917441742,2863.683095965453,87.68833005101405,3051480.4866082557,477.8611829415009,587.6522088026733
DF,Brasília/DF,2020-04-25,5300108,27.0,8.0,1020.0,1145.6971365420106,15799.770134860866,466.580307067695,3051400.3028634577,505.527779495346,640.1693570466646
DF,Brasília/DF,2020-04-26,5300108,27.0,105.0,1125.0,1230.4242604695426,11114.274695549953,316.7213017222204,3051315.5757395304,534.7605980772599,695.6636623922826
DF,Brasília/DF,2020-04-27,5300108,28.0,64.0,1189.0,1320.042883667184,17172.237359811123,472.46367620648743,3051225.957116333,565.6794164498459,754.3634672173382
DF,Brasília/DF,2020-04-28,5300108,28.0,41.0,1230.0,1414.8649991569368,34175.06791329426,908.2354796011543,3051131.1350008426,598.391574227353,816.473424929584
DF,Brasília/DF,2020-04-29,5300108,28.0,83.0,1313.0,1515.1806927082323,40877.032503980656,1049.7934999135196,3051030.8193072914,632.9968039764674,882.1838887317649
DF,Brasília/DF,2020-04-30,5300108,30.0,110.0,1423.0,1621.2881421646196,39318.187323096376,976.1790671327093,3050924.711857835,669.5976417733608,951.6905003912588
DF,Brasília/DF,2020-05-01,5300108,31.0,123.0,1546.0,1733.530684621791,35167.7576747176,844.4106160274478,3050812.469315378,708.312082014043,1025.218602607748
DF,Brasília/DF,2020-05-02,5300108,32.0,59.0,1605.0,1852.2592646921878,61137.143976121384,1420.1592826119547,3050693.7407353073,749.26072190282,1102.9985427893678
DF,Brasília/DF,2020-05-03,5300108,33.0,115.0,1720.0,1977.8431780681442,66483.10447628071,1494.5333200857642,3050568.1568219317,792.5704270791248,1185.2727509890194
DF,Brasília/DF,2020-05-04,5300108,33.0,73.0,1793.0,2110.680283669387,100920.76263226212,2196.1724600412426,3050435.3197163306,838.3778260367668,1272.30245763262
DF,Brasília/DF,2020-05-05,5300108,34.0,44.0,1837.0,2251.179388937415,171544.56622057036,3614.726776815894,3050294.8206110625,886.8232852006743,1364.3561037367404
DF,Brasília/DF,2020-05-06,5300108,35.0,209.0,2046.0,2399.784012101157,125163.12721839147,2554.4644342392503,3050146.215987899,938.0589942576314,1461.7250178435252
DF,Brasília/DF,2020-05-07,5300108,35.0,212.0,2258.0,2556.9627927617785,89378.7514559221,1767.205978528167,3049989.0372072384,992.2457256158305,1564.7170671459478
DF,Brasília/DF,2020-05-08,5300108,37.0,184.0,2442.0,2723.212023350363,79080.20207680503,1515.1210001786394,3049822.7879766496,1049.5536951588765,1673.6583281914866
DF,Brasília/DF,2020-05-09,5300108,39.0,134.0,2576.0,2899.0527669353046,104363.09022455623,1937.9563022882762,3049646.947233065,1110.161495773247,1788.8912711620576
DF,Brasília/DF,2020-05-10,5300108,42.0,106.0,2682.0,3085.036148827281,162438.13726152625,2924.0681893258516,3049460.963851173,1174.2579527887817,1910.7781960384993
DF,Brasília/DF,2020-05-11,5300108,44.0,117.0,2799.0,3281.7464680608573,233044.1524252323,4067.424859631059,3049264.2535319394,1242.043214983647,2039.70325307721
DF,Brasília/DF,2020-05-12,5300108,46.0,180.0,2979.0,3489.8013562881606,260918.0255858244,4416.126603629227,3049056.198643712,1313.728699622953,2176.072656665208
DF,Brasília/DF,2020-05-13,5300108,48.0,213.0,3192.0,3709.8520941617635,268170.79142772395,4402.249485016147,3048836.147905838,1389.5371883519358,2320.314905809828
DF,Brasília/DF,2020-05-14,5300108,51.0,224.0,3416.0,3942.5807336691078,277287.2690714958,4415.547514224473,3048603.419266331,1469.7019549979807,2472.8787786711273
DF,Brasília/DF,2020-05-15,5300108,55.0,371.0,3787.0,4188.709640507541,161370.6352766977,2493.058937763242,3048357.2903594924,1554.46990199874,2634.239738508801
DF,Brasília/DF,2020-05-16,5300108,56.0,353.0,4140.0,4449.016200965248,95491.01245899433,1431.4681912996332,3048096.9837990347,1644.1064503340433,2804.909750631204
DF,Brasília/DF,2020-05-17,5300108,59.0,228.0,4368.0,4724.307404678018,126954.96662838518,1846.8629214483708,3047821.692595322,1738.8870884757184,2985.4203162023005
DF,Brasília/DF,2020-05-18,5300108,66.0,251.0,4619.0,5015.43004586868,157156.78126744396,2218.8898586538535,3047530.5699541313,1839.100757994178,3176.3292878745024
DF,Brasília/DF,2020-05-19,5300108,72.0,234.0,4853.0,5323.307624213092,221189.2613929629,3031.3247711504287,3047222.692375787,1945.0620088170976,3378.2456153959943
DF,Brasília/DF,2020-05-20,5300108,78.0,418.0,5271.0,5648.8878006341165,142799.18986808977,1899.791026123192,3046897.112199366,2057.093693251793,3591.794107382324
DF,Brasília/DF,2020-05-21,5300108,84.0,271.0,5542.0,5993.172021924513,203556.19336745288,2629.176365172513,3046552.827978076,2175.5367163788783,3817.6353055456343
DF,Brasília/DF,2020-05-22,5300108,90.0,406.0,5948.0,6357.235066305191,167473.3394938142,2100.2809366383385,3046188.764933695,2300.7563625930593,4056.4787037121314
DF,Brasília/DF,2020-05-23,5300108,95.0,303.0,6251.0,6742.205899980575,241283.2361757266,2938.285139955612,3045803.7941000196,2433.136076529224,4309.069823451351
DF,Brasília/DF,2020-05-24,5300108,104.0,387.0,6638.0,7149.268673486729,261395.65648887982,3091.2717594237483,3045396.7313265135,2573.0777962373786,4576.190877249351
DF,Brasília/DF,2020-05-25,5300108,114.0,292.0,6930.0,7579.671842597877,422073.50306452066,4847.683309078854,3044966.3281574026,2721.0049256820585,4858.666916915819
DF,Brasília/DF,2020-05-26,5300108,124.0,280.0,7210.0,8034.740369470712,680196.6770346862,7587.899283013807,3044511.2596305297,2877.3660654322234,5157.374304038489
DF,Brasília/DF,2020-05-27,5300108,133.0,551.0,7761.0,8515.87595493493,569837.7073389235,6174.631199831757,3044030.1240450656,3042.6352026941777,5473.240752240753
DF,Brasília/DF,2020-05-28,5300108,142.0,539.0,8300.0,9024.557221316521,524983.1669619187,5525.968010145274,3043521.4427786837,3217.3118867109697,5807.245334605553
DF,Brasília/DF,2020-05-29,5300108,154.0,422.0,8722.0,9562.346704377163,706182.5835575596,7221.244538206561,3042983.653295623,3401.9234184519455,6160.423285925218
DF,Brasília/DF,2020-05-30,5300108,162.0,752.0,9474.0,10130.889494779996,431503.8083523188,4286.861088278298,3042415.1105052205,3597.024002844051,6533.865491935944
DF,Brasília/DF,2020-05-31,5300108,170.0,306.0,9780.0,10731.916407449926,906144.8467723732,8746.589642455103,3041814.0835925504,3803.1956909793366,6928.720716470589
DF,Brasília/DF,2020-06-01,5300108,173.0,730.0,10510.0,11367.254947336945,734886.044733669,6892.441648056622,3041178.7450526636,4021.0524044118833,7346.202542925062
DF,Brasília/DF,2020-06-02,5300108,177.0,746.0,11256.0,12038.829911281093,612822.6699963636,5585.018896565791,3040507.1700887196,4251.2398623779845,7787.590048903108
DF,Brasília/DF,2020-06-03,5300108,191.0,764.0,12020.0,12748.672496075782,530963.6065373105,4702.35313037312,3039797.3275039243,4494.438102400535,8254.234393675248
DF,Brasília/DF,2020-06-04,5300108,196.0,903.0,12923.0,13498.931249116784,331696.803709219,2854.798817613042,3039047.0687508835,4751.364459349673,8747.566789767112
DF,Brasília/DF,2020-06-05,5300108,202.0,1285.0,14208.0,14291.86321810155,7033.039350347999,58.827911249213514,3038254.136781899,5022.771618163723,9269.091599937827
DF,Brasília/DF,2020-06-06,5300108,208.0,1642.0,15850.0,15129.843457544688,518625.4456411894,4216.210174500213,3037416.156542456,5309.450233619386,9820.3932239253
DF,Brasília/DF,2020-06-07,5300108,214.0,773.0,16623.0,16015.37401004379,369209.34367026435,2917.3637507781077,3036530.625989957,5612.231344848974,10403.142665194815
DF,Brasília/DF,2020-06-08,5300108,226.0,325.0,16948.0,16951.102502021866,9.625518795681394,0.07392857950175913,3035594.8974979785,5931.991010736898,11019.111491284968
DF,Brasília/DF,2020-06-09,5300108,236.0,1142.0,18090.0,17939.808397472778,22557.517469695078,168.41093938788018,3034606.1916025276,6269.647463998819,11670.16093347396
DF,Brasília/DF,2020-06-10,5300108,256.0,1343.0,19433.0,18984.41379339034,201229.5847604443,1460.4335370866881,3033561.58620661,6626.1639422177095,12358.249851172632
DF,Brasília/DF,2020-06-11,5300108,274.0,1074.0,20507.0,20087.991814622717,175567.85941316327,1238.699445511655,3032458.008185378,7002.550807024864,13085.441007597852
DF,Brasília/DF,2020-06-12,5300108,282.0,889.0,21396.0,21253.78690266855,20224.56505260413,138.72374767318678,3031292.2130973316,7399.869450040325,13853.917452628228
DF,Brasília/DF,2020-06-13,5300108,293.0,563.0,21959.0,22485.20507013992,276891.7758409584,1846.5113144867,3030060.7949298606,7819.231519404847,14665.973550735074
DF,Brasília/DF,2020-06-14,5300108,304.0,912.0,22871.0,23785.82238893699,836900.0033003833,5426.319417149899,3028760.1776110632,8261.800987160184,15524.021401776805
DF,Brasília/DF,2020-06-15,5300108,319.0,813.0,23684.0,25159.393830391942,2176786.954758607,13723.257383412749,3027386.6061696084,8728.79618861714,16430.597641774802
DF,Brasília/DF,2020-06-16,5300108,348.0,1696.0,25380.0,26609.874414798258,1512591.0761753574,9272.395791187082,3025936.125585202,9221.492421137467,17388.38199366079
DF,Brasília/DF,2020-06-17,5300108,365.0,1760.0,27140.0,28141.41422637416,1002830.4527845567,5977.8751180163745,3024404.5857736263,9741.223004319267,18400.19122205489
DF,Brasília/DF,2020-06-18,5300108,379.0,1381.0,28521.0,29758.36374688009,1531069.0420931396,8875.29821151749,3022787.6362531204,10289.380947663092,19468.982799217
DF,Brasília/DF,2020-06-19,5300108,396.0,2381.0,30902.0,31465.28399360901,317288.85745611467,1788.6776970579385,3021080.716006391,10867.420861131452,20597.863132477556
DF,Brasília/DF,2020-06-20,5300108,405.0,1336.0,32238.0,33266.96321280743,1058765.2933109885,5804.791034183295,3019279.0367871933,11476.858433338388,21790.104779469046
DF,Brasília/DF,2020-06-21,5300108,423.0,989.0,33227.0,35168.42018892472,3769112.3499644944,20098.168310733246,3017377.5798110757,12119.273119657719,23049.147069267005
DF,Brasília/DF,2020-06-22,5300108,449.0,921.0,34148.0,37174.90695138963,9162165.692370877,47519.00684460401,3015371.0930486107,12796.31097482192,24378.59597656771
DF,Brasília/DF,2020-06-23,5300108,475.0,1220.0,35368.0,39291.91963835324,15397145.328254221,77675.32140182995,3013254.080361647,13509.685529240282,25782.234109112957
DF,Brasília/DF,2020-06-24,5300108,495.0,1886.0,37254.0,41525.20786291048,18243216.60818831,89524.16478006731,3011020.79213709,14261.173825412738,27264.03403749774
DF,Brasília/DF,2020-06-25,5300108,509.0,1617.0,38871.0,43880.78288003252,25097924.505066954,119810.7195594648,3008665.217119968,15052.616586395126,28828.166293637398
DF,Brasília/DF,2020-06-26,5300108,523.0,365.0,39236.0,46364.92334301381,50821548.03056722,236019.79735729328,3006181.0766569865,15885.926689392316,30478.9966536215
DF,Brasília/DF,2020-06-27,5300108,,,,48984.184151122055,,,3003561.8158488786,16763.086988867093,32221.09716225496
DF,Brasília/DF,2020-06-28,5300108,,,,51745.399015674244,,,3000800.600984326,17686.143816675496,34059.25519899875
DF,Brasília/DF,2020-06-29,5300108,,,,54655.680691659334,,,2997890.319308341,18657.19713234833,35998.483559311004
DF,Brasília/DF,2020-06-30,5300108,,,,57722.442222904094,,,2994823.557777096,19678.42084375266,38044.02137915143
DF,Brasília/DF,2020-07-01,5300108,,,,60953.39896828159,,,2991592.601031719,20752.055533965653,40201.34343431594
