day,state,suscetivel,exposto,infectado,recuperado
2020-05-02,SC,0.9997401453125483,2.913846914424319e-05,5.44876277761534e-05,0.00018320716407732417
2020-05-03,SC,0.9997292098576057,3.0186961098059938e-05,5.645087670163119e-05,0.00019113087814058956
2020-05-04,SC,0.9997178811101984,3.1272793477662964e-05,5.848501120548976e-05,0.00019933965866444773
2020-05-05,SC,0.9997061442303213,3.239775681120309e-05,6.0592316982864814e-05,0.00020784426943053994
2020-05-06,SC,0.999693984660771,3.356355799811535e-05,6.27750858811666e-05,0.00021665526889574953
2020-05-07,SC,0.9996813874230202,3.477181126551823e-05,6.503581759652317e-05,0.00022578352166382028
2020-05-08,SC,0.9996683361588906,3.60240965391079e-05,6.737742358862625e-05,0.00023524089452764546
2020-05-09,SC,0.9996548151893959,3.732200361944458e-05,6.980261960765325e-05,0.00024503876092296607
2020-05-10,SC,0.9996408073401446,3.8666826529072986e-05,7.231482583682908e-05,0.0002551895810355413
2020-05-11,SC,0.9996262952144976,4.005981605316751e-05,7.491756643243324e-05,0.00026570597656270817
2020-05-12,SC,0.9996112613884903,4.150236727186635e-05,7.761422873178744e-05,0.00027660058905199186
2020-05-13,SC,0.9995956863505568,4.29961429758342e-05,8.040850289818737e-05,0.00028788757711512247
2020-05-14,SC,0.9995794916402623,4.4549181486696585e-05,8.331387328412154e-05,0.0002996238785130683
2020-05-15,SC,0.9995628222695463,4.614568466632407e-05,8.630636330739111e-05,0.0003117042560260468
2020-05-16,SC,0.9995455183892172,4.780320477418719e-05,8.941226447639939e-05,0.00032424471507829075
2020-05-17,SC,0.9995275783645291,4.9521990352741955e-05,9.263177624815152e-05,0.00033724644241601775
2020-05-18,SC,0.9995089876752085,5.1304249026412734e-05,9.596667025620763e-05,0.00035071997905494767
2020-05-19,SC,0.9994897289126656,5.315134044473491e-05,9.94203577604179e-05,0.00036467796267527336
2020-05-20,SC,0.9994697846156865,5.506423828203902e-05,0.00010299665075052285,0.000379133068827081
2020-05-21,SC,0.9994491076616735,5.704666064062651e-05,0.00010670474171335687,0.00039411950951855063
2020-05-22,SC,0.9994277022568143,5.909845577941891e-05,0.00011054362819099265,0.00040963423276133096
2020-05-23,SC,0.9994055309212784,6.122305131863424e-05,0.00011452014658327978,0.00042570445436584573
2020-05-24,SC,0.9993825617206888,6.342323197679048e-05,0.00011864025889396447,0.000442353361986466
2020-05-25,SC,0.9993587632234987,6.570180189722556e-05,0.00012290976877126126,0.00045960377937883247
2020-05-26,SC,0.9993341070355464,6.806186640123347e-05,0.00012733333626652418,0.0004774763353318786
2020-05-27,SC,0.9993085637869844,7.050643406404766e-05,0.00013191598878366017,0.0004959923637139686
2020-05-28,SC,0.999282103643494,7.303846954049686e-05,0.0001366629264216485,0.000515173534089972
2020-05-29,SC,0.9992546925880004,7.566166587351215e-05,0.00014157975612971496,0.0005350445635424894
2020-05-30,SC,0.9992262947246716,7.838004327413836e-05,0.0001466722676009101,0.000555631537999418
2020-05-31,SC,0.9991968764901961,8.119721576667063e-05,0.00015194602364761652,0.0005769588439356872
2020-06-01,SC,0.999166402624343,8.411684372212234e-05,0.00015740700025240493,0.0005990521052285126
2020-06-02,SC,0.9991348318817095,8.714275098015351e-05,0.0001630626306827205,0.0006219413101736618
2020-06-03,SC,0.9991021261439932,9.027867597220385e-05,0.00016891958681163594,0.0006456541667689431
2020-06-04,SC,0.9990682475307088,9.352826308262708e-05,0.00017498456991605924,0.0006702182098385732
2020-06-05,SC,0.9990331538095304,9.689288013432398e-05,0.0001812677296228831,0.0006956641542585014
2020-06-06,SC,0.9989968018159424,0.0001003735507803169,0.0001877798109201266,0.0007220233959031493
2020-06-07,SC,0.998959145988533,0.0001039750032906294,0.0001945285060454758,0.0007493290756769298
2020-06-08,SC,0.9989201398440878,0.00010770282299578465,0.00020152090009324964,0.0007776150063692297
2020-06-09,SC,0.9988797339352637,0.0001115640127572615,0.0002087634609229861,0.0008069171646020454
2020-06-10,SC,0.9988378209771802,0.00011557136037541192,0.00021627260792770304,0.0008373136280627473
2020-06-11,SC,0.9987945130978039,0.0001197149498412998,0.00022402774587056566,0.0008687227800303187
2020-06-12,SC,0.9987496042070961,0.00012401272843270451,0.00023206700532068855,0.0009012946326965051
2020-06-13,SC,0.9987030732383436,0.00012846344128823793,0.00024039735888099615,0.0009350445350332658
2020-06-14,SC,0.9986548751968234,0.000133070578714206,0.000249027539175312,0.0009700052588331388
2020-06-15,SC,0.9986049509337421,0.00013784151759727682,0.0002579662387893965,0.0010062198834173144
2020-06-16,SC,0.9985532438757009,0.00014278237919995623,0.0002672226959964638,0.0010437296226488472
2020-06-17,SC,0.998499693115919,0.00014789882417967496,0.00027680777077777804,0.0010825788626696552
2020-06-18,SC,0.9984442194490909,0.00015319886902025347,0.00028673494126656076,0.0011228253141683281
2020-06-19,SC,0.9983867541366402,0.00015868863121200208,0.00029701671442299986,0.0011645190912708944
2020-06-20,SC,0.9983272310556378,0.00016437370934447066,0.0003076653975388984,0.0012077084110248947
2020-06-21,SC,0.9982655789784349,0.00017026044386801565,0.0003186939385164788,0.0012524452127267093
2020-06-22,SC,0.9982017198942041,0.00017635565844028233,0.00033011660216740403,0.0012987864187342436
2020-06-23,SC,0.9981355782753668,0.0001826660367474036,0.00034194713422761903,0.001346787127204306
2020-06-24,SC,0.9980670710959131,0.00018919982510449913,0.00035419970651065047,0.0013965079460179425
2020-06-25,SC,0.9979961145113148,0.00019596543623739426,0.0003668885415087831,0.0014480100844852669
2020-06-26,SC,0.9979226227499303,0.00020297129671779024,0.00038002835319024726,0.001501356173707912
2020-06-27,SC,0.9978465018998864,0.00021022668965657888,0.0003936351457205929,0.0015566148382825868
2020-06-28,SC,0.9977676627444475,0.00021774040412845,0.000407724179103059,0.0016138512458672206
2020-06-29,SC,0.9976860105676116,0.00022552139443700973,0.0004223119899843972,0.0016731346215132037
2020-06-30,SC,0.9976014405559698,0.00023357894735503802,0.00043741743060824264,0.0017345416396131114
2020-07-01,SC,0.9975138541261442,0.00024192214452411104,0.0004530579245108083,0.0017981443783670135
2020-07-02,SC,0.9974231459834176,0.0002505602830002755,0.00046925242920106745,0.001864019877927219
2020-07-03,SC,0.9973292007544535,0.0002595029835615207,0.00048602220600979393,0.0019322526295213797
2020-07-04,SC,0.9972319097329074,0.00026875965284423763,0.0005033869922929615,0.00200292219550155
2020-07-05,SC,0.9971311528206092,0.0002783410913572735,0.0005213680869691294,0.0020761165746106453
2020-07-06,SC,0.9970268107362212,0.00028825800040512635,0.0005399866762359538,0.0021519231606838725
2020-07-07,SC,0.9969187553254487,0.0002985221589128459,0.0005592651707370205,0.002230435918447581
2020-07-08,SC,0.9968068610900532,0.0003091452078805597,0.0005792254113081327,0.0023117468643042613
2020-07-09,SC,0.9966909897135637,0.0003201405657804755,0.0005998907647098286,0.002395957529492108
2020-07-10,SC,0.9965710015409974,0.0003315217498063985,0.0006212848526940717,0.002483170430048292
2020-07-11,SC,0.9964467504481994,0.00034330312686301287,0.0006434321188846654,0.0025734928795990582
2020-07-12,SC,0.9963180873396346,0.0003554995012270026,0.0006663572801765996,0.002667034452507944
2020-07-13,SC,0.9961848586078813,0.00036812629628812644,0.0006900855681279615,0.002763908101248754
2020-07-14,SC,0.9960469036262622,0.00038119985035591115,0.0007146431218559455,0.0028642319750720583
2020-07-15,SC,0.9959040562946183,0.0003947370138211406,0.0007400569654264324,0.00296812829968031
2020-07-16,SC,0.9957561500887571,0.0004087443305013786,0.0007663643975476294,0.003075719756740155
2020-07-17,SC,0.9956030116361025,0.0004232326389158346,0.0007936001445598972,0.003187134153967935
2020-07-18,SC,0.99544445634325,0.00043822583957337435,0.0008217888123316596,0.003302507578391227
2020-07-19,SC,0.9952802970687102,0.0004537393775190558,0.0008509640003490842,0.0034219781269678685
2020-07-20,SC,0.9951103400457799,0.00046978969086738947,0.0008811599549445191,0.0035456888819543272
2020-07-21,SC,0.9949343842119983,0.000486396574032114,0.0009124093830635267,0.0036737884044521735
2020-07-22,SC,0.9947522227239214,0.0005035783269262042,0.0009447478780130992,0.003806429644685461
2020-07-23,SC,0.9945636420544223,0.0005213534857998535,0.0009782124174383784,0.0039437706158855
2020-07-24,SC,0.9943684213573156,0.0005397418735738196,0.0010128404691631967,0.0040859748734934425
2020-07-25,SC,0.9941663325242004,0.0005587638583212654,0.001048670700729792,0.004233211490294476
2020-07-26,SC,0.9939571403135105,0.0005784401164676782,0.0010857431724580172,0.00438565497110981
2020-07-27,SC,0.9937406018023233,0.0005987919304703383,0.0011240991631274392,0.004543485677624921
2020-07-28,SC,0.9935164661700766,0.0006198412858494577,0.001163781112960139,0.004706890004659832
2020-07-29,SC,0.9932844743641516,0.0006416107923891228,0.0012048327614072422,0.0048760606555982465
