reproductionNumber,reproductionNumberLow,reproductionNumberHigh,date,state
0.93,0.79,1.05,2020-08-14,MA
0.91,0.76,1.02,2020-08-15,MA
0.93,0.78,1.04,2020-08-16,MA
0.99,0.84,1.1,2020-08-17,MA
1.06,0.91,1.17,2020-08-18,MA
1.09,0.9400000000000001,1.2,2020-08-19,MA
1.06,0.92,1.18,2020-08-20,MA
0.99,0.86,1.11,2020-08-21,MA
0.89,0.74,1.0,2020-08-22,MA
0.84,0.6900000000000001,0.9500000000000001,2020-08-23,MA
0.81,0.67,0.93,2020-08-24,MA
0.8200000000000001,0.68,0.9400000000000001,2020-08-25,MA
3.0,0.65,7.86,2020-03-29,MG
2.3000000000000003,0.78,4.11,2020-03-30,MG
2.0300000000000002,0.76,3.38,2020-03-31,MG
1.93,0.84,3.1,2020-04-01,MG
1.95,0.9400000000000001,2.97,2020-04-02,MG
1.83,0.91,2.73,2020-04-03,MG
1.72,0.87,2.5300000000000002,2020-04-04,MG
1.6500000000000001,0.87,2.4,2020-04-05,MG
1.57,0.8300000000000001,2.2600000000000002,2020-04-06,MG
1.52,0.8200000000000001,2.17,2020-04-07,MG
1.49,0.8300000000000001,2.11,2020-04-08,MG
1.46,0.8300000000000001,2.05,2020-04-09,MG
1.42,0.81,1.98,2020-04-10,MG
1.3800000000000001,0.81,1.93,2020-04-11,MG
1.33,0.78,1.86,2020-04-12,MG
1.3,0.75,1.8,2020-04-13,MG
1.29,0.76,1.78,2020-04-14,MG
1.29,0.79,1.78,2020-04-15,MG
1.32,0.81,1.78,2020-04-16,MG
1.34,0.86,1.8,2020-04-17,MG
1.32,0.8300000000000001,1.75,2020-04-18,MG
1.3,0.84,1.73,2020-04-19,MG
1.26,0.8,1.67,2020-04-20,MG
1.25,0.8,1.6500000000000001,2020-04-21,MG
1.25,0.8200000000000001,1.6500000000000001,2020-04-22,MG
1.26,0.8200000000000001,1.6400000000000001,2020-04-23,MG
1.28,0.85,1.6500000000000001,2020-04-24,MG
1.27,0.87,1.6500000000000001,2020-04-25,MG
1.27,0.86,1.6300000000000001,2020-04-26,MG
1.27,0.87,1.62,2020-04-27,MG
1.27,0.87,1.61,2020-04-28,MG
1.29,0.91,1.6300000000000001,2020-04-29,MG
1.31,0.93,1.6400000000000001,2020-04-30,MG
1.35,0.99,1.68,2020-05-01,MG
1.3800000000000001,1.03,1.7,2020-05-02,MG
1.41,1.07,1.72,2020-05-03,MG
1.43,1.11,1.74,2020-05-04,MG
1.43,1.09,1.71,2020-05-05,MG
1.43,1.1,1.7,2020-05-06,MG
1.41,1.1,1.68,2020-05-07,MG
1.36,1.05,1.62,2020-05-08,MG
1.32,1.03,1.58,2020-05-09,MG
1.3,1.02,1.56,2020-05-10,MG
1.3,1.02,1.55,2020-05-11,MG
1.33,1.06,1.58,2020-05-12,MG
1.3800000000000001,1.11,1.62,2020-05-13,MG
1.4000000000000001,1.1300000000000001,1.6300000000000001,2020-05-14,MG
1.37,1.11,1.6,2020-05-15,MG
1.33,1.07,1.55,2020-05-16,MG
1.3,1.04,1.51,2020-05-17,MG
1.3,1.05,1.51,2020-05-18,MG
1.33,1.1,1.55,2020-05-19,MG
1.37,1.12,1.57,2020-05-20,MG
1.41,1.19,1.62,2020-05-21,MG
1.42,1.2,1.62,2020-05-22,MG
1.41,1.2,1.61,2020-05-23,MG
1.41,1.18,1.59,2020-05-24,MG
1.44,1.22,1.62,2020-05-25,MG
1.47,1.25,1.6400000000000001,2020-05-26,MG
1.48,1.26,1.6400000000000001,2020-05-27,MG
1.49,1.28,1.6500000000000001,2020-05-28,MG
1.45,1.24,1.6,2020-05-29,MG
1.37,1.18,1.53,2020-05-30,MG
1.35,1.17,1.51,2020-05-31,MG
1.35,1.16,1.5,2020-06-01,MG
1.41,1.23,1.56,2020-06-02,MG
1.48,1.31,1.6300000000000001,2020-06-03,MG
1.51,1.33,1.6500000000000001,2020-06-04,MG
1.47,1.3,1.61,2020-06-05,MG
1.36,1.2,1.5,2020-06-06,MG
1.26,1.1,1.4000000000000001,2020-06-07,MG
1.21,1.04,1.34,2020-06-08,MG
1.26,1.11,1.4000000000000001,2020-06-09,MG
1.32,1.16,1.45,2020-06-10,MG
1.36,1.2,1.49,2020-06-11,MG
1.33,1.18,1.46,2020-06-12,MG
1.23,1.08,1.36,2020-06-13,MG
1.1300000000000001,0.97,1.25,2020-06-14,MG
1.11,0.96,1.24,2020-06-15,MG
1.1500000000000001,0.99,1.27,2020-06-16,MG
1.26,1.1,1.3800000000000001,2020-06-17,MG
1.29,1.1500000000000001,1.42,2020-06-18,MG
1.3,1.1500000000000001,1.42,2020-06-19,MG
1.25,1.09,1.36,2020-06-20,MG
1.2,1.06,1.32,2020-06-21,MG
1.19,1.05,1.31,2020-06-22,MG
1.42,1.28,1.54,2020-06-23,MG
1.62,1.48,1.73,2020-06-24,MG
1.77,1.6400000000000001,1.8800000000000001,2020-06-25,MG
1.74,1.61,1.84,2020-06-26,MG
1.57,1.45,1.67,2020-06-27,MG
1.37,1.25,1.47,2020-06-28,MG
1.24,1.12,1.34,2020-06-29,MG
1.16,1.04,1.26,2020-06-30,MG
1.25,1.12,1.34,2020-07-01,MG
1.32,1.19,1.41,2020-07-02,MG
1.3,1.19,1.4000000000000001,2020-07-03,MG
1.21,1.1,1.31,2020-07-04,MG
1.12,1.0,1.21,2020-07-05,MG
1.07,0.9500000000000001,1.16,2020-07-06,MG
1.1,0.98,1.19,2020-07-07,MG
1.19,1.08,1.29,2020-07-08,MG
1.26,1.1400000000000001,1.35,2020-07-09,MG
1.25,1.1300000000000001,1.34,2020-07-10,MG
1.16,1.06,1.26,2020-07-11,MG
1.05,0.9500000000000001,1.1500000000000001,2020-07-12,MG
0.99,0.88,1.08,2020-07-13,MG
0.99,0.87,1.08,2020-07-14,MG
1.05,0.93,1.1400000000000001,2020-07-15,MG
1.12,1.0,1.21,2020-07-16,MG
1.1300000000000001,1.02,1.22,2020-07-17,MG
1.05,0.9400000000000001,1.1400000000000001,2020-07-18,MG
0.96,0.84,1.05,2020-07-19,MG
0.9500000000000001,0.8300000000000001,1.04,2020-07-20,MG
1.03,0.91,1.12,2020-07-21,MG
1.1400000000000001,1.02,1.23,2020-07-22,MG
1.25,1.1400000000000001,1.34,2020-07-23,MG
1.24,1.1300000000000001,1.33,2020-07-24,MG
1.16,1.04,1.24,2020-07-25,MG
1.03,0.91,1.11,2020-07-26,MG
0.98,0.86,1.06,2020-07-27,MG
1.01,0.89,1.09,2020-07-28,MG
1.08,0.97,1.17,2020-07-29,MG
1.1400000000000001,1.03,1.23,2020-07-30,MG
1.11,1.0,1.2,2020-07-31,MG
1.01,0.89,1.09,2020-08-01,MG
0.93,0.81,1.01,2020-08-02,MG
0.89,0.77,0.97,2020-08-03,MG
0.96,0.85,1.05,2020-08-04,MG
1.08,0.97,1.17,2020-08-05,MG
1.18,1.07,1.27,2020-08-06,MG
1.18,1.07,1.27,2020-08-07,MG
1.08,0.97,1.16,2020-08-08,MG
0.96,0.86,1.05,2020-08-09,MG
0.92,0.81,1.01,2020-08-10,MG
0.9500000000000001,0.84,1.04,2020-08-11,MG
1.05,0.93,1.1300000000000001,2020-08-12,MG
1.12,1.01,1.21,2020-08-13,MG
1.11,1.01,1.2,2020-08-14,MG
1.02,0.92,1.11,2020-08-15,MG
0.91,0.81,1.0,2020-08-16,MG
0.87,0.75,0.9500000000000001,2020-08-17,MG
0.92,0.81,1.01,2020-08-18,MG
1.01,0.9,1.1,2020-08-19,MG
1.08,0.97,1.17,2020-08-20,MG
1.08,0.96,1.16,2020-08-21,MG
1.02,0.9,1.1,2020-08-22,MG
0.93,0.8200000000000001,1.02,2020-08-23,MG
0.87,0.75,0.9500000000000001,2020-08-24,MG
0.8300000000000001,0.72,0.92,2020-08-25,MG
3.0,0.65,7.86,2020-05-14,MS
2.37,0.8300000000000001,4.14,2020-05-15,MS
2.25,0.93,3.5700000000000003,2020-05-16,MS
2.1,0.98,3.2,2020-05-17,MS
1.96,1.01,2.94,2020-05-18,MS
1.84,0.9500000000000001,2.68,2020-05-19,MS
1.77,0.9500000000000001,2.5300000000000002,2020-05-20,MS
1.86,1.12,2.58,2020-05-21,MS
1.92,1.21,2.56,2020-05-22,MS
1.95,1.3,2.54,2020-05-23,MS
1.9100000000000001,1.31,2.45,2020-05-24,MS
1.81,1.25,2.31,2020-05-25,MS
1.69,1.18,2.17,2020-05-26,MS
1.57,1.08,2.02,2020-05-27,MS
1.47,0.99,1.8900000000000001,2020-05-28,MS
1.42,0.9500000000000001,1.82,2020-05-29,MS
1.42,0.96,1.8,2020-05-30,MS
1.43,1.0,1.81,2020-05-31,MS
1.45,1.04,1.82,2020-06-01,MS
1.46,1.07,1.82,2020-06-02,MS
1.46,1.06,1.79,2020-06-03,MS
1.42,1.06,1.76,2020-06-04,MS
1.3900000000000001,1.03,1.71,2020-06-05,MS
1.36,1.0,1.67,2020-06-06,MS
1.3800000000000001,1.03,1.68,2020-06-07,MS
1.41,1.08,1.71,2020-06-08,MS
1.45,1.1300000000000001,1.74,2020-06-09,MS
1.48,1.17,1.76,2020-06-10,MS
1.48,1.17,1.74,2020-06-11,MS
1.45,1.17,1.72,2020-06-12,MS
1.45,1.1500000000000001,1.69,2020-06-13,MS
1.42,1.1500000000000001,1.67,2020-06-14,MS
1.44,1.17,1.68,2020-06-15,MS
1.46,1.21,1.7,2020-06-16,MS
1.46,1.2,1.68,2020-06-17,MS
1.44,1.18,1.6500000000000001,2020-06-18,MS
1.41,1.16,1.62,2020-06-19,MS
1.3900000000000001,1.16,1.6,2020-06-20,MS
1.3900000000000001,1.17,1.6,2020-06-21,MS
1.3900000000000001,1.1500000000000001,1.58,2020-06-22,MS
1.4000000000000001,1.17,1.59,2020-06-23,MS
1.3900000000000001,1.16,1.57,2020-06-24,MS
1.34,1.12,1.52,2020-06-25,MS
1.28,1.07,1.46,2020-06-26,MS
1.26,1.04,1.43,2020-06-27,MS
1.26,1.06,1.44,2020-06-28,MS
1.28,1.08,1.46,2020-06-29,MS
1.32,1.12,1.49,2020-06-30,MS
1.31,1.11,1.48,2020-07-01,MS
1.27,1.08,1.44,2020-07-02,MS
1.21,1.02,1.3800000000000001,2020-07-03,MS
1.1500000000000001,0.96,1.32,2020-07-04,MS
1.16,0.96,1.32,2020-07-05,MS
1.2,1.02,1.37,2020-07-06,MS
1.26,1.07,1.42,2020-07-07,MS
1.3,1.1,1.45,2020-07-08,MS
1.29,1.11,1.45,2020-07-09,MS
1.24,1.06,1.4000000000000001,2020-07-10,MS
1.21,1.04,1.37,2020-07-11,MS
1.19,1.01,1.34,2020-07-12,MS
1.21,1.02,1.35,2020-07-13,MS
1.2,1.02,1.35,2020-07-14,MS
1.2,1.03,1.35,2020-07-15,MS
1.1400000000000001,0.97,1.29,2020-07-16,MS
1.1,0.93,1.25,2020-07-17,MS
1.1400000000000001,0.97,1.29,2020-07-18,MS
1.22,1.05,1.37,2020-07-19,MS
1.32,1.1400000000000001,1.46,2020-07-20,MS
1.3800000000000001,1.21,1.52,2020-07-21,MS
1.35,1.2,1.5,2020-07-22,MS
1.27,1.1,1.4000000000000001,2020-07-23,MS
1.17,1.0,1.3,2020-07-24,MS
1.1,0.93,1.23,2020-07-25,MS
1.1,0.9400000000000001,1.24,2020-07-26,MS
1.1400000000000001,0.97,1.27,2020-07-27,MS
1.17,1.02,1.31,2020-07-28,MS
1.17,1.01,1.3,2020-07-29,MS
1.1500000000000001,0.99,1.28,2020-07-30,MS
1.11,0.9500000000000001,1.24,2020-07-31,MS
1.08,0.92,1.21,2020-08-01,MS
1.09,0.93,1.22,2020-08-02,MS
1.12,0.96,1.25,2020-08-03,MS
1.1300000000000001,0.97,1.26,2020-08-04,MS
1.1400000000000001,0.98,1.27,2020-08-05,MS
1.11,0.96,1.24,2020-08-06,MS
1.07,0.92,1.2,2020-08-07,MS
1.06,0.91,1.19,2020-08-08,MS
1.07,0.92,1.2,2020-08-09,MS
1.1,0.9500000000000001,1.23,2020-08-10,MS
1.1500000000000001,1.0,1.28,2020-08-11,MS
1.16,1.0,1.28,2020-08-12,MS
1.1300000000000001,0.98,1.26,2020-08-13,MS
1.09,0.93,1.21,2020-08-14,MS
1.05,0.89,1.17,2020-08-15,MS
1.04,0.88,1.16,2020-08-16,MS
1.04,0.89,1.17,2020-08-17,MS
1.06,0.91,1.19,2020-08-18,MS
1.08,0.92,1.2,2020-08-19,MS
1.06,0.9,1.18,2020-08-20,MS
1.05,0.89,1.17,2020-08-21,MS
1.01,0.85,1.1300000000000001,2020-08-22,MS
0.99,0.8300000000000001,1.11,2020-08-23,MS
0.96,0.8,1.08,2020-08-24,MS
0.9,0.74,1.02,2020-08-25,MS
3.0,0.65,7.86,2020-05-06,MT
2.43,0.88,4.28,2020-05-07,MT
2.16,0.86,3.52,2020-05-08,MT
1.9100000000000001,0.8200000000000001,3.0500000000000003,2020-05-09,MT
1.8900000000000001,0.9,2.9,2020-05-10,MT
1.86,0.92,2.74,2020-05-11,MT
1.9000000000000001,1.03,2.7,2020-05-12,MT
1.9100000000000001,1.11,2.64,2020-05-13,MT
1.84,1.12,2.52,2020-05-14,MT
1.71,1.02,2.32,2020-05-15,MT
1.6,0.98,2.19,2020-05-16,MT
1.53,0.93,2.08,2020-05-17,MT
1.53,0.9500000000000001,2.05,2020-05-18,MT
1.55,1.0,2.05,2020-05-19,MT
1.58,1.05,2.05,2020-05-20,MT
1.6,1.11,2.06,2020-05-21,MT
1.6,1.12,2.0300000000000002,2020-05-22,MT
1.61,1.1400000000000001,2.0100000000000002,2020-05-23,MT
1.62,1.17,2.0,2020-05-24,MT
1.6500000000000001,1.22,2.0100000000000002,2020-05-25,MT
1.67,1.26,2.0100000000000002,2020-05-26,MT
1.6600000000000001,1.28,1.99,2020-05-27,MT
1.6,1.23,1.9100000000000001,2020-05-28,MT
1.53,1.19,1.84,2020-05-29,MT
1.46,1.1300000000000001,1.76,2020-05-30,MT
1.43,1.11,1.72,2020-05-31,MT
1.45,1.1500000000000001,1.74,2020-06-01,MT
1.5,1.18,1.76,2020-06-02,MT
1.53,1.22,1.78,2020-06-03,MT
1.54,1.24,1.78,2020-06-04,MT
1.5,1.22,1.74,2020-06-05,MT
1.45,1.19,1.69,2020-06-06,MT
1.41,1.1500000000000001,1.6400000000000001,2020-06-07,MT
1.3900000000000001,1.1300000000000001,1.61,2020-06-08,MT
1.4000000000000001,1.1400000000000001,1.61,2020-06-09,MT
1.41,1.16,1.62,2020-06-10,MT
1.42,1.17,1.62,2020-06-11,MT
1.42,1.19,1.62,2020-06-12,MT
1.42,1.2,1.62,2020-06-13,MT
1.43,1.21,1.62,2020-06-14,MT
1.47,1.26,1.6600000000000001,2020-06-15,MT
1.51,1.3,1.69,2020-06-16,MT
1.54,1.33,1.71,2020-06-17,MT
1.53,1.33,1.7,2020-06-18,MT
1.5,1.3,1.6600000000000001,2020-06-19,MT
1.45,1.26,1.61,2020-06-20,MT
1.4000000000000001,1.22,1.56,2020-06-21,MT
1.4000000000000001,1.21,1.55,2020-06-22,MT
1.42,1.24,1.57,2020-06-23,MT
1.44,1.26,1.58,2020-06-24,MT
1.43,1.24,1.56,2020-06-25,MT
1.3900000000000001,1.22,1.53,2020-06-26,MT
1.34,1.19,1.49,2020-06-27,MT
1.33,1.16,1.46,2020-06-28,MT
1.32,1.1500000000000001,1.45,2020-06-29,MT
1.36,1.2,1.49,2020-06-30,MT
1.37,1.21,1.5,2020-07-01,MT
1.36,1.21,1.49,2020-07-02,MT
1.32,1.17,1.45,2020-07-03,MT
1.29,1.1300000000000001,1.41,2020-07-04,MT
1.28,1.1400000000000001,1.41,2020-07-05,MT
1.32,1.17,1.44,2020-07-06,MT
1.35,1.2,1.47,2020-07-07,MT
1.36,1.22,1.48,2020-07-08,MT
1.29,1.1500000000000001,1.41,2020-07-09,MT
1.18,1.03,1.29,2020-07-10,MT
1.04,0.9,1.16,2020-07-11,MT
0.9400000000000001,0.8,1.06,2020-07-12,MT
0.9,0.76,1.02,2020-07-13,MT
0.9,0.75,1.02,2020-07-14,MT
0.93,0.78,1.05,2020-07-15,MT
1.01,0.87,1.1400000000000001,2020-07-16,MT
1.07,0.92,1.19,2020-07-17,MT
1.16,1.01,1.28,2020-07-18,MT
1.25,1.09,1.36,2020-07-19,MT
1.33,1.19,1.45,2020-07-20,MT
1.3900000000000001,1.24,1.5,2020-07-21,MT
1.37,1.24,1.49,2020-07-22,MT
1.26,1.12,1.37,2020-07-23,MT
1.16,1.02,1.27,2020-07-24,MT
1.08,0.96,1.2,2020-07-25,MT
1.07,0.9500000000000001,1.19,2020-07-26,MT
1.12,0.97,1.22,2020-07-27,MT
1.19,1.06,1.3,2020-07-28,MT
1.23,1.1,1.34,2020-07-29,MT
1.17,1.04,1.28,2020-07-30,MT
1.08,0.9500000000000001,1.19,2020-07-31,MT
1.02,0.89,1.1300000000000001,2020-08-01,MT
1.01,0.88,1.12,2020-08-02,MT
1.06,0.93,1.17,2020-08-03,MT
1.1500000000000001,1.01,1.25,2020-08-04,MT
1.18,1.04,1.28,2020-08-05,MT
1.1400000000000001,1.0,1.24,2020-08-06,MT
1.06,0.92,1.16,2020-08-07,MT
0.98,0.84,1.08,2020-08-08,MT
0.97,0.84,1.08,2020-08-09,MT
1.01,0.87,1.11,2020-08-10,MT
1.07,0.93,1.17,2020-08-11,MT
1.1,0.96,1.2,2020-08-12,MT
1.04,0.91,1.1500000000000001,2020-08-13,MT
0.9500000000000001,0.81,1.05,2020-08-14,MT
0.89,0.75,0.99,2020-08-15,MT
0.89,0.76,1.0,2020-08-16,MT
0.9500000000000001,0.8200000000000001,1.06,2020-08-17,MT
1.02,0.89,1.1300000000000001,2020-08-18,MT
1.04,0.91,1.1500000000000001,2020-08-19,MT
0.98,0.85,1.09,2020-08-20,MT
0.9,0.77,1.01,2020-08-21,MT
0.86,0.74,0.98,2020-08-22,MT
0.87,0.73,0.98,2020-08-23,MT
0.9400000000000001,0.79,1.04,2020-08-24,MT
1.02,0.88,1.1300000000000001,2020-08-25,MT
3.0,0.65,7.86,2020-04-10,PA
2.69,0.99,4.53,2020-04-11,PA
2.81,1.4000000000000001,4.19,2020-04-12,PA
2.85,1.68,3.94,2020-04-13,PA
2.64,1.6500000000000001,3.5300000000000002,2020-04-14,PA
2.33,1.47,3.09,2020-04-15,PA
2.04,1.28,2.72,2020-04-16,PA
1.9100000000000001,1.23,2.54,2020-04-17,PA
1.8900000000000001,1.25,2.46,2020-04-18,PA
1.98,1.3800000000000001,2.5,2020-04-19,PA
2.0,1.46,2.49,2020-04-20,PA
2.07,1.57,2.52,2020-04-21,PA
2.05,1.59,2.46,2020-04-22,PA
2.04,1.6,2.41,2020-04-23,PA
1.96,1.56,2.31,2020-04-24,PA
1.87,1.5,2.2,2020-04-25,PA
1.77,1.42,2.08,2020-04-26,PA
1.73,1.3900000000000001,2.02,2020-04-27,PA
1.7,1.37,1.97,2020-04-28,PA
1.73,1.42,1.99,2020-04-29,PA
1.72,1.43,1.97,2020-04-30,PA
1.7,1.43,1.94,2020-05-01,PA
1.6600000000000001,1.4000000000000001,1.8900000000000001,2020-05-02,PA
1.6600000000000001,1.41,1.8800000000000001,2020-05-03,PA
1.6600000000000001,1.42,1.87,2020-05-04,PA
1.69,1.46,1.8900000000000001,2020-05-05,PA
1.69,1.47,1.8800000000000001,2020-05-06,PA
1.6300000000000001,1.41,1.81,2020-05-07,PA
1.57,1.37,1.75,2020-05-08,PA
1.55,1.35,1.72,2020-05-09,PA
1.58,1.3900000000000001,1.75,2020-05-10,PA
1.67,1.47,1.82,2020-05-11,PA
1.74,1.56,1.8900000000000001,2020-05-12,PA
1.74,1.57,1.8900000000000001,2020-05-13,PA
1.68,1.51,1.82,2020-05-14,PA
1.59,1.42,1.72,2020-05-15,PA
1.53,1.37,1.6600000000000001,2020-05-16,PA
1.52,1.37,1.6500000000000001,2020-05-17,PA
1.56,1.4000000000000001,1.68,2020-05-18,PA
1.61,1.46,1.73,2020-05-19,PA
1.62,1.48,1.74,2020-05-20,PA
1.56,1.42,1.67,2020-05-21,PA
1.49,1.35,1.6,2020-05-22,PA
1.44,1.31,1.55,2020-05-23,PA
1.42,1.28,1.52,2020-05-24,PA
1.47,1.35,1.58,2020-05-25,PA
1.5,1.37,1.6,2020-05-26,PA
1.46,1.34,1.56,2020-05-27,PA
1.33,1.21,1.43,2020-05-28,PA
1.16,1.04,1.26,2020-05-29,PA
1.08,0.96,1.18,2020-05-30,PA
1.1,0.98,1.2,2020-05-31,PA
1.2,1.08,1.3,2020-06-01,PA
1.3900000000000001,1.27,1.49,2020-06-02,PA
1.44,1.32,1.54,2020-06-03,PA
1.35,1.24,1.45,2020-06-04,PA
1.2,1.08,1.29,2020-06-05,PA
1.06,0.9500000000000001,1.16,2020-06-06,PA
1.04,0.92,1.1300000000000001,2020-06-07,PA
1.06,0.9500000000000001,1.16,2020-06-08,PA
1.07,0.9500000000000001,1.16,2020-06-09,PA
1.1,0.98,1.19,2020-06-10,PA
1.01,0.89,1.1,2020-06-11,PA
0.89,0.78,0.99,2020-06-12,PA
0.87,0.74,0.96,2020-06-13,PA
0.91,0.78,1.0,2020-06-14,PA
1.03,0.91,1.1300000000000001,2020-06-15,PA
1.16,1.04,1.26,2020-06-16,PA
1.21,1.1,1.31,2020-06-17,PA
1.2,1.08,1.29,2020-06-18,PA
1.1300000000000001,1.01,1.22,2020-06-19,PA
1.06,0.9400000000000001,1.1500000000000001,2020-06-20,PA
1.03,0.91,1.12,2020-06-21,PA
1.03,0.91,1.12,2020-06-22,PA
1.07,0.9500000000000001,1.16,2020-06-23,PA
1.07,0.9500000000000001,1.16,2020-06-24,PA
1.0,0.88,1.09,2020-06-25,PA
0.91,0.79,1.0,2020-06-26,PA
0.84,0.72,0.93,2020-06-27,PA
0.8300000000000001,0.72,0.93,2020-06-28,PA
0.89,0.76,0.98,2020-06-29,PA
0.9500000000000001,0.8300000000000001,1.05,2020-06-30,PA
1.0,0.88,1.1,2020-07-01,PA
0.97,0.84,1.06,2020-07-02,PA
0.89,0.76,0.98,2020-07-03,PA
0.8300000000000001,0.71,0.93,2020-07-04,PA
0.8300000000000001,0.71,0.93,2020-07-05,PA
0.88,0.76,0.98,2020-07-06,PA
0.96,0.84,1.06,2020-07-07,PA
0.99,0.87,1.09,2020-07-08,PA
0.96,0.84,1.06,2020-07-09,PA
0.9,0.78,1.0,2020-07-10,PA
0.85,0.74,0.96,2020-07-11,PA
0.88,0.75,0.98,2020-07-12,PA
0.9500000000000001,0.8200000000000001,1.05,2020-07-13,PA
1.02,0.89,1.12,2020-07-14,PA
1.04,0.93,1.1500000000000001,2020-07-15,PA
0.98,0.87,1.09,2020-07-16,PA
0.9,0.78,1.0,2020-07-17,PA
0.84,0.71,0.9400000000000001,2020-07-18,PA
0.86,0.73,0.96,2020-07-19,PA
0.93,0.8,1.03,2020-07-20,PA
1.0,0.87,1.1,2020-07-21,PA
1.02,0.89,1.12,2020-07-22,PA
0.9500000000000001,0.8200000000000001,1.05,2020-07-23,PA
0.85,0.72,0.9500000000000001,2020-07-24,PA
0.78,0.65,0.88,2020-07-25,PA
0.76,0.64,0.87,2020-07-26,PA
0.8,0.66,0.9,2020-07-27,PA
0.86,0.73,0.97,2020-07-28,PA
0.88,0.75,0.99,2020-07-29,PA
0.84,0.71,0.9500000000000001,2020-07-30,PA
0.78,0.65,0.89,2020-07-31,PA
0.79,0.65,0.9,2020-08-01,PA
0.89,0.75,1.0,2020-08-02,PA
1.04,0.9,1.1500000000000001,2020-08-03,PA
1.2,1.08,1.32,2020-08-04,PA
1.26,1.12,1.36,2020-08-05,PA
1.19,1.05,1.29,2020-08-06,PA
1.05,0.93,1.16,2020-08-07,PA
0.96,0.8300000000000001,1.06,2020-08-08,PA
0.93,0.81,1.04,2020-08-09,PA
0.99,0.85,1.09,2020-08-10,PA
1.05,0.93,1.16,2020-08-11,PA
1.09,0.97,1.2,2020-08-12,PA
1.04,0.92,1.1500000000000001,2020-08-13,PA
0.96,0.84,1.07,2020-08-14,PA
0.9,0.78,1.01,2020-08-15,PA
0.93,0.79,1.03,2020-08-16,PA
1.02,0.89,1.1300000000000001,2020-08-17,PA
1.1400000000000001,1.02,1.25,2020-08-18,PA
1.18,1.06,1.29,2020-08-19,PA
1.12,0.99,1.22,2020-08-20,PA
1.02,0.89,1.12,2020-08-21,PA
0.93,0.8,1.03,2020-08-22,PA
0.9,0.78,1.01,2020-08-23,PA
0.92,0.8,1.03,2020-08-24,PA
0.98,0.86,1.09,2020-08-25,PA
3.0,0.65,7.86,2020-04-20,PB
2.7800000000000002,1.09,4.63,2020-04-21,PB
2.52,1.19,3.88,2020-04-22,PB
2.35,1.2,3.43,2020-04-23,PB
2.23,1.22,3.14,2020-04-24,PB
2.1,1.21,2.9,2020-04-25,PB
2.07,1.26,2.7800000000000002,2020-04-26,PB
2.06,1.35,2.72,2020-04-27,PB
2.04,1.3800000000000001,2.63,2020-04-28,PB
2.02,1.43,2.57,2020-04-29,PB
1.93,1.3800000000000001,2.43,2020-04-30,PB
1.83,1.31,2.29,2020-05-01,PB
1.75,1.26,2.18,2020-05-02,PB
1.69,1.23,2.1,2020-05-03,PB
1.69,1.26,2.08,2020-05-04,PB
1.71,1.29,2.07,2020-05-05,PB
1.69,1.29,2.0300000000000002,2020-05-06,PB
1.67,1.3,2.0,2020-05-07,PB
1.62,1.26,1.93,2020-05-08,PB
1.59,1.25,1.8900000000000001,2020-05-09,PB
1.58,1.24,1.86,2020-05-10,PB
1.59,1.28,1.87,2020-05-11,PB
1.6400000000000001,1.32,1.8900000000000001,2020-05-12,PB
1.67,1.3800000000000001,1.92,2020-05-13,PB
1.6600000000000001,1.37,1.8900000000000001,2020-05-14,PB
1.6500000000000001,1.37,1.87,2020-05-15,PB
1.6300000000000001,1.37,1.85,2020-05-16,PB
1.6300000000000001,1.3800000000000001,1.84,2020-05-17,PB
1.6300000000000001,1.3900000000000001,1.83,2020-05-18,PB
1.6300000000000001,1.4000000000000001,1.82,2020-05-19,PB
1.62,1.4000000000000001,1.81,2020-05-20,PB
1.59,1.3800000000000001,1.77,2020-05-21,PB
1.51,1.3,1.68,2020-05-22,PB
1.46,1.26,1.6300000000000001,2020-05-23,PB
1.47,1.28,1.6400000000000001,2020-05-24,PB
1.53,1.34,1.69,2020-05-25,PB
1.6,1.41,1.75,2020-05-26,PB
1.6400000000000001,1.46,1.79,2020-05-27,PB
1.59,1.41,1.73,2020-05-28,PB
1.49,1.32,1.6300000000000001,2020-05-29,PB
1.3800000000000001,1.22,1.52,2020-05-30,PB
1.32,1.16,1.46,2020-05-31,PB
1.36,1.19,1.49,2020-06-01,PB
1.42,1.26,1.55,2020-06-02,PB
1.47,1.33,1.61,2020-06-03,PB
1.46,1.31,1.59,2020-06-04,PB
1.3800000000000001,1.24,1.51,2020-06-05,PB
1.3,1.1500000000000001,1.42,2020-06-06,PB
1.26,1.11,1.3800000000000001,2020-06-07,PB
1.26,1.11,1.3800000000000001,2020-06-08,PB
1.3,1.17,1.43,2020-06-09,PB
1.31,1.17,1.43,2020-06-10,PB
1.27,1.1300000000000001,1.3900000000000001,2020-06-11,PB
1.19,1.04,1.3,2020-06-12,PB
1.1,0.9500000000000001,1.21,2020-06-13,PB
1.07,0.92,1.18,2020-06-14,PB
1.12,0.97,1.23,2020-06-15,PB
1.2,1.06,1.32,2020-06-16,PB
1.28,1.1500000000000001,1.4000000000000001,2020-06-17,PB
1.28,1.1400000000000001,1.3900000000000001,2020-06-18,PB
1.19,1.05,1.3,2020-06-19,PB
1.1,0.9500000000000001,1.2,2020-06-20,PB
1.0,0.86,1.11,2020-06-21,PB
