epi_week,date,country,state,city,newDeaths,deaths,newCases,totalCases,deathsMS,totalCasesMS,deaths_per_100k_inhabitants,totalCases_per_100k_inhabitants,deaths_by_totalCases,recovered,suspects,tests,tests_per_100k_inhabitants,day,totalCasesPred
27,2020-07-02,Brazil,SC,TOTAL,15,362,1296,28575,362,28575,5.05249,398.82547999999997,0.01267,22864.0,5933.0,103101.0,1438.9958199999999,112,32210.181673888314
27,2020-07-03,Brazil,SC,TOTAL,14,376,1686,30261,376,30261,5.24789,422.35722999999996,0.01243,22864.0,5840.0,103101.0,1438.9958199999999,113,33416.50562788033
27,2020-07-04,Brazil,SC,TOTAL,7,383,1670,31931,383,31931,5.3455900000000005,445.66565999999995,0.01199,22864.0,5741.0,103101.0,1438.9958199999999,114,34647.33588885646
28,2020-07-05,Brazil,SC,TOTAL,10,393,1038,32969,393,32969,5.48516,460.15317999999996,0.01192,26887.0,4804.0,143943.0,2009.03362,115,35903.11815935361
28,2020-07-06,Brazil,SC,TOTAL,13,406,853,33822,406,33822,5.6666,472.05863,0.012,28115.0,4326.0,143943.0,2009.03362,116,37184.30405949525
28,2020-07-07,Brazil,SC,TOTAL,14,420,1521,35343,419,35342,5.862,493.28745,0.01188,28115.0,4220.0,143943.0,2009.03362,117,38491.351044667994
28,2020-07-08,Brazil,SC,TOTAL,12,432,1467,36810,432,36810,6.02949,513.76258,0.01174,28115.0,3899.0,143943.0,2009.03362,118,39824.72226823408
28,2020-07-09,Brazil,SC,TOTAL,15,447,1598,38408,447,38408,6.23884,536.06611,0.011640000000000001,31616.0,3958.0,143943.0,2009.03362,119,41184.88678469333
28,2020-07-10,Brazil,SC,TOTAL,12,459,1698,40106,459,40106,6.4063300000000005,559.76534,0.01144,31616.0,4296.0,143943.0,2009.03362,120,42572.31946300932
28,2020-07-11,Brazil,SC,TOTAL,26,485,1920,42026,485,42026,6.76922,586.56306,0.01154,33758.0,4296.0,175785.0,2453.4571,121,43987.500759487746
29,2020-07-12,Brazil,SC,TOTAL,12,497,1005,43031,497,43031,6.9367,600.59,0.01155,33758.0,3690.0,175785.0,2453.4571,122,45430.91672971227
29,2020-07-13,Brazil,SC,TOTAL,20,517,784,43815,517,43815,7.21585,611.5324,0.0118,35636.0,3396.0,175785.0,2453.4571,123,46903.05914643705
29,2020-07-14,Brazil,SC,TOTAL,17,534,2235,46050,534,46050,7.453119999999999,642.72662,0.0116,37027.0,3396.0,175785.0,2453.4571,124,48404.425364545474
29,2020-07-15,Brazil,SC,TOTAL,35,569,1926,47976,569,47976,7.9416199999999995,669.6080900000001,0.011859999999999999,37027.0,3170.0,189709.0,2647.79642,125,49935.51797615534
29,2020-07-16,Brazil,SC,TOTAL,19,588,1805,49781,588,49781,8.2068,694.80074,0.01181,37027.0,3616.0,189709.0,2647.79642,126,51496.84501624505
29,2020-07-17,Brazil,SC,TOTAL,58,646,1768,51549,646,51549,9.01632,719.47698,0.01253,37027.0,4221.0,189709.0,2647.79642,127,53088.91991242067
29,2020-07-18,Brazil,SC,TOTAL,16,662,982,52531,662,52531,9.23963,733.18289,0.0126,42581.0,5071.0,189709.0,2647.79642,128,54712.26128038543
30,2020-07-19,Brazil,SC,TOTAL,23,685,805,53336,685,53336,9.56065,744.4184,0.01284,42569.0,5139.0,189709.0,2647.79642,129,56367.39256072192
30,2020-07-20,Brazil,SC,TOTAL,9,694,1078,54414,694,54414,9.68626,759.4642,0.01275,45061.0,5139.0,212448.0,2965.16799,130,58054.84233228675
30,2020-07-21,Brazil,SC,TOTAL,44,738,2061,56475,738,56475,10.30037,788.22988,0.013069999999999998,45061.0,5203.0,212448.0,2965.16799,131,59775.144116253534
30,2020-07-22,Brazil,SC,TOTAL,27,765,3081,59556,765,59556,10.67722,831.23185,0.01285,48878.0,6686.0,212448.0,2965.16799,132,61528.83600628042
30,2020-07-23,Brazil,SC,TOTAL,47,812,2726,62282,812,62282,11.3332,869.27904,0.013040000000000001,51332.0,8172.0,212448.0,2965.16799,133,63316.46051948154
30,2020-07-24,Brazil,SC,TOTAL,32,844,2735,65017,844,65017,11.77983,907.4518300000001,0.012980000000000002,54355.0,10089.0,257236.0,3590.28069,134,65138.5647614695
30,2020-07-25,Brazil,SC,TOTAL,36,880,2316,67333,880,67333,12.28229,939.77659,0.013069999999999998,56117.0,11000.0,257236.0,3590.28069,135,66995.70019510039
31,2020-07-26,Brazil,SC,TOTAL,27,907,1397,68730,907,68730,12.659130000000001,959.2747199999999,0.0132,57424.0,11000.0,257236.0,3590.28069,136,68888.42208028316
31,2020-07-27,Brazil,SC,TOTAL,17,924,1408,70138,924,70138,12.8964,978.9263800000001,0.01317,59618.0,11000.0,257236.0,3590.28069,137,70817.28958501185
31,2020-07-28,Brazil,SC,TOTAL,36,960,3633,73771,960,73771,13.39886,1029.6327,0.013009999999999999,62191.0,9664.0,282607.0,3944.38747,138,72782.86567877242
31,2020-07-29,Brazil,SC,TOTAL,42,1002,3230,77001,1002,77001,13.98506,1074.7142800000001,0.013009999999999999,64836.0,9532.0,282607.0,3944.38747,139,74785.71685177949
31,2020-07-30,Brazil,SC,TOTAL,41,1043,3903,80904,1043,80904,14.5573,1129.18903,0.01289,64836.0,9532.0,282607.0,3944.38747,140,76826.412773891
31,2020-07-31,Brazil,SC,TOTAL,59,1102,3169,84073,1102,84073,15.38078,1173.41923,0.01311,70601.0,9573.0,282607.0,3944.38747,141,78905.52607888146
31,2020-08-01,Brazil,SC,TOTAL,52,1154,2849,86922,1154,86922,16.10655,1213.18314,0.013280000000000002,72527.0,9209.0,282607.0,3944.38747,142,81023.63217863489
32,2020-08-02,Brazil,SC,TOTAL,21,1175,1060,87982,1175,87982,16.39965,1227.9777199999999,0.013359999999999999,74062.0,8681.0,328007.0,4578.04195,143,83181.30893630859
32,2020-08-03,Brazil,SC,TOTAL,21,1196,907,88889,1196,88889,16.69275,1240.63685,0.01345,74062.0,8681.0,328007.0,4578.04195,144,85379.13651336131
32,2020-08-04,Brazil,SC,TOTAL,39,1235,3268,92157,1235,92157,17.23708,1286.2488,0.0134,79860.0,8447.0,328007.0,4578.04195,145,87617.69716249792
32,2020-08-05,Brazil,SC,TOTAL,71,1306,3253,95410,1306,95410,18.22803,1331.6514,0.01369,82803.0,8446.0,328007.0,4578.04195,146,89897.57469422364
32,2020-08-06,Brazil,SC,TOTAL,51,1357,3224,98634,1357,98634,18.93985,1376.64925,0.01376,85913.0,7586.0,362840.0,5064.21125,147,92219.35425806257
32,2020-08-07,Brazil,SC,TOTAL,43,1400,2948,101582,1400,101582,19.540010000000002,1417.7949199999998,0.01378,88670.0,7586.0,362840.0,5064.21125,148,94583.62202671342
32,2020-08-08,Brazil,SC,TOTAL,19,1419,3167,104749,1419,104749,19.80519,1461.9972,0.01355,88670.0,6914.0,362840.0,5064.21125,149,96990.96488095222
33,2020-08-09,Brazil,SC,TOTAL,26,1445,1186,105935,1445,105935,20.16808,1478.5503800000001,0.013640000000000001,88670.0,6592.0,345763.0,4825.86505,150,99441.97002361387
33,2020-08-10,Brazil,SC,TOTAL,96,1541,993,106928,1541,106928,21.50796,1492.4098199999999,0.01441,94560.0,6592.0,345763.0,4825.86505,151,101937.22462747419
33,2020-08-11,Brazil,SC,TOTAL,78,1619,2594,109522,1619,109522,22.59662,1528.61466,0.014780000000000001,97228.0,3688.0,345763.0,4825.86505,152,104477.315446044
33,2020-08-12,Brazil,SC,TOTAL,18,1637,2879,112401,1637,112401,22.84785,1568.79729,0.01456,99781.0,3688.0,365936.0,5107.4225799999995,153,107062.82835529595
33,2020-08-13,Brazil,SC,TOTAL,59,1696,2631,115032,1696,115032,23.67132,1605.51854,0.014740000000000001,99781.0,3688.0,365936.0,5107.4225799999995,154,109694.3480140554
33,2020-08-14,Brazil,SC,TOTAL,46,1742,3151,118183,1742,118183,24.31335,1649.49751,0.014740000000000001,104859.0,3254.0,365936.0,5107.4225799999995,155,112372.45742287842
33,2020-08-15,Brazil,SC,TOTAL,25,1767,1818,120001,1767,120001,24.66228,1674.87161,0.014719999999999999,106856.0,4279.0,365936.0,5107.4225799999995,156,115097.73747457468
34,2020-08-16,Brazil,SC,TOTAL,30,1797,879,120880,1797,120880,25.08099,1687.1399399999998,0.01487,108039.0,3323.0,389646.0,5438.34654,157,117870.76645145331
34,2020-08-17,Brazil,SC,TOTAL,42,1839,786,121666,1839,121666,25.667189999999998,1698.1102600000002,0.015119999999999998,110019.0,3328.0,389646.0,5438.34654,158,120692.11959005693
34,2020-08-18,Brazil,SC,TOTAL,44,1883,2647,124313,1883,124313,26.281309999999998,1735.05483,0.01515,112349.0,1804.0,389646.0,5438.34654,159,123562.36859215064
34,2020-08-19,Brazil,SC,TOTAL,35,1918,2537,126850,1918,126850,26.769809999999996,1770.4641100000001,0.015119999999999998,115101.0,1804.0,389646.0,5438.34654,160,126482.0811127297
34,2020-08-20,Brazil,SC,TOTAL,42,1960,2222,129072,1960,129072,27.356009999999998,1801.47689,0.01519,117156.0,1804.0,416819.0,5817.60409,161,129451.82020768114
34,2020-08-21,Brazil,SC,TOTAL,35,1995,1277,130349,1995,130349,27.844509999999996,1819.30017,0.015309999999999999,118958.0,2911.0,416819.0,5817.60409,162,132472.1438119418
34,2020-08-22,Brazil,SC,TOTAL,32,2027,1659,132008,2027,132008,28.291140000000002,1842.45507,0.015359999999999999,120423.0,2952.0,416819.0,5817.60409,163,135543.6041966118
35,2020-08-23,Brazil,SC,TOTAL,15,2042,484,132492,2042,132492,28.500490000000003,1849.21033,0.01541,121479.0,3229.0,416819.0,5817.60409,164,138666.74739135013
35,2020-08-24,Brazil,SC,TOTAL,24,2066,1041,133533,2066,133533,28.83547,1863.73972,0.01547,123449.0,2360.0,434054.0,6058.15552,165,141842.11259556963
35,2020-08-25,Brazil,SC,TOTAL,50,2116,2157,135690,2116,135690,29.53332,1893.8452899999997,0.015590000000000001,125392.0,1980.0,434054.0,6058.15552,166,145070.23157811296
35,2020-08-26,Brazil,SC,TOTAL,26,2142,1870,137560,2142,137560,29.896209999999996,1919.94515,0.015569999999999999,127269.0,2641.0,434054.0,6058.15552,167,148351.62806447136
35,2020-08-27,Brazil,SC,TOTAL,28,2170,2078,139638,2170,139638,30.28701,1948.94811,0.01554,129396.0,2510.0,434054.0,6058.15552,168,151686.81710306785
35,2020-08-28,Brazil,SC,TOTAL,23,2193,2054,141692,2193,141692,30.60802,1977.6160899999998,0.01548,129396.0,2247.0,434054.0,6058.15552,169,155076.30441791913
35,2020-08-29,Brazil,SC,TOTAL,25,2218,4712,146404,2218,146404,30.95695,2043.38216,0.01515,131550.0,2441.0,460063.0,6421.1669600000005,170,158520.58577773414
36,2020-08-30,Brazil,SC,TOTAL,17,2235,460,146864,2235,146864,31.19422,2049.80245,0.01522,136862.0,2942.0,460063.0,6421.1669600000005,171,162020.14631970957
36,2020-08-31,Brazil,SC,TOTAL,25,2260,30913,177777,2260,177777,31.54315,2481.25974,0.012709999999999999,167048.0,2522.0,460063.0,6421.1669600000005,172,165575.45982480867
36,2020-09-01,Brazil,SC,TOTAL,41,2301,2697,180474,2301,180474,32.1154,2518.90216,0.01275,169414.0,2709.0,498420.0,6956.52125,173,169186.98803008773
36,2020-09-02,Brazil,SC,TOTAL,24,2325,2048,182522,2325,182522,32.45037,2547.4864,0.012740000000000001,171265.0,2027.0,498420.0,6956.52125,174,172855.1799085919
36,2020-09-03,Brazil,SC,TOTAL,27,2352,1682,184204,2352,184204,32.82721,2570.96232,0.01277,173163.0,2505.0,498420.0,6956.52125,175,176580.47104987197
36,2020-09-04,Brazil,SC,TOTAL,24,2376,2392,186596,2376,186596,33.16218,2604.34782,0.01273,175385.0,2215.0,498420.0,6956.52125,176,180363.28293178082
36,2020-09-05,Brazil,SC,TOTAL,24,2400,1765,188361,2400,188361,33.49715,2628.98218,0.012740000000000001,175385.0,2143.0,498420.0,6956.52125,177,183876.6625480013
37,2020-09-06,Brazil,SC,TOTAL,5,2405,667,189028,2405,189028,33.56694,2638.2916,0.01272,175385.0,2242.0,498420.0,6956.52125,178,186219.60081240127
37,2020-09-07,Brazil,SC,TOTAL,17,2422,449,189477,2422,189477,33.80421,2644.55836,0.01278,179189.0,2202.0,527733.0,7365.647109999999,179,188419.02765831831
37,2020-09-08,Brazil,SC,TOTAL,20,2442,920,190397,2442,190397,34.08335,2657.3989300000003,0.012830000000000001,180529.0,2202.0,527733.0,7365.647109999999,180,190483.6836058214
37,2020-09-09,Brazil,SC,TOTAL,18,2460,2585,192982,2460,192982,34.334579999999995,2693.47816,0.01275,182300.0,663.0,527733.0,7365.647109999999,181,192421.7847810748
37,2020-09-10,Brazil,SC,TOTAL,23,2483,1194,194176,2483,194176,34.6556,2710.14299,0.012790000000000001,183690.0,259.0,527733.0,7365.647109999999,182,194241.04968928205
37,2020-09-11,Brazil,SC,TOTAL,14,2497,1525,195701,2497,195701,34.851,2731.42764,0.012759999999999999,185484.0,621.0,544598.0,7601.034390000001,183,195948.7329990486
37,2020-09-12,Brazil,SC,TOTAL,18,2515,1363,197064,2515,197064,35.10222,2750.45123,0.012759999999999999,185484.0,701.0,544598.0,7601.034390000001,184,197551.64920991493
38,2020-09-13,Brazil,SC,TOTAL,14,2529,681,197745,2529,197745,35.29762,2759.95605,0.012790000000000001,185484.0,1130.0,544598.0,7601.034390000001,185,199056.20018541144
38,2020-09-14,Brazil,SC,TOTAL,14,2543,895,198640,2543,198640,35.49303,2772.4477,0.0128,185484.0,644.0,544598.0,7601.034390000001,186,200468.39971057104
38,2020-09-15,Brazil,SC,TOTAL,26,2569,1601,200241,2569,200241,35.855909999999994,2794.7930899999997,0.012830000000000001,188493.0,644.0,544598.0,7601.034390000001,187,201793.89663968774
38,2020-09-16,Brazil,SC,TOTAL,24,2593,1441,201682,2593,201682,36.19088,2814.90534,0.01286,191751.0,1202.0,573719.0,8007.48047,188,203037.9963950168
38,2020-09-17,Brazil,SC,TOTAL,16,2609,1252,202934,2609,202934,36.4142,2832.3796899999998,0.01286,191751.0,1434.0,573719.0,8007.48047,189,204205.68225387976
38,2020-09-18,Brazil,SC,TOTAL,18,2627,1232,204166,2627,204166,36.66543,2849.57489,0.01287,194520.0,1346.0,573719.0,8007.48047,190,205301.63495307526
38,2020-09-19,Brazil,SC,TOTAL,8,2635,1084,205250,2635,205250,36.77708,2864.70444,0.01284,194520.0,1126.0,573719.0,8007.48047,191,206330.24873569657
39,2020-09-20,Brazil,SC,TOTAL,4,2639,370,205620,2639,205620,36.83291,2869.86859,0.012830000000000001,195236.0,1423.0,573719.0,8007.48047,192,207295.6502294359
39,2020-09-21,Brazil,SC,TOTAL,17,2656,712,206332,2656,206332,37.07018,2879.80607,0.01287,196530.0,1048.0,597057.0,8333.212370000001,193,208201.71512854836
39,2020-09-22,Brazil,SC,TOTAL,15,2671,1360,207692,2671,207692,37.279540000000004,2898.78779,0.01286,196530.0,919.0,597057.0,8333.212370000001,194,209052.08206255344
39,2020-09-23,Brazil,SC,TOTAL,15,2686,1208,208900,2686,208900,37.4889,2915.6480300000003,0.01286,196530.0,833.0,597057.0,8333.212370000001,195,209850.16797990413
39,2020-09-24,Brazil,SC,TOTAL,18,2704,1148,210048,2704,210048,37.74013,2931.67083,0.01287,200789.0,996.0,616505.0,8604.65097,196,210599.1808217233
39,2020-09-25,Brazil,SC,TOTAL,19,2723,1057,211105,2723,211105,38.005309999999994,2946.42354,0.0129,200789.0,1167.0,616505.0,8604.65097,197,211302.13247566135
39,2020-09-26,Brazil,SC,TOTAL,13,2736,986,212091,2736,212091,38.18675,2960.18528,0.0129,202572.0,1389.0,616505.0,8604.65097,198,211961.85057873625
40,2020-09-27,Brazil,SC,TOTAL,11,2747,493,212584,2747,212584,38.34028,2967.0661600000003,0.01292,203116.0,1684.0,616505.0,8604.65097,199,212580.9898498389
40,2020-09-28,Brazil,SC,TOTAL,18,2765,482,213066,2765,213066,38.59151,2973.7935,0.012980000000000002,203116.0,1201.0,616505.0,8604.65097,200,213162.04246647685
40,2020-09-29,Brazil,SC,TOTAL,21,2786,1195,214261,2786,214261,38.884609999999995,2990.4722899999997,0.013,205075.0,389.0,639653.0,8927.73101,201,213707.34802043525
40,2020-09-30,Brazil,SC,TOTAL,11,2797,1217,215478,2797,215478,39.038140000000006,3007.4581399999997,0.012980000000000002,205075.0,389.0,639653.0,8927.73101,202,214219.10280325482
40,2020-10-01,Brazil,SC,TOTAL,24,2821,1146,216624,2821,216624,39.37311,3023.45303,0.013019999999999999,205075.0,255.0,639653.0,8927.73101,203,214699.36850737935
40,2020-10-02,Brazil,SC,TOTAL,9,2830,1098,217722,2830,217722,39.49873,3038.7779800000003,0.013,205075.0,224.0,639653.0,8927.73101,204,215150.08028560344
12,2020-03-18,Brazil,TO,TOTAL,0,0,1,1,0,0,0.0,0.06358,0.0,,,,,0,1.2383105591574086
12,2020-03-19,Brazil,TO,TOTAL,0,0,0,1,0,1,0.0,0.06358,0.0,,,,,1,1.4813467862360283
12,2020-03-20,Brazil,TO,TOTAL,0,0,0,1,0,1,0.0,0.06358,0.0,,,,,2,1.753356865064409
12,2020-03-21,Brazil,TO,TOTAL,0,0,1,2,0,2,0.0,0.12716,0.0,,,,,3,2.057786465799266
13,2020-03-22,Brazil,TO,TOTAL,0,0,3,5,0,2,0.0,0.31789,0.0,,,,,4,2.3986547211890086
13,2020-03-23,Brazil,TO,TOTAL,0,0,2,7,0,5,0.0,0.44505,0.0,,,,,5,2.780245503268322
13,2020-03-24,Brazil,TO,TOTAL,0,0,0,7,0,7,0.0,0.44505,0.0,,,,,6,3.2074149568950863
13,2020-03-25,Brazil,TO,TOTAL,0,0,0,7,0,7,0.0,0.44505,0.0,,,,,7,3.685568310799127
13,2020-03-26,Brazil,TO,TOTAL,0,0,1,8,0,7,0.0,0.50863,0.0,,,,,8,4.220822036747233
13,2020-03-27,Brazil,TO,TOTAL,0,0,1,9,0,8,0.0,0.5722,0.0,,,,,9,4.820009412500386
13,2020-03-28,Brazil,TO,TOTAL,0,0,0,9,0,9,0.0,0.5722,0.0,,,,,10,5.490783519657709
14,2020-03-29,Brazil,TO,TOTAL,0,0,1,10,0,9,0.0,0.63578,0.0,,,,,11,6.241685102265529
14,2020-03-30,Brazil,TO,TOTAL,0,0,1,11,0,10,0.0,0.69936,0.0,,,,,12,7.0822790410014935
14,2020-03-31,Brazil,TO,TOTAL,0,0,1,12,0,11,0.0,0.76294,0.0,,,,,13,8.023265206637687
14,2020-04-01,Brazil,TO,TOTAL,0,0,0,12,0,12,0.0,0.76294,0.0,,,,,14,9.076657508188191
14,2020-04-02,Brazil,TO,TOTAL,0,0,0,12,0,12,0.0,0.76294,0.0,,,,,15,10.255861096467124
14,2020-04-03,Brazil,TO,TOTAL,0,0,1,13,0,12,0.0,0.82652,0.0,,,,,16,11.575909256499818
14,2020-04-04,Brazil,TO,TOTAL,0,0,3,16,0,14,0.0,1.01725,0.0,,,,,17,13.053585738981399
15,2020-04-05,Brazil,TO,TOTAL,0,0,1,17,0,17,0.0,1.08083,0.0,,,,,18,14.707756852147892
15,2020-04-06,Brazil,TO,TOTAL,0,0,2,19,0,17,0.0,1.20799,0.0,,,,,19,16.559532809011653
15,2020-04-07,Brazil,TO,TOTAL,0,0,0,19,0,19,0.0,1.20799,0.0,,,,,20,18.63249217241414
15,2020-04-08,Brazil,TO,TOTAL,0,0,4,23,0,23,0.0,1.4623,0.0,,,,,21,20.953045861801737
15,2020-04-09,Brazil,TO,TOTAL,0,0,0,23,0,23,0.0,1.4623,0.0,,,,,22,23.55076698774266
15,2020-04-10,Brazil,TO,TOTAL,0,0,0,23,0,23,0.0,1.4623,0.0,,,,,23,26.45874674649968
15,2020-04-11,Brazil,TO,TOTAL,0,0,2,25,0,23,0.0,1.58946,0.0,,,,,24,29.714055526772718
16,2020-04-12,Brazil,TO,TOTAL,0,0,1,26,0,25,0.0,1.65303,0.0,,,,,25,33.3581666152417
16,2020-04-13,Brazil,TO,TOTAL,0,0,0,26,0,26,0.0,1.65303,0.0,,,,,26,37.43752550039442
16,2020-04-14,Brazil,TO,TOTAL,0,0,1,27,0,26,0.0,1.7166099999999997,0.0,,,,,27,42.0040993329914
16,2020-04-15,Brazil,TO,TOTAL,1,1,2,29,1,26,0.06358,1.8437700000000001,0.034480000000000004,,,,,28,47.11608905176774
16,2020-04-16,Brazil,TO,TOTAL,0,1,2,31,1,29,0.06358,1.97092,0.032260000000000004,,,,,29,52.838615034385185
16,2020-04-17,Brazil,TO,TOTAL,0,1,1,32,1,31,0.06358,2.0345,0.03125,12.0,,,,30,59.24460595119448
16,2020-04-18,Brazil,TO,TOTAL,0,1,1,33,1,33,0.06358,2.09808,0.0303,12.0,,,,31,66.41562057572318
17,2020-04-19,Brazil,TO,TOTAL,0,1,1,34,1,33,0.06358,2.16166,0.029410000000000002,12.0,,,,32,74.44306930420889
17,2020-04-20,Brazil,TO,TOTAL,1,2,1,35,1,34,0.12716,2.2252400000000003,0.057139999999999996,13.0,,,,33,83.42925049348008
17,2020-04-21,Brazil,TO,TOTAL,0,2,2,37,1,37,0.12716,2.35239,0.05405,15.0,,,,34,93.48858770526054
17,2020-04-22,Brazil,TO,TOTAL,0,2,0,37,1,37,0.12716,2.35239,0.05405,15.0,,,,35,104.74925916199143
17,2020-04-23,Brazil,TO,TOTAL,0,2,6,43,2,37,0.12716,2.73386,0.04651,15.0,,,,36,117.35469230684305
17,2020-04-24,Brazil,TO,TOTAL,0,2,7,50,2,43,0.12716,3.1789099999999997,0.04,16.0,,,,37,131.46543154015552
17,2020-04-25,Brazil,TO,TOTAL,0,2,8,58,2,50,0.12716,3.6875400000000003,0.034480000000000004,16.0,,,,38,147.26124479873252
18,2020-04-26,Brazil,TO,TOTAL,0,2,9,67,2,58,0.12716,4.25974,0.02985,16.0,,854.0,54.295790000000004,39,164.94323235874134
18,2020-04-27,Brazil,TO,TOTAL,0,2,12,79,2,67,0.12716,5.02268,0.02532,17.0,,960.0,61.03508000000001,40,184.73661573717953
18,2020-04-28,Brazil,TO,TOTAL,0,2,37,116,2,79,0.12716,7.37507,0.017240000000000002,17.0,,960.0,61.03508000000001,41,206.8933508577428
18,2020-04-29,Brazil,TO,TOTAL,1,3,21,137,3,116,0.19072999999999998,8.71021,0.0219,26.0,,960.0,61.03508000000001,42,231.69559949431735
18,2020-04-30,Brazil,TO,TOTAL,0,3,27,164,3,137,0.19072999999999998,10.42683,0.01829,28.0,,,,43,259.4590923412141
18,2020-05-01,Brazil,TO,TOTAL,1,4,27,191,3,164,0.25431,12.14344,0.02094,31.0,,,,44,290.5372223554599
18,2020-05-02,Brazil,TO,TOTAL,0,4,55,246,4,191,0.25431,15.640239999999999,0.01626,31.0,,,,45,325.3255024098629
19,2020-05-03,Brazil,TO,TOTAL,2,6,21,267,4,246,0.38147,16.975379999999998,0.02247,33.0,,,,46,364.26658577240994
19,2020-05-04,Brazil,TO,TOTAL,1,7,36,303,6,267,0.44505,19.2642,0.0231,39.0,,,,47,407.85590886569213
19,2020-05-05,Brazil,TO,TOTAL,2,9,48,351,7,303,0.5722,22.31595,0.025639999999999996,44.0,,,,48,456.6479208451092
19,2020-05-06,Brazil,TO,TOTAL,0,9,72,423,9,351,0.5722,26.89358,0.02128,52.0,,,,49,511.26305473381933
19,2020-05-07,Brazil,TO,TOTAL,0,9,71,494,9,423,0.5722,31.407629999999997,0.01822,72.0,,,,50,572.3956439334831
19,2020-05-08,Brazil,TO,TOTAL,0,9,79,573,9,494,0.5722,36.43031,0.01571,77.0,,,,51,640.8226777717169
19,2020-05-09,Brazil,TO,TOTAL,2,11,115,688,9,572,0.69936,43.74181,0.01599,77.0,,,,52,717.4134549756624
20,2020-05-10,Brazil,TO,TOTAL,1,12,59,747,11,688,0.76294,47.49292,0.016059999999999998,77.0,,2526.0,160.59855,53,803.1408334634466
20,2020-05-11,Brazil,TO,TOTAL,2,14,81,828,12,747,0.8900899999999999,52.642759999999996,0.016909999999999998,108.0,,2526.0,160.59855,54,899.0931116879135
20,2020-05-12,Brazil,TO,TOTAL,7,21,104,932,14,828,1.33514,59.25489,0.02253,135.0,,2526.0,160.59855,55,1006.4878829912738
20,2020-05-13,Brazil,TO,TOTAL,2,23,97,1029,21,932,1.4623,65.42197,0.02235,154.0,,2526.0,160.59855,56,1126.6872398559162
20,2020-05-14,Brazil,TO,TOTAL,1,24,150,1179,23,1029,1.52588,74.95871,0.02036,154.0,,3051.0,193.97711,57,1261.2147905327538
20,2020-05-15,Brazil,TO,TOTAL,3,27,100,1279,24,1179,1.7166099999999997,81.31653,0.02111,191.0,,3051.0,193.97711,58,1411.7746613049342
20,2020-05-16,Brazil,TO,TOTAL,0,27,0,1279,27,1279,1.7166099999999997,81.31653,0.02111,219.0,,3051.0,193.97711,59,1580.2726869287267
21,2020-05-17,Brazil,TO,TOTAL,5,32,217,1496,31,1382,2.0345,95.113,0.02139,239.0,,3051.0,193.97711,60,1768.84003927656
21,2020-05-18,Brazil,TO,TOTAL,6,38,150,1646,32,1496,2.41597,104.64973,0.02309,269.0,,3051.0,193.97711,61,1979.859562699077
21,2020-05-19,Brazil,TO,TOTAL,4,42,163,1809,38,1646,2.67028,115.01298,0.023219999999999998,300.0,,3051.0,193.97711,62,2188.170291477222
21,2020-05-20,Brazil,TO,TOTAL,5,47,167,1976,42,1809,2.98818,125.63054,0.023790000000000002,362.0,,3051.0,193.97711,63,2315.8645379915915
21,2020-05-21,Brazil,TO,TOTAL,2,49,229,2205,47,1976,3.1153299999999997,140.18995,0.02222,421.0,,3051.0,193.97711,64,2446.521734853
21,2020-05-22,Brazil,TO,TOTAL,2,51,225,2430,49,2205,3.24249,154.49504,0.02099,478.0,,3051.0,193.97711,65,2580.209182066616
21,2020-05-23,Brazil,TO,TOTAL,0,51,0,2430,51,2430,3.24249,154.49504,0.02099,478.0,,3051.0,193.97711,66,2716.9957604141155
22,2020-05-24,Brazil,TO,TOTAL,1,52,161,2591,52,2591,3.3060699999999996,164.73113,0.020069999999999998,656.0,,3051.0,193.97711,67,2856.951863234773
22,2020-05-25,Brazil,TO,TOTAL,6,58,105,2696,58,2696,3.6875400000000003,171.40685,0.021509999999999998,656.0,,3051.0,193.97711,68,3000.1494455783336
22,2020-05-26,Brazil,TO,TOTAL,6,64,162,2858,64,2858,4.06901,181.70651999999998,0.02239,865.0,,3051.0,193.97711,69,3146.6620041246433
22,2020-05-27,Brazil,TO,TOTAL,1,65,165,3023,65,3023,4.13258,192.19692,0.0215,924.0,,3051.0,193.97711,70,3296.564610570882
22,2020-05-28,Brazil,TO,TOTAL,3,68,254,3277,68,3277,4.32332,208.34578,0.02075,924.0,,3051.0,193.97711,71,3449.933968870622
22,2020-05-29,Brazil,TO,TOTAL,2,70,334,3611,70,3611,4.45047,229.58091000000002,0.01939,1229.0,,3051.0,193.97711,72,3606.8484440742345
22,2020-05-30,Brazil,TO,TOTAL,1,71,370,3981,71,3981,4.51405,253.10484,0.017830000000000002,1246.0,,3051.0,193.97711,73,3767.3881023335875
23,2020-05-31,Brazil,TO,TOTAL,2,73,195,4176,73,4176,4.64121,265.50259,0.017480000000000002,1246.0,,3051.0,193.97711,74,3931.634684305997
23,2020-06-01,Brazil,TO,TOTAL,3,76,169,4345,76,4345,4.83194,276.24731,0.017490000000000002,1246.0,,3051.0,193.97711,75,4099.671660104566
23,2020-06-02,Brazil,TO,TOTAL,3,79,138,4483,79,4483,5.02268,285.0211,0.01762,1246.0,,3051.0,193.97711,76,4271.584329454922
23,2020-06-03,Brazil,TO,TOTAL,3,82,215,4698,82,4698,5.21341,298.69042,0.01745,1246.0,,3051.0,193.97711,77,4447.45981938815
