date,state,newCases,mortes,TOTAL,totalCasesPred,residuo_quadratico,res_quad_padronizado,suscetivel,infectado,recuperado
2020-05-02,RS,47,65,1666,1815.8025534555757,22440.805021810604,12.351812792825495,11375423.197446544,1009.7150190691302,806.0875343864452
2020-05-03,RS,24,67,1690,1921.2116841136879,53458.842870687775,27.811111186402503,11375317.788315885,1065.720073980057,855.4916101336314
2020-05-04,RS,78,76,1768,2032.4663452947727,69942.44779357396,34.39567512657066,11375206.533654703,1124.8304283143668,907.6359169804061
2020-05-05,RS,251,83,2019,2149.8905345727653,17132.332040744273,7.9652273164832605,11375089.109465426,1187.218141433149,962.6723931396165
2020-05-06,RS,81,90,2100,2273.826157627152,30215.53307541951,13.282567977386465,11374965.173842372,1253.0647764836276,1020.7613811435244
2020-05-07,RS,82,91,2182,2404.634086107174,49565.936296776556,20.604104582249555,11374834.365913892,1322.5619607943152,1082.0721253128593
2020-05-08,RS,311,95,2493,2542.695144929446,2469.6074295586513,0.9708739801157069,11374696.30485507,1395.9119092048386,1146.7832357246075
2020-05-09,RS,49,97,2542,2688.411210028627,21436.24242204673,7.970607968804652,11374550.588789972,1473.3280056574633,1215.0832043711634
2020-05-10,RS,34,100,2576,2842.2064270152487,70865.86178422491,24.924627741017993,11374396.793572985,1555.0354484862141,1287.1709785290345
2020-05-11,RS,232,105,2808,3004.5284059381906,38623.41434060625,12.850789985646385,11374234.471594062,1641.2718833244646,1363.2565226137262
2020-05-12,RS,109,111,2917,3175.8495207500987,67003.07439255578,21.09104443094157,11374063.15047925,1732.2880911736786,1443.5614295764203
2020-05-13,RS,80,120,2997,3356.6682531576907,129361.25232950471,38.52710946289825,11373882.33174684,1828.348699730655,1528.3195534270355
2020-05-14,RS,104,126,3101,3547.5106541642353,199371.7642821734,56.184631726611094,11373691.489345836,1929.73295704131,1617.7776971229252
2020-05-15,RS,594,132,3695,3748.931863820367,2908.6459351386325,0.7756530093790434,11373490.06813618,2036.7355357204478,1712.196328099919
2020-05-16,RS,39,138,3734,3961.517702269442,51764.30484596645,13.063488603803492,11373277.48229773,2149.6673744744858,1811.850327794956
2020-05-17,RS,1,144,3735,4185.886361416011,203298.5109109696,48.55601355328255,11373053.113638584,2268.856573024872,1917.0297883911387
2020-05-18,RS,15,151,3750,4422.690183510214,452512.0829910059,102.29289670370541,11372816.309816489,2394.649332613298,2028.0408508969167
2020-05-19,RS,48,160,3798,4672.617558165093,764955.8730506703,163.67532506254085,11372566.382441834,2527.4109584672997,2145.2065996977944
2020-05-20,RS,1175,161,4973,4936.394885615709,1339.9343990869966,0.27138489631256274,11372302.605114384,2667.526897610198,2268.867988005512
2020-05-21,RS,500,166,5473,5214.788660915691,66673.09563171187,12.782936573202074,11372024.211339084,2815.403840022676,2399.3848208930162
2020-05-22,RS,445,172,5918,5508.607701059561,167602.05443173787,30.419961551800878,11371730.39229894,2971.470894336965,2537.1368067225953
2020-05-23,RS,418,176,6336,5818.7054449253965,267593.656709832,45.980618648520334,11371420.294555074,3136.1808024980314,2682.524642427365
2020-05-24,RS,134,180,6470,6145.982394299765,104987.40880371325,17.07950374171731,11371093.017605701,3310.0112281312868,2835.9711661684787
2020-05-25,RS,89,197,6559,6491.388729182725,4571.283941526902,0.7040989275610342,11370747.611270819,3493.4661355466587,2997.9225936360663
2020-05-26,RS,226,203,6785,6855.926999706968,5030.6392874322055,0.7336579910573922,11370383.073000293,3687.077209815286,3168.849789891681
2020-05-27,RS,263,209,7048,7240.6549848144405,37115.94317385229,5.125339891458989,11369998.345015187,3891.405363752505,3349.249621061936
2020-05-28,RS,1186,213,8234,7646.688752437872,344934.5015129836,45.103104046046326,11369592.311247563,4107.042349239415,3539.646403198458
2020-05-29,RS,609,216,8843,8075.205814177792,589507.9117823879,72.99317592272176,11369163.794185823,4334.612419226042,3740.59339495175
2020-05-30,RS,399,218,9242,8527.44847080305,510583.88787769905,59.86832067118322,11368711.551529197,4574.7740888336075,3952.6743819694425
2020-05-31,RS,90,224,9332,9004.727390352502,107107.36102548362,11.893249304906089,11368234.27260965,4828.222016262139,4176.505374090363
2020-06-01,RS,164,232,9496,9508.425300698573,154.3880974499526,0.016235271067181218,11367730.574699303,5095.68894512304,4412.736355575533
2020-06-02,RS,423,245,9919,9974.513879345563,3081.790799993682,0.3089355432981324,11367264.486120656,5313.166043159068,4661.3478361864945
2020-06-03,RS,479,258,10398,10379.6405576857,337.06912209212385,0.03247093666513306,11366859.359442316,5461.758461817865,4917.882095867835
2020-06-04,RS,612,265,11010,10796.08219021404,45760.82934362231,4.238258868224393,11366442.917809788,5614.491449889003,5181.590740325036
2020-06-05,RS,573,276,11583,11224.152687476952,128771.39370501442,11.471683039881931,11366014.847312523,5771.479338235541,5452.67334924141
